trip_id,0521,0529,0536,0539,0801,0806,0811,0816,0821,0826,0901,0906,2241G,2242F,2246F,2351F,2397F,2720F,2726F,2793F,2794F,3308F,3360F,3480,5200F,5205,5261,5264F,5265F,5266F,5267,5311,5312,5352,5407F,5413F,5414F,5415F,5416F,5451F,5459F,5460F,5461F,5462F,5468,5714,5762,6201F,6202,6204,6258,6260F,6419F
113480470238202001,,,,,,06:51:00,,06:52:38,,06:54:05,,06:50:03,06:56:00,,,,,,,07:01:00,,07:00:00,,06:41:00,,,06:44:02,06:42:00,06:45:43,,06:47:03,,,06:49:00,,,,,,06:33:00,06:33:41,06:35:00,06:36:11,06:37:00,06:38:09,,,,,,06:57:39,,
113480471238202001,,,,,,06:41:00,,06:42:38,,06:44:05,,06:40:03,06:46:00,,,,,,,06:51:00,,06:50:00,,06:31:00,,,06:34:02,06:32:00,06:35:43,,06:37:03,,,06:39:00,,,,,,06:24:00,06:24:41,06:26:00,06:27:11,06:28:00,06:28:52,,,,,,06:47:39,,
113480472238202001,,,,,,07:08:00,,07:09:58,,07:11:42,,07:06:35,07:14:00,,,,,,,07:19:00,,07:18:00,,06:57:00,,,07:00:02,06:58:00,07:01:43,,07:03:03,,,07:05:00,,,,,,06:49:00,06:49:41,06:51:00,06:52:11,06:53:00,06:54:09,,,,,,07:15:39,,
113480473238202001,,,,,,06:32:00,,06:33:38,,06:35:05,,06:31:03,06:37:00,,,,,,,06:42:00,,06:41:00,,06:23:00,,,06:25:45,06:24:00,06:27:11,,06:28:20,,,06:30:00,,,,,,06:16:00,06:16:41,06:18:00,06:19:11,06:20:00,06:20:52,,,,,,06:38:39,,
113480474238202001,,,,,,06:58:00,,06:59:38,,07:01:05,,06:57:03,07:03:00,,,,,,,07:08:00,,07:07:00,,06:48:00,,,06:51:02,06:49:00,06:52:43,,06:54:03,,,06:56:00,,,,,,06:40:00,06:40:41,06:42:00,06:43:11,06:44:00,06:45:09,,,,,,07:04:39,,
113480475238202001,,,,,,07:51:00,,07:52:58,,07:54:42,,07:49:35,07:57:00,,,,,,,08:03:00,,08:01:00,,07:40:00,,,07:43:02,07:41:00,07:44:43,,07:46:03,,,07:48:00,,,,,,07:32:00,07:32:41,07:34:00,07:35:11,07:36:00,07:37:09,,,,,,07:58:39,,
113480476238202001,,,,,,07:39:00,,07:40:58,,07:42:42,,07:37:35,07:45:00,,,,,,,07:51:00,,07:49:00,,07:28:00,,,07:31:02,07:29:00,07:32:43,,07:34:03,,,07:36:00,,,,,,07:20:00,07:20:41,07:22:00,07:23:11,07:24:00,07:25:09,,,,,,07:46:39,,
113480477238202001,,,,,,08:56:00,,08:57:38,,08:59:05,,08:54:35,09:01:00,,,,,,,09:07:00,,09:05:00,,08:45:00,,,08:48:02,08:46:00,08:49:43,,08:51:03,,,08:53:00,,,,,,08:37:00,08:37:41,08:39:00,08:40:11,08:41:00,08:42:09,,,,,,09:02:39,,
113480478238202001,,,,,,08:44:00,,08:45:38,,08:47:05,,08:42:35,08:49:00,,,,,,,08:55:00,,08:53:00,,08:33:00,,,08:36:02,08:34:00,08:37:43,,08:39:03,,,08:41:00,,,,,,08:25:00,08:25:41,08:27:00,08:28:11,08:29:00,08:30:09,,,,,,08:50:39,,
113480479238202001,,,,,,09:23:00,,09:24:58,,09:26:42,,09:21:35,09:29:00,,,,,,,09:34:00,,09:33:00,,09:12:00,,,09:15:02,09:13:00,09:16:43,,09:18:03,,,09:20:00,,,,,,09:03:00,09:03:41,09:05:00,09:06:46,09:08:00,09:09:09,,,,,,09:30:39,,
113480480238202001,,,,,,08:19:00,,08:20:38,,08:22:05,,08:17:35,08:24:00,,,,,,,08:30:00,,08:28:00,,08:08:00,,,08:11:02,08:09:00,08:12:43,,08:14:03,,,08:16:00,,,,,,08:00:00,08:00:41,08:02:00,08:03:11,08:04:00,08:05:09,,,,,,08:25:39,,
113480481238202001,,,,,,08:05:00,,08:06:58,,08:08:42,,08:03:35,08:11:00,,,,,,,08:17:00,,08:15:00,,07:54:00,,,07:57:02,07:55:00,07:58:43,,08:00:03,,,08:02:00,,,,,,07:46:00,07:46:41,07:48:00,07:49:11,07:50:00,07:51:09,,,,,,08:12:39,,
113480482238202001,,,,,,07:45:00,,07:46:58,,07:48:42,,07:43:35,07:51:00,,,,,,,07:57:00,,07:55:00,,07:34:00,,,07:37:02,07:35:00,07:38:43,,07:40:03,,,07:42:00,,,,,,07:26:00,07:26:41,07:28:00,07:29:11,07:30:00,07:31:09,,,,,,07:52:39,,
113480483238202001,,,,,,09:08:00,,09:09:58,,09:11:42,,09:06:35,09:14:00,,,,,,,09:19:00,,09:18:00,,08:57:00,,,09:00:02,08:58:00,09:01:43,,09:03:03,,,09:05:00,,,,,,08:49:00,08:49:41,08:51:00,08:52:11,08:53:00,08:54:09,,,,,,09:15:39,,
113480484238202001,,,,,,08:31:00,,08:32:38,,08:34:05,,08:29:35,08:36:00,,,,,,,08:42:00,,08:40:00,,08:20:00,,,08:23:02,08:21:00,08:24:43,,08:26:03,,,08:28:00,,,,,,08:12:00,08:12:41,08:14:00,08:15:11,08:16:00,08:17:09,,,,,,08:37:39,,
113480485238202001,,,,,,07:27:00,,07:28:58,,07:30:42,,07:25:35,07:33:00,,,,,,,07:39:00,,07:37:00,,07:16:00,,,07:19:02,07:17:00,07:20:43,,07:22:03,,,07:24:00,,,,,,07:08:00,07:08:41,07:10:00,07:11:11,07:12:00,07:13:09,,,,,,07:34:39,,
113480486238202001,,,,,,20:17:00,,20:18:58,,20:20:42,,20:15:35,20:23:00,,,,,,,20:28:00,,20:27:00,,20:06:00,,,20:09:02,20:07:00,20:10:43,,20:12:03,,,20:14:00,,,,,,19:57:00,19:57:41,19:59:00,20:00:46,20:02:00,20:03:09,,,,,,20:24:39,,
113480487238202001,,,,,,19:50:00,,19:51:58,,19:53:42,,19:48:35,19:56:00,,,,,,,20:01:00,,20:00:00,,19:39:00,,,19:42:02,19:40:00,19:43:43,,19:45:03,,,19:47:00,,,,,,19:30:00,19:30:41,19:32:00,19:33:46,19:35:00,19:36:09,,,,,,19:57:39,,
113480488238202001,,,,,,20:06:00,,20:07:58,,20:09:42,,20:04:35,20:12:00,,,,,,,20:17:00,,20:16:00,,19:55:00,,,19:58:02,19:56:00,19:59:43,,20:01:03,,,20:03:00,,,,,,19:46:00,19:46:41,19:48:00,19:49:46,19:51:00,19:52:09,,,,,,20:13:39,,
113480489238202001,,,,,,19:58:00,,19:59:58,,20:01:42,,19:56:35,20:04:00,,,,,,,20:09:00,,20:08:00,,19:47:00,,,19:50:02,19:48:00,19:51:43,,19:53:03,,,19:55:00,,,,,,19:38:00,19:38:41,19:40:00,19:41:46,19:43:00,19:44:09,,,,,,20:05:39,,
113480490238202001,,,,,,09:30:00,,09:31:58,,09:33:42,,09:28:35,09:36:00,,,,,,,09:41:00,,09:40:00,,09:19:00,,,09:22:02,09:20:00,09:23:43,,09:25:03,,,09:27:00,,,,,,09:10:00,09:10:41,09:12:00,09:13:46,09:15:00,09:16:09,,,,,,09:37:39,,
113480491238202001,,,,,,09:37:00,,09:38:58,,09:40:42,,09:35:35,09:43:00,,,,,,,09:48:00,,09:47:00,,09:26:00,,,09:29:02,09:27:00,09:30:43,,09:32:03,,,09:34:00,,,,,,09:17:00,09:17:41,09:19:00,09:20:46,09:22:00,09:23:09,,,,,,09:44:39,,
113480492238202001,,,,,,09:44:00,,09:45:58,,09:47:42,,09:42:35,09:50:00,,,,,,,09:55:00,,09:54:00,,09:33:00,,,09:36:02,09:34:00,09:37:43,,09:39:03,,,09:41:00,,,,,,09:24:00,09:24:41,09:26:00,09:27:46,09:29:00,09:30:09,,,,,,09:51:39,,
113480493238202001,,,,,,09:51:00,,09:52:58,,09:54:42,,09:49:35,09:57:00,,,,,,,10:02:00,,10:01:00,,09:40:00,,,09:43:02,09:41:00,09:44:43,,09:46:03,,,09:48:00,,,,,,09:31:00,09:31:41,09:33:00,09:34:46,09:36:00,09:37:09,,,,,,09:58:39,,
113480494238202001,,,,,,09:58:00,,09:59:58,,10:01:42,,09:56:35,10:04:00,,,,,,,10:09:00,,10:08:00,,09:47:00,,,09:50:02,09:48:00,09:51:43,,09:53:03,,,09:55:00,,,,,,09:38:00,09:38:41,09:40:00,09:41:46,09:43:00,09:44:09,,,,,,10:05:39,,
113480495238202001,,,,,,10:06:00,,10:07:58,,10:09:42,,10:04:35,10:12:00,,,,,,,10:17:00,,10:16:00,,09:55:00,,,09:58:02,09:56:00,09:59:43,,10:01:03,,,10:03:00,,,,,,09:46:00,09:46:41,09:48:00,09:49:46,09:51:00,09:52:09,,,,,,10:13:39,,
113480496238202001,,,,,,10:13:00,,10:14:58,,10:16:42,,10:11:35,10:19:00,,,,,,,10:24:00,,10:23:00,,10:02:00,,,10:05:02,10:03:00,10:06:43,,10:08:03,,,10:10:00,,,,,,09:53:00,09:53:41,09:55:00,09:56:46,09:58:00,09:59:09,,,,,,10:20:39,,
113480497238202001,,,,,,10:21:00,,10:22:58,,10:24:42,,10:19:35,10:27:00,,,,,,,10:32:00,,10:31:00,,10:10:00,,,10:13:02,10:11:00,10:14:43,,10:16:03,,,10:18:00,,,,,,10:01:00,10:01:41,10:03:00,10:04:46,10:06:00,10:07:09,,,,,,10:28:39,,
113480498238202001,,,,,,10:29:00,,10:30:58,,10:32:42,,10:27:35,10:35:00,,,,,,,10:40:00,,10:39:00,,10:18:00,,,10:21:02,10:19:00,10:22:43,,10:24:03,,,10:26:00,,,,,,10:09:00,10:09:41,10:11:00,10:12:46,10:14:00,10:15:09,,,,,,10:36:39,,
113480499238202001,,,,,,10:37:00,,10:38:58,,10:40:42,,10:35:35,10:43:00,,,,,,,10:48:00,,10:47:00,,10:26:00,,,10:29:02,10:27:00,10:30:43,,10:32:03,,,10:34:00,,,,,,10:17:00,10:17:41,10:19:00,10:20:46,10:22:00,10:23:09,,,,,,10:44:39,,
113480500238202001,,,,,,10:45:00,,10:46:58,,10:48:42,,10:43:35,10:51:00,,,,,,,10:56:00,,10:55:00,,10:34:00,,,10:37:02,10:35:00,10:38:43,,10:40:03,,,10:42:00,,,,,,10:25:00,10:25:41,10:27:00,10:28:46,10:30:00,10:31:09,,,,,,10:52:39,,
113480501238202001,,,,,,10:53:00,,10:54:58,,10:56:42,,10:51:35,10:59:00,,,,,,,11:05:00,,11:03:00,,10:42:00,,,10:45:02,10:43:00,10:46:43,,10:48:03,,,10:50:00,,,,,,10:33:00,10:33:41,10:35:00,10:36:46,10:38:00,10:39:09,,,,,,11:00:39,,
113480502238202001,,,,,,11:01:00,,11:02:58,,11:04:42,,10:59:35,11:07:00,,,,,,,11:13:00,,11:11:00,,10:50:00,,,10:53:02,10:51:00,10:54:43,,10:56:03,,,10:58:00,,,,,,10:41:00,10:41:41,10:43:00,10:44:46,10:46:00,10:47:09,,,,,,11:08:39,,
113480503238202001,,,,,,11:09:00,,11:10:58,,11:12:42,,11:07:35,11:15:00,,,,,,,11:21:00,,11:19:00,,10:58:00,,,11:01:02,10:59:00,11:02:43,,11:04:03,,,11:06:00,,,,,,10:49:00,10:49:41,10:51:00,10:52:46,10:54:00,10:55:09,,,,,,11:16:39,,
113480504238202001,,,,,,11:17:00,,11:18:58,,11:20:42,,11:15:35,11:23:00,,,,,,,11:29:00,,11:27:00,,11:06:00,,,11:09:02,11:07:00,11:10:43,,11:12:03,,,11:14:00,,,,,,10:57:00,10:57:41,10:59:00,11:00:46,11:02:00,11:03:09,,,,,,11:24:39,,
113480505238202001,,,,,,11:25:00,,11:26:58,,11:28:42,,11:23:35,11:31:00,,,,,,,11:37:00,,11:35:00,,11:14:00,,,11:17:02,11:15:00,11:18:43,,11:20:03,,,11:22:00,,,,,,11:05:00,11:05:41,11:07:00,11:08:46,11:10:00,11:11:09,,,,,,11:32:39,,
113480506238202001,,,,,,11:33:00,,11:34:58,,11:36:42,,11:31:35,11:39:00,,,,,,,11:45:00,,11:43:00,,11:22:00,,,11:25:02,11:23:00,11:26:43,,11:28:03,,,11:30:00,,,,,,11:13:00,11:13:41,11:15:00,11:16:46,11:18:00,11:19:09,,,,,,11:40:39,,
113480507238202001,,,,,,11:41:00,,11:42:58,,11:44:42,,11:39:35,11:47:00,,,,,,,11:53:00,,11:51:00,,11:30:00,,,11:33:02,11:31:00,11:34:43,,11:36:03,,,11:38:00,,,,,,11:21:00,11:21:41,11:23:00,11:24:46,11:26:00,11:27:09,,,,,,11:48:39,,
113480508238202001,,,,,,11:49:00,,11:50:58,,11:52:42,,11:47:35,11:55:00,,,,,,,12:01:00,,11:59:00,,11:38:00,,,11:41:02,11:39:00,11:42:43,,11:44:03,,,11:46:00,,,,,,11:29:00,11:29:41,11:31:00,11:32:46,11:34:00,11:35:09,,,,,,11:56:39,,
113480509238202001,,,,,,11:57:00,,11:58:58,,12:00:42,,11:55:35,12:03:00,,,,,,,12:09:00,,12:07:00,,11:46:00,,,11:49:02,11:47:00,11:50:43,,11:52:03,,,11:54:00,,,,,,11:37:00,11:37:41,11:39:00,11:40:46,11:42:00,11:43:09,,,,,,12:04:39,,
113480510238202001,,,,,,12:05:00,,12:06:58,,12:08:42,,12:03:35,12:11:00,,,,,,,12:17:00,,12:15:00,,11:54:00,,,11:57:02,11:55:00,11:58:43,,12:00:03,,,12:02:00,,,,,,11:45:00,11:45:41,11:47:00,11:48:46,11:50:00,11:51:09,,,,,,12:12:39,,
113480511238202001,,,,,,12:13:00,,12:14:58,,12:16:42,,12:11:35,12:19:00,,,,,,,12:25:00,,12:23:00,,12:02:00,,,12:05:02,12:03:00,12:06:43,,12:08:03,,,12:10:00,,,,,,11:53:00,11:53:41,11:55:00,11:56:46,11:58:00,11:59:09,,,,,,12:20:39,,
113480512238202001,,,,,,12:21:00,,12:22:58,,12:24:42,,12:19:35,12:27:00,,,,,,,12:33:00,,12:31:00,,12:10:00,,,12:13:02,12:11:00,12:14:43,,12:16:03,,,12:18:00,,,,,,12:01:00,12:01:41,12:03:00,12:04:46,12:06:00,12:07:09,,,,,,12:28:39,,
113480513238202001,,,,,,12:29:00,,12:30:58,,12:32:42,,12:27:35,12:35:00,,,,,,,12:41:00,,12:39:00,,12:18:00,,,12:21:02,12:19:00,12:22:43,,12:24:03,,,12:26:00,,,,,,12:09:00,12:09:41,12:11:00,12:12:46,12:14:00,12:15:09,,,,,,12:36:39,,
113480514238202001,,,,,,12:37:00,,12:38:58,,12:40:42,,12:35:35,12:43:00,,,,,,,12:49:00,,12:47:00,,12:26:00,,,12:29:02,12:27:00,12:30:43,,12:32:03,,,12:34:00,,,,,,12:17:00,12:17:41,12:19:00,12:20:46,12:22:00,12:23:09,,,,,,12:44:39,,
113480515238202001,,,,,,12:45:00,,12:46:58,,12:48:42,,12:43:35,12:51:00,,,,,,,12:57:00,,12:55:00,,12:34:00,,,12:37:02,12:35:00,12:38:43,,12:40:03,,,12:42:00,,,,,,12:25:00,12:25:41,12:27:00,12:28:46,12:30:00,12:31:09,,,,,,12:52:39,,
113480516238202001,,,,,,12:53:00,,12:54:58,,12:56:42,,12:51:35,12:59:00,,,,,,,13:05:00,,13:03:00,,12:42:00,,,12:45:02,12:43:00,12:46:43,,12:48:03,,,12:50:00,,,,,,12:33:00,12:33:41,12:35:00,12:36:46,12:38:00,12:39:09,,,,,,13:00:39,,
113480517238202001,,,,,,13:01:00,,13:02:58,,13:04:42,,12:59:35,13:07:00,,,,,,,13:13:00,,13:11:00,,12:50:00,,,12:53:02,12:51:00,12:54:43,,12:56:03,,,12:58:00,,,,,,12:41:00,12:41:41,12:43:00,12:44:46,12:46:00,12:47:09,,,,,,13:08:39,,
113480518238202001,,,,,,13:09:00,,13:10:58,,13:12:42,,13:07:35,13:15:00,,,,,,,13:21:00,,13:19:00,,12:58:00,,,13:01:02,12:59:00,13:02:43,,13:04:03,,,13:06:00,,,,,,12:49:00,12:49:41,12:51:00,12:52:46,12:54:00,12:55:09,,,,,,13:16:39,,
113480519238202001,,,,,,13:17:00,,13:18:58,,13:20:42,,13:15:35,13:23:00,,,,,,,13:29:00,,13:27:00,,13:06:00,,,13:09:02,13:07:00,13:10:43,,13:12:03,,,13:14:00,,,,,,12:57:00,12:57:41,12:59:00,13:00:46,13:02:00,13:03:09,,,,,,13:24:39,,
113480520238202001,,,,,,13:25:00,,13:26:58,,13:28:42,,13:23:35,13:31:00,,,,,,,13:37:00,,13:35:00,,13:14:00,,,13:17:02,13:15:00,13:18:43,,13:20:03,,,13:22:00,,,,,,13:05:00,13:05:41,13:07:00,13:08:46,13:10:00,13:11:09,,,,,,13:32:39,,
113480521238202001,,,,,,13:33:00,,13:34:58,,13:36:42,,13:31:35,13:39:00,,,,,,,13:45:00,,13:43:00,,13:22:00,,,13:25:02,13:23:00,13:26:43,,13:28:03,,,13:30:00,,,,,,13:13:00,13:13:41,13:15:00,13:16:46,13:18:00,13:19:09,,,,,,13:40:39,,
113480522238202001,,,,,,13:41:00,,13:42:58,,13:44:42,,13:39:35,13:47:00,,,,,,,13:53:00,,13:51:00,,13:30:00,,,13:33:02,13:31:00,13:34:43,,13:36:03,,,13:38:00,,,,,,13:21:00,13:21:41,13:23:00,13:24:46,13:26:00,13:27:09,,,,,,13:48:39,,
113480523238202001,,,,,,13:49:00,,13:50:58,,13:52:42,,13:47:35,13:55:00,,,,,,,14:01:00,,13:59:00,,13:38:00,,,13:41:02,13:39:00,13:42:43,,13:44:03,,,13:46:00,,,,,,13:29:00,13:29:41,13:31:00,13:32:46,13:34:00,13:35:09,,,,,,13:56:39,,
113480524238202001,,,,,,13:57:00,,13:58:58,,14:00:42,,13:55:35,14:03:00,,,,,,,14:09:00,,14:07:00,,13:46:00,,,13:49:02,13:47:00,13:50:43,,13:52:03,,,13:54:00,,,,,,13:37:00,13:37:41,13:39:00,13:40:46,13:42:00,13:43:09,,,,,,14:04:39,,
113480525238202001,,,,,,14:05:00,,14:06:58,,14:08:42,,14:03:35,14:11:00,,,,,,,14:17:00,,14:15:00,,13:54:00,,,13:57:02,13:55:00,13:58:43,,14:00:03,,,14:02:00,,,,,,13:45:00,13:45:41,13:47:00,13:48:46,13:50:00,13:51:09,,,,,,14:12:39,,
113480526238202001,,,,,,14:13:00,,14:14:58,,14:16:42,,14:11:35,14:19:00,,,,,,,14:25:00,,14:23:00,,14:02:00,,,14:05:02,14:03:00,14:06:43,,14:08:03,,,14:10:00,,,,,,13:53:00,13:53:41,13:55:00,13:56:46,13:58:00,13:59:09,,,,,,14:20:39,,
113480527238202001,,,,,,14:21:00,,14:22:58,,14:24:42,,14:19:35,14:27:00,,,,,,,14:33:00,,14:31:00,,14:10:00,,,14:13:02,14:11:00,14:14:43,,14:16:03,,,14:18:00,,,,,,14:01:00,14:01:41,14:03:00,14:04:46,14:06:00,14:07:09,,,,,,14:28:39,,
113480528238202001,,,,,,14:29:00,,14:30:58,,14:32:42,,14:27:35,14:35:00,,,,,,,14:41:00,,14:39:00,,14:18:00,,,14:21:02,14:19:00,14:22:43,,14:24:03,,,14:26:00,,,,,,14:09:00,14:09:41,14:11:00,14:12:46,14:14:00,14:15:09,,,,,,14:36:39,,
113480529238202001,,,,,,14:37:00,,14:38:58,,14:40:42,,14:35:35,14:43:00,,,,,,,14:49:00,,14:47:00,,14:26:00,,,14:29:02,14:27:00,14:30:43,,14:32:03,,,14:34:00,,,,,,14:17:00,14:17:41,14:19:00,14:20:46,14:22:00,14:23:09,,,,,,14:44:39,,
113480530238202001,,,,,,14:45:00,,14:46:58,,14:48:42,,14:43:35,14:51:00,,,,,,,14:57:00,,14:55:00,,14:34:00,,,14:37:02,14:35:00,14:38:43,,14:40:03,,,14:42:00,,,,,,14:25:00,14:25:41,14:27:00,14:28:46,14:30:00,14:31:09,,,,,,14:52:39,,
113480531238202001,,,,,,14:53:00,,14:54:58,,14:56:42,,14:51:35,14:59:00,,,,,,,15:05:00,,15:03:00,,14:42:00,,,14:45:02,14:43:00,14:46:43,,14:48:03,,,14:50:00,,,,,,14:33:00,14:33:41,14:35:00,14:36:46,14:38:00,14:39:09,,,,,,15:00:39,,
113480532238202001,,,,,,15:00:00,,15:01:58,,15:03:42,,14:58:35,15:06:00,,,,,,,15:12:00,,15:10:00,,14:49:00,,,14:52:02,14:50:00,14:53:43,,14:55:03,,,14:57:00,,,,,,14:40:00,14:40:41,14:42:00,14:43:46,14:45:00,14:46:09,,,,,,15:07:39,,
113480533238202001,,,,,,15:08:00,,15:09:58,,15:11:42,,15:06:35,15:14:00,,,,,,,15:20:00,,15:18:00,,14:57:00,,,15:00:02,14:58:00,15:01:43,,15:03:03,,,15:05:00,,,,,,14:48:00,14:48:41,14:50:00,14:51:46,14:53:00,14:54:09,,,,,,15:15:39,,
113480534238202001,,,,,,15:16:00,,15:17:58,,15:19:42,,15:14:35,15:22:00,,,,,,,15:28:00,,15:26:00,,15:05:00,,,15:08:02,15:06:00,15:09:43,,15:11:03,,,15:13:00,,,,,,14:56:00,14:56:41,14:58:00,14:59:46,15:01:00,15:02:09,,,,,,15:23:39,,
113480535238202001,,,,,,15:23:00,,15:24:58,,15:26:42,,15:21:35,15:29:00,,,,,,,15:35:00,,15:33:00,,15:12:00,,,15:15:02,15:13:00,15:16:43,,15:18:03,,,15:20:00,,,,,,15:04:00,15:04:41,15:06:00,15:07:11,15:08:00,15:09:09,,,,,,15:30:39,,
113480536238202001,,,,,,15:31:00,,15:32:58,,15:34:42,,15:29:35,15:37:00,,,,,,,15:43:00,,15:41:00,,15:20:00,,,15:23:02,15:21:00,15:24:43,,15:26:03,,,15:28:00,,,,,,15:12:00,15:12:41,15:14:00,15:15:11,15:16:00,15:17:09,,,,,,15:38:39,,
113480537238202001,,,,,,15:38:00,,15:39:58,,15:41:42,,15:36:35,15:44:00,,,,,,,15:50:00,,15:48:00,,15:27:00,,,15:30:02,15:28:00,15:31:43,,15:33:03,,,15:35:00,,,,,,15:19:00,15:19:41,15:21:00,15:22:11,15:23:00,15:24:09,,,,,,15:45:39,,
113480538238202001,,,,,,15:45:00,,15:46:58,,15:48:42,,15:43:35,15:51:00,,,,,,,15:57:00,,15:55:00,,15:34:00,,,15:37:02,15:35:00,15:38:43,,15:40:03,,,15:42:00,,,,,,15:26:00,15:26:41,15:28:00,15:29:11,15:30:00,15:31:09,,,,,,15:52:39,,
113480539238202001,,,,,,15:52:00,,15:53:58,,15:55:42,,15:50:35,15:58:00,,,,,,,16:04:00,,16:02:00,,15:41:00,,,15:44:02,15:42:00,15:45:43,,15:47:03,,,15:49:00,,,,,,15:33:00,15:33:41,15:35:00,15:36:11,15:37:00,15:38:09,,,,,,15:59:39,,
113480540238202001,,,,,,16:01:00,,16:02:58,,16:04:42,,15:59:35,16:07:00,,,,,,,16:13:00,,16:11:00,,15:50:00,,,15:53:02,15:51:00,15:54:43,,15:56:03,,,15:58:00,,,,,,15:42:00,15:42:41,15:44:00,15:45:11,15:46:00,15:47:09,,,,,,16:08:39,,
113480541238202001,,,,,,16:07:00,,16:08:58,,16:10:42,,16:05:35,16:13:00,,,,,,,16:19:00,,16:17:00,,15:56:00,,,15:59:02,15:57:00,16:00:43,,16:02:03,,,16:04:00,,,,,,15:48:00,15:48:41,15:50:00,15:51:11,15:52:00,15:53:09,,,,,,16:14:39,,
113480542238202001,,,,,,16:13:00,,16:14:58,,16:16:42,,16:11:35,16:19:00,,,,,,,16:25:00,,16:23:00,,16:02:00,,,16:05:02,16:03:00,16:06:43,,16:08:03,,,16:10:00,,,,,,15:54:00,15:54:41,15:56:00,15:57:11,15:58:00,15:59:09,,,,,,16:20:39,,
113480543238202001,,,,,,16:19:00,,16:20:58,,16:22:42,,16:17:35,16:25:00,,,,,,,16:31:00,,16:29:00,,16:08:00,,,16:11:02,16:09:00,16:12:43,,16:14:03,,,16:16:00,,,,,,16:00:00,16:00:41,16:02:00,16:03:11,16:04:00,16:05:09,,,,,,16:26:39,,
113480544238202001,,,,,,16:25:00,,16:26:58,,16:28:42,,16:23:35,16:31:00,,,,,,,16:37:00,,16:35:00,,16:14:00,,,16:17:02,16:15:00,16:18:43,,16:20:03,,,16:22:00,,,,,,16:06:00,16:06:41,16:08:00,16:09:11,16:10:00,16:11:09,,,,,,16:32:39,,
113480545238202001,,,,,,16:31:00,,16:32:58,,16:34:42,,16:29:35,16:37:00,,,,,,,16:43:00,,16:41:00,,16:20:00,,,16:23:02,16:21:00,16:24:43,,16:26:03,,,16:28:00,,,,,,16:12:00,16:12:41,16:14:00,16:15:11,16:16:00,16:17:09,,,,,,16:38:39,,
113480546238202001,,,,,,16:37:00,,16:38:58,,16:40:42,,16:35:35,16:43:00,,,,,,,16:49:00,,16:47:00,,16:26:00,,,16:29:02,16:27:00,16:30:43,,16:32:03,,,16:34:00,,,,,,16:18:00,16:18:41,16:20:00,16:21:11,16:22:00,16:23:09,,,,,,16:44:39,,
113480547238202001,,,,,,16:43:00,,16:44:58,,16:46:42,,16:41:35,16:49:00,,,,,,,16:55:00,,16:53:00,,16:32:00,,,16:35:02,16:33:00,16:36:43,,16:38:03,,,16:40:00,,,,,,16:24:00,16:24:41,16:26:00,16:27:11,16:28:00,16:29:09,,,,,,16:50:39,,
113480548238202001,,,,,,16:49:00,,16:50:58,,16:52:42,,16:47:35,16:55:00,,,,,,,17:01:00,,16:59:00,,16:38:00,,,16:41:02,16:39:00,16:42:43,,16:44:03,,,16:46:00,,,,,,16:30:00,16:30:41,16:32:00,16:33:11,16:34:00,16:35:09,,,,,,16:56:39,,
113480549238202001,,,,,,16:55:00,,16:56:58,,16:58:42,,16:53:35,17:01:00,,,,,,,17:07:00,,17:05:00,,16:44:00,,,16:47:02,16:45:00,16:48:43,,16:50:03,,,16:52:00,,,,,,16:36:00,16:36:41,16:38:00,16:39:11,16:40:00,16:41:09,,,,,,17:02:39,,
113480550238202001,,,,,,17:01:00,,17:02:58,,17:04:42,,16:59:35,17:07:00,,,,,,,17:13:00,,17:11:00,,16:50:00,,,16:53:02,16:51:00,16:54:43,,16:56:03,,,16:58:00,,,,,,16:42:00,16:42:41,16:44:00,16:45:11,16:46:00,16:47:09,,,,,,17:08:39,,
113480551238202001,,,,,,17:07:00,,17:08:58,,17:10:42,,17:05:35,17:13:00,,,,,,,17:19:00,,17:17:00,,16:56:00,,,16:59:02,16:57:00,17:00:43,,17:02:03,,,17:04:00,,,,,,16:48:00,16:48:41,16:50:00,16:51:11,16:52:00,16:53:09,,,,,,17:14:39,,
113480552238202001,,,,,,17:13:00,,17:14:58,,17:16:42,,17:11:35,17:19:00,,,,,,,17:25:00,,17:23:00,,17:02:00,,,17:05:02,17:03:00,17:06:43,,17:08:03,,,17:10:00,,,,,,16:54:00,16:54:41,16:56:00,16:57:11,16:58:00,16:59:09,,,,,,17:20:39,,
113480553238202001,,,,,,17:19:00,,17:20:58,,17:22:42,,17:17:35,17:25:00,,,,,,,17:31:00,,17:29:00,,17:08:00,,,17:11:02,17:09:00,17:12:43,,17:14:03,,,17:16:00,,,,,,17:00:00,17:00:41,17:02:00,17:03:11,17:04:00,17:05:09,,,,,,17:26:39,,
113480554238202001,,,,,,17:25:00,,17:26:58,,17:28:42,,17:23:35,17:31:00,,,,,,,17:37:00,,17:35:00,,17:14:00,,,17:17:02,17:15:00,17:18:43,,17:20:03,,,17:22:00,,,,,,17:06:00,17:06:41,17:08:00,17:09:11,17:10:00,17:11:09,,,,,,17:32:39,,
113480555238202001,,,,,,17:31:00,,17:32:58,,17:34:42,,17:29:35,17:37:00,,,,,,,17:43:00,,17:41:00,,17:20:00,,,17:23:02,17:21:00,17:24:43,,17:26:03,,,17:28:00,,,,,,17:12:00,17:12:41,17:14:00,17:15:11,17:16:00,17:17:09,,,,,,17:38:39,,
