trip_id,1136,1156,1900,1901,1904,1988,2283,2287,2289,3313,6017,6018,6019,6020,6021,6022B,6023,6024,6053,6054B,6055,6056,6058,6059,6060,6061,6062,6190,6191,6435,6436,9023B,9291,9296,9996
113356979237591501,,14:42:00,15:08:00,,,15:03:25,,14:40:00,14:39:00,14:58:48,,,,,,,,,14:43:45,14:44:47,14:46:00,14:47:17,14:50:56,14:52:29,14:53:47,14:55:51,14:57:47,14:49:00,,,15:00:00,,,14:49:42,
113356980237591501,06:43:00,,06:26:00,06:28:44,06:27:44,,06:45:00,,06:46:00,,06:32:25,06:33:37,06:34:37,06:35:19,06:38:28,06:40:42,06:40:00,06:41:33,,,,,,,,,,,06:37:00,06:30:00,,06:31:12,06:36:30,,
113356981237591501,,11:13:00,11:36:00,,,11:32:34,,11:11:00,11:10:00,11:28:48,,,,,,,,,11:14:19,11:15:05,11:16:00,11:17:17,11:20:56,11:22:29,11:23:47,11:25:51,11:27:47,11:19:00,,,11:30:00,,,11:19:42,
113356982237591501,,10:13:00,10:36:00,,,10:32:34,,10:11:00,10:10:00,10:28:48,,,,,,,,,10:14:19,10:15:05,10:16:00,10:17:17,10:20:56,10:22:29,10:23:47,10:25:51,10:27:47,10:19:00,,,10:30:00,,,10:19:42,
113356983237591501,,07:48:00,08:08:00,,,08:04:34,,07:46:00,07:45:00,08:01:01,,,,,,,,,07:49:19,07:50:05,07:51:00,07:51:51,07:54:35,07:55:51,07:56:55,07:58:36,08:00:11,07:53:00,,,08:02:00,,,07:53:34,
113357338237591501,08:16:00,,07:57:00,07:59:44,07:58:44,,08:18:00,,08:19:00,,08:03:46,08:05:08,08:06:16,08:07:05,08:10:28,08:12:56,08:12:00,08:14:04,,,,,,,,,,,08:09:00,08:01:00,,08:02:23,08:08:25,,
113357339237591501,,12:13:00,12:36:00,,,12:32:34,,12:11:00,12:10:00,12:28:48,,,,,,,,,12:14:19,12:15:05,12:16:00,12:17:17,12:20:56,12:22:29,12:23:47,12:25:51,12:27:47,12:19:00,,,12:30:00,,,12:19:42,
113357340237591501,,13:12:00,13:37:00,,,13:33:00,,13:10:00,13:09:00,13:28:48,,,,,,,,,13:13:45,13:14:47,13:16:00,13:17:17,13:20:56,13:22:29,13:23:47,13:25:51,13:27:47,13:19:00,,,13:30:00,,,13:19:42,
113357341237591501,13:27:00,,13:03:00,13:06:25,13:05:11,,13:30:00,,13:31:00,,13:11:48,13:13:41,13:15:15,13:16:21,13:20:57,13:23:56,13:23:00,13:25:04,,,,,,,,,,,13:19:00,13:08:00,,13:09:53,13:18:12,,
113357342237591501,12:41:00,,12:18:00,12:21:25,12:20:11,,12:44:00,,12:45:00,,12:26:27,12:28:10,12:29:36,12:30:36,12:34:57,12:37:56,12:37:00,12:39:04,,,,,,,,,,,12:33:00,12:23:00,,12:24:43,12:32:17,,
113357343237591501,11:26:00,,11:03:00,11:06:25,11:05:11,,11:29:00,,11:30:00,,11:11:27,11:13:10,11:14:36,11:15:36,11:19:57,11:22:56,11:22:00,11:24:04,,,,,,,,,,,11:18:00,11:08:00,,11:09:43,11:17:17,,
113357344237591501,10:40:00,,10:19:00,10:21:44,10:20:44,,10:42:00,,10:43:00,,10:26:27,10:28:10,10:29:36,10:30:36,10:34:28,10:36:56,10:36:00,10:38:04,,,,,,,,,,,10:33:00,10:23:00,,10:24:43,10:32:17,,
113357345237591501,,10:28:00,10:51:00,,,10:47:34,,10:26:00,10:25:00,10:43:48,,,,,,,,,10:29:19,10:30:05,10:31:00,10:32:17,10:35:56,10:37:29,10:38:47,10:40:51,10:42:47,10:34:00,,,10:45:00,,,10:34:42,
113357346237591501,,11:28:00,11:51:00,,,11:47:34,,11:26:00,11:25:00,11:43:48,,,,,,,,,11:29:19,11:30:05,11:31:00,11:32:17,11:35:56,11:37:29,11:38:47,11:40:51,11:42:47,11:34:00,,,11:45:00,,,11:34:42,
113357433237592001,,14:51:00,15:19:00,,,15:15:00,,14:49:00,14:48:00,15:10:41,,,,,,,,,14:53:38,14:55:10,14:57:00,14:58:17,15:02:06,15:03:48,15:05:13,15:07:28,15:09:35,15:00:00,,,15:12:00,,,15:00:46,
113357434237592001,,15:20:00,15:50:00,,,15:45:25,,15:18:00,15:17:00,15:40:41,,,,,,,,,15:23:04,15:24:52,15:27:00,15:28:17,15:32:06,15:33:48,15:35:13,15:37:28,15:39:35,15:30:00,,,15:42:00,,,15:30:46,
113357435237592001,,15:10:00,15:40:00,,,15:35:25,,15:08:00,15:07:00,15:30:41,,,,,,,,,15:13:04,15:14:52,15:17:00,15:18:17,15:22:06,15:23:48,15:25:13,15:27:28,15:29:35,15:20:00,,,15:32:00,,,15:20:46,
113357436237592001,,14:41:00,15:09:00,,,15:05:00,,14:39:00,14:38:00,15:00:41,,,,,,,,,14:43:38,14:45:10,14:47:00,14:48:17,14:52:06,14:53:48,14:55:13,14:57:28,14:59:35,14:50:00,,,15:02:00,,,14:50:46,
113357437237592001,,14:11:00,14:39:00,,,14:35:00,,14:09:00,14:08:00,14:30:41,,,,,,,,,14:13:38,14:15:10,14:17:00,14:18:17,14:22:06,14:23:48,14:25:13,14:27:28,14:29:35,14:20:00,,,14:32:00,,,14:20:46,
113357438237592001,,13:21:00,13:48:00,,,13:44:00,,13:19:00,13:18:00,13:39:48,,,,,,,,,13:23:38,13:25:10,13:27:00,13:28:17,13:31:56,13:33:29,13:34:47,13:36:51,13:38:47,13:30:00,,,13:41:00,,,13:30:42,
113357439237592001,,13:59:00,14:27:00,,,14:23:00,,13:57:00,13:56:00,14:18:41,,,,,,,,,14:01:38,14:03:10,14:05:00,14:06:17,14:10:06,14:11:48,14:13:13,14:15:28,14:17:35,14:08:00,,,14:20:00,,,14:08:46,
113357440237592001,,13:36:00,14:03:00,,,13:59:00,,13:34:00,13:33:00,13:54:48,,,,,,,,,13:38:38,13:40:10,13:42:00,13:43:17,13:46:56,13:48:29,13:49:47,13:51:51,13:53:47,13:45:00,,,13:56:00,,,13:45:42,
113357441237592001,,12:21:00,12:48:00,,,12:44:00,,12:19:00,12:18:00,12:39:48,,,,,,,,,12:23:38,12:25:10,12:27:00,12:28:17,12:31:56,12:33:29,12:34:47,12:36:51,12:38:47,12:30:00,,,12:41:00,,,12:30:42,
113357442237592001,,13:06:00,13:33:00,,,13:29:00,,13:04:00,13:03:00,13:24:48,,,,,,,,,13:08:38,13:10:10,13:12:00,13:13:17,13:16:56,13:18:29,13:19:47,13:21:51,13:23:47,13:15:00,,,13:26:00,,,13:15:42,
113357443237592001,,12:51:00,13:18:00,,,13:14:00,,12:49:00,12:48:00,13:09:48,,,,,,,,,12:53:38,12:55:10,12:57:00,12:58:17,13:01:56,13:03:29,13:04:47,13:06:51,13:08:47,13:00:00,,,13:11:00,,,13:00:42,
113357444237592001,,12:36:00,13:03:00,,,12:59:00,,12:34:00,12:33:00,12:54:48,,,,,,,,,12:38:38,12:40:10,12:42:00,12:43:17,12:46:56,12:48:29,12:49:47,12:51:51,12:53:47,12:45:00,,,12:56:00,,,12:45:42,
113357445237592001,,11:51:00,12:18:00,,,12:14:00,,11:49:00,11:48:00,12:09:48,,,,,,,,,11:53:38,11:55:10,11:57:00,11:58:17,12:01:56,12:03:29,12:04:47,12:06:51,12:08:47,12:00:00,,,12:11:00,,,12:00:42,
113357446237592001,,11:21:00,11:48:00,,,11:44:00,,11:19:00,11:18:00,11:39:48,,,,,,,,,11:23:38,11:25:10,11:27:00,11:28:17,11:31:56,11:33:29,11:34:47,11:36:51,11:38:47,11:30:00,,,11:41:00,,,11:30:42,
113357447237592001,,11:06:00,11:33:00,,,11:29:00,,11:04:00,11:03:00,11:24:48,,,,,,,,,11:08:38,11:10:10,11:12:00,11:13:17,11:16:56,11:18:29,11:19:47,11:21:51,11:23:47,11:15:00,,,11:26:00,,,11:15:42,
113357448237592001,,10:21:00,10:48:00,,,10:44:00,,10:19:00,10:18:00,10:39:48,,,,,,,,,10:23:38,10:25:10,10:27:00,10:28:17,10:31:56,10:33:29,10:34:47,10:36:51,10:38:47,10:30:00,,,10:41:00,,,10:30:42,
113357449237592001,,09:51:00,10:19:00,,,10:14:25,,09:49:00,09:48:00,10:09:48,,,,,,,,,09:53:38,09:55:10,09:57:00,09:58:17,10:01:56,10:03:29,10:04:47,10:06:51,10:08:47,10:00:00,,,10:11:00,,,10:00:42,
113357450237592001,,09:35:00,10:04:00,,,09:59:25,,09:33:00,09:32:00,09:54:41,,,,,,,,,09:37:38,09:39:10,09:41:00,09:42:17,09:46:06,09:47:48,09:49:13,09:51:28,09:53:35,09:44:00,,,09:56:00,,,09:44:46,
113357451237592001,,08:48:00,09:19:00,,,09:15:00,,08:46:00,08:45:00,09:10:41,,,,,,,,,08:51:57,08:54:15,08:57:00,08:58:17,09:02:06,09:03:48,09:05:13,09:07:28,09:09:35,09:00:00,,,09:12:00,,,09:00:46,
113357452237592001,,08:37:00,09:08:00,,,09:04:00,,08:34:00,08:33:00,08:59:48,,,,,,,,,08:41:23,08:43:57,08:47:00,08:48:17,08:51:56,08:53:29,08:54:47,08:56:51,08:58:47,08:50:00,,,09:01:00,,,08:50:42,
113357453237592001,,10:36:00,11:03:00,,,10:59:00,,10:34:00,10:33:00,10:54:48,,,,,,,,,10:38:38,10:40:10,10:42:00,10:43:17,10:46:56,10:48:29,10:49:47,10:51:51,10:53:47,10:45:00,,,10:56:00,,,10:45:42,
113357454237592001,,09:17:00,09:49:00,,,09:44:25,,09:15:00,09:14:00,09:39:41,,,,,,,,,09:20:57,09:23:15,09:26:00,09:27:17,09:31:06,09:32:48,09:34:13,09:36:28,09:38:35,09:29:00,,,09:41:00,,,09:29:46,
113357455237592001,,09:03:00,09:35:00,,,09:30:25,,09:01:00,09:00:00,09:25:41,,,,,,,,,09:06:57,09:09:15,09:12:00,09:13:17,09:17:06,09:18:48,09:20:13,09:22:28,09:24:35,09:15:00,,,09:27:00,,,09:15:46,
113357456237592001,,08:27:00,08:57:00,,,08:53:34,,08:24:00,08:23:00,08:49:48,,,,,,,,,08:31:23,08:33:57,08:37:00,08:38:17,08:41:56,08:43:29,08:44:47,08:46:51,08:48:47,08:40:00,,,08:51:00,,,08:40:42,
113357457237592001,,08:17:00,08:47:00,,,08:43:34,,08:14:00,08:13:00,08:39:48,,,,,,,,,08:21:23,08:23:57,08:27:00,08:28:17,08:31:56,08:33:29,08:34:47,08:36:51,08:38:47,08:30:00,,,08:41:00,,,08:30:42,
113357458237592001,,08:08:00,08:37:00,,,08:33:34,,08:06:00,08:05:00,08:29:41,,,,,,,,,08:11:31,08:13:33,08:16:00,08:17:17,08:21:06,08:22:48,08:24:13,08:26:28,08:28:35,08:19:00,,,08:31:00,,,08:19:46,
113357459237592001,,07:59:00,08:29:00,,,08:24:25,,07:57:00,07:56:00,08:19:48,,,,,,,,,08:02:31,08:04:33,08:07:00,08:08:17,08:11:56,08:13:29,08:14:47,08:16:51,08:18:47,08:10:00,,,08:21:00,,,08:10:42,
113357460237592001,,12:06:00,12:33:00,,,12:29:00,,12:04:00,12:03:00,12:24:48,,,,,,,,,12:08:38,12:10:10,12:12:00,12:13:17,12:16:56,12:18:29,12:19:47,12:21:51,12:23:47,12:15:00,,,12:26:00,,,12:15:42,
113357461237592001,,11:36:00,12:03:00,,,11:59:00,,11:34:00,11:33:00,11:54:48,,,,,,,,,11:38:38,11:40:10,11:42:00,11:43:17,11:46:56,11:48:29,11:49:47,11:51:51,11:53:47,11:45:00,,,11:56:00,,,11:45:42,
113357462237592001,,10:06:00,10:33:00,,,10:29:00,,10:04:00,10:03:00,10:24:48,,,,,,,,,10:08:38,10:10:10,10:12:00,10:13:17,10:16:56,10:18:29,10:19:47,10:21:51,10:23:47,10:15:00,,,10:26:00,,,10:15:42,
113357463237592001,,10:51:00,11:18:00,,,11:14:00,,10:49:00,10:48:00,11:09:48,,,,,,,,,10:53:38,10:55:10,10:57:00,10:58:17,11:01:56,11:03:29,11:04:47,11:06:51,11:08:47,11:00:00,,,11:11:00,,,11:00:42,
113357464237592001,,07:22:00,07:49:00,,,07:44:25,,07:20:00,07:19:00,07:39:48,,,,,,,,,07:24:12,07:25:28,07:27:00,07:28:17,07:31:56,07:33:29,07:34:47,07:36:51,07:38:47,07:30:00,,,07:41:00,,,07:30:42,
113357465237592001,,06:56:00,07:19:00,,,07:15:00,,06:54:00,06:53:00,07:11:01,,,,,,,,,06:57:45,06:58:47,07:00:00,07:01:17,07:04:35,07:05:51,07:06:55,07:08:36,07:10:11,07:03:00,,,07:12:00,,,07:03:34,
113357466237592001,,06:19:00,06:39:00,,,06:35:00,,06:17:00,06:16:00,06:31:08,,,,,,,,,06:20:19,06:21:05,06:22:00,06:22:51,06:25:24,06:26:32,06:27:29,06:28:59,06:30:23,06:24:00,,,06:32:00,,,06:24:31,
113357467237592001,,05:59:00,06:18:00,,,06:14:34,,05:57:00,05:56:00,06:11:08,,,,,,,,,06:00:19,06:01:05,06:02:00,06:02:51,06:05:24,06:06:32,06:07:29,06:08:59,06:10:23,06:04:00,,,06:12:00,,,06:04:31,
113357468237592001,20:38:00,,20:15:00,20:19:06,20:17:37,,20:40:00,,20:41:00,,20:24:27,20:26:10,20:27:36,20:28:36,20:32:57,20:35:42,20:35:00,20:36:33,,,,,,,,,,,20:31:00,20:21:00,,20:22:43,20:30:17,,
113357469237592001,,07:41:00,08:09:00,,,08:04:25,,07:39:00,07:38:00,07:59:48,,,,,,,,,07:43:38,07:45:10,07:47:00,07:48:17,07:51:56,07:53:29,07:54:47,07:56:51,07:58:47,07:50:00,,,08:01:00,,,07:50:42,
113357470237592001,20:24:00,,20:00:00,20:04:06,20:02:37,,20:26:00,,20:27:00,,20:09:27,20:11:10,20:12:36,20:13:36,20:17:57,20:20:56,20:20:00,20:22:04,,,,,,,,,,,20:16:00,20:06:00,,20:07:43,20:15:17,,
113357471237592001,,07:31:00,07:59:00,,,07:54:25,,07:29:00,07:28:00,07:49:48,,,,,,,,,07:33:38,07:35:10,07:37:00,07:38:17,07:41:56,07:43:29,07:44:47,07:46:51,07:48:47,07:40:00,,,07:51:00,,,07:40:42,
113357472237592001,,06:36:00,06:59:00,,,06:55:00,,06:34:00,06:33:00,06:51:01,,,,,,,,,06:37:45,06:38:47,06:40:00,06:41:17,06:44:35,06:45:51,06:46:55,06:48:36,06:50:11,06:43:00,,,06:52:00,,,06:43:34,
113357473237592001,,07:04:00,07:29:00,,,07:24:25,,07:02:00,07:01:00,07:20:01,,,,,,,,,07:06:12,07:07:28,07:09:00,07:10:17,07:13:35,07:14:51,07:15:55,07:17:36,07:19:11,07:12:00,,,07:21:00,,,07:12:34,
113357474237592001,,07:14:00,07:39:00,,,07:34:25,,07:12:00,07:11:00,07:30:01,,,,,,,,,07:16:12,07:17:28,07:19:00,07:20:17,07:23:35,07:24:51,07:25:55,07:27:36,07:29:11,07:22:00,,,07:31:00,,,07:22:34,
113357475237592001,,06:46:00,07:09:00,,,07:05:00,,06:44:00,06:43:00,07:01:01,,,,,,,,,06:47:45,06:48:47,06:50:00,06:51:17,06:54:35,06:55:51,06:56:55,06:58:36,07:00:11,06:53:00,,,07:02:00,,,06:53:34,
113357476237592001,,06:09:00,06:28:00,,,06:24:34,,06:07:00,06:06:00,06:21:08,,,,,,,,,06:10:19,06:11:05,06:12:00,06:12:51,06:15:24,06:16:32,06:17:29,06:18:59,06:20:23,06:14:00,,,06:22:00,,,06:14:31,
113357477237592001,,06:27:00,06:49:00,,,06:45:00,,06:25:00,06:24:00,06:41:01,,,,,,,,,06:28:19,06:29:05,06:30:00,06:31:17,06:34:35,06:35:51,06:36:55,06:38:36,06:40:11,06:33:00,,,06:42:00,,,06:33:34,
113357478237592001,20:55:00,,20:33:00,20:37:06,20:35:37,,20:57:00,,20:58:00,,20:42:07,20:43:39,20:44:56,20:45:50,20:49:57,20:52:42,20:52:00,20:53:33,,,,,,,,,,,20:48:00,20:39:00,,20:40:33,20:47:21,,
113357479237592001,,07:51:00,08:19:00,,,08:14:25,,07:49:00,07:48:00,08:09:48,,,,,,,,,07:53:38,07:55:10,07:57:00,07:58:17,08:01:56,08:03:29,08:04:47,08:06:51,08:08:47,08:00:00,,,08:11:00,,,08:00:42,
113357480237592001,19:41:00,,19:15:00,19:19:06,19:17:37,,19:43:00,,19:44:00,,19:24:48,19:26:41,19:28:15,19:29:21,19:33:57,19:37:10,19:36:00,19:38:35,,,,,,,,,,,19:32:00,19:21:00,,19:22:53,19:31:12,,
113357481237592001,19:14:00,,18:48:00,18:52:06,18:50:37,,,,,,18:57:48,18:59:41,19:01:15,19:02:21,19:06:57,19:10:10,19:09:00,19:11:35,,,,,,,,,,,19:05:00,18:54:00,,18:55:53,19:04:12,,19:17:00
113357482237592001,18:15:00,,17:47:00,17:51:47,17:50:03,,18:18:00,,18:19:00,,17:57:48,17:59:41,18:01:15,18:02:21,18:06:57,18:10:24,18:09:00,18:12:06,,,,,,,,,,,18:05:00,17:54:00,,17:55:53,18:04:12,,
113357483237592001,18:04:00,,17:37:00,17:41:47,17:40:03,,18:07:00,,18:08:00,,17:47:48,17:49:41,17:51:15,17:52:21,17:56:57,18:00:10,17:59:00,18:01:35,,,,,,,,,,,17:55:00,17:44:00,,17:45:53,17:54:12,,
113357484237592001,17:34:00,,17:07:00,17:11:47,17:10:03,,17:37:00,,17:38:00,,17:17:48,17:19:41,17:21:15,17:22:21,17:26:57,17:30:10,17:29:00,17:31:35,,,,,,,,,,,17:25:00,17:14:00,,17:15:53,17:24:12,,
113357485237592001,17:04:00,,16:38:00,16:42:06,16:40:37,,17:07:00,,17:08:00,,16:47:48,16:49:41,16:51:15,16:52:21,16:56:57,17:00:10,16:59:00,17:01:35,,,,,,,,,,,16:55:00,16:44:00,,16:45:53,16:54:12,,
113357486237592001,16:44:00,,16:18:00,16:22:06,16:20:37,,16:47:00,,16:48:00,,16:27:48,16:29:41,16:31:15,16:32:21,16:36:57,16:40:10,16:39:00,16:41:35,,,,,,,,,,,16:35:00,16:24:00,,16:25:53,16:34:12,,
113357487237592001,17:14:00,,16:48:00,16:52:06,16:50:37,,17:17:00,,17:18:00,,16:57:48,16:59:41,17:01:15,17:02:21,17:06:57,17:10:10,17:09:00,17:11:35,,,,,,,,,,,17:05:00,16:54:00,,16:55:53,17:04:12,,
113357488237592001,16:54:00,,16:28:00,16:32:06,16:30:37,,16:57:00,,16:58:00,,16:37:48,16:39:41,16:41:15,16:42:21,16:46:57,16:50:10,16:49:00,16:51:35,,,,,,,,,,,16:45:00,16:34:00,,16:35:53,16:44:12,,
113357489237592001,16:34:00,,16:08:00,16:12:06,16:10:37,,16:37:00,,16:38:00,,16:17:48,16:19:41,16:21:15,16:22:21,16:26:57,16:30:10,16:29:00,16:31:35,,,,,,,,,,,16:25:00,16:14:00,,16:15:53,16:24:12,,
113357490237592001,16:24:00,,15:58:00,16:02:06,16:00:37,,16:27:00,,16:28:00,,16:07:48,16:09:41,16:11:15,16:12:21,16:16:57,16:20:10,16:19:00,16:21:35,,,,,,,,,,,16:15:00,16:04:00,,16:05:53,16:14:12,,
113357491237592001,18:27:00,,17:59:00,18:03:47,18:02:03,,,,,,18:09:48,18:11:41,18:13:15,18:14:21,18:18:57,18:22:24,18:21:00,18:24:06,,,,,,,,,,,18:17:00,18:06:00,,18:07:53,18:16:12,,18:30:00
113357492237592001,17:54:00,,17:27:00,17:31:47,17:30:03,,17:57:00,,17:58:00,,17:37:48,17:39:41,17:41:15,17:42:21,17:46:57,17:50:10,17:49:00,17:51:35,,,,,,,,,,,17:45:00,17:34:00,,17:35:53,17:44:12,,
113357493237592001,17:44:00,,17:17:00,17:21:47,17:20:03,,,,,,17:27:48,17:29:41,17:31:15,17:32:21,17:36:57,17:40:10,17:39:00,17:41:35,,,,,,,,,,,17:35:00,17:24:00,,17:25:53,17:34:12,,17:47:00
113357494237592001,16:04:00,,15:38:00,15:42:06,15:40:37,,16:07:00,,16:08:00,,15:47:48,15:49:41,15:51:15,15:52:21,15:56:57,16:00:10,15:59:00,16:01:35,,,,,,,,,,,15:55:00,15:44:00,,15:45:53,15:54:12,,
113357495237592001,20:10:00,,19:45:00,19:49:06,19:47:37,,20:12:00,,20:13:00,,19:54:48,19:56:41,19:58:15,19:59:21,20:03:57,20:06:56,20:06:00,20:08:04,,,,,,,,,,,20:02:00,19:51:00,,19:52:53,20:01:12,,
113357496237592001,19:26:00,,19:00:00,19:04:06,19:02:37,,19:29:00,,19:30:00,,19:09:48,19:11:41,19:13:15,19:14:21,19:18:57,19:22:10,19:21:00,19:23:35,,,,,,,,,,,19:17:00,19:06:00,,19:07:53,19:16:12,,
113357497237592001,18:51:00,,18:23:00,18:27:47,18:26:03,,18:54:00,,18:55:00,,18:33:48,18:35:41,18:37:15,18:38:21,18:42:57,18:46:24,18:45:00,18:48:06,,,,,,,,,,,18:41:00,18:30:00,,18:31:53,18:40:12,,
113357498237592001,16:14:00,,15:48:00,15:52:06,15:50:37,,16:17:00,,16:18:00,,15:57:48,15:59:41,16:01:15,16:02:21,16:06:57,16:10:10,16:09:00,16:11:35,,,,,,,,,,,16:05:00,15:54:00,,15:55:53,16:04:12,,
113357499237592001,17:24:00,,16:58:00,17:02:06,17:00:37,,17:27:00,,17:28:00,,17:07:48,17:09:41,17:11:15,17:12:21,17:16:57,17:20:10,17:19:00,17:21:35,,,,,,,,,,,17:15:00,17:04:00,,17:05:53,17:14:12,,
113357500237592001,15:54:00,,15:28:00,15:32:06,15:30:37,,15:57:00,,15:58:00,,15:37:48,15:39:41,15:41:15,15:42:21,15:46:57,15:50:10,15:49:00,15:51:35,,,,,,,,,,,15:45:00,15:34:00,,15:35:53,15:44:12,,
113357501237592001,15:44:00,,15:18:00,15:22:06,15:20:37,,15:47:00,,15:48:00,,15:27:48,15:29:41,15:31:15,15:32:21,15:36:57,15:40:10,15:39:00,15:41:35,,,,,,,,,,,15:35:00,15:24:00,,15:25:53,15:34:12,,
113357502237592001,15:34:00,,15:08:00,15:12:06,15:10:37,,15:37:00,,15:38:00,,15:17:48,15:19:41,15:21:15,15:22:21,15:26:57,15:30:10,15:29:00,15:31:35,,,,,,,,,,,15:25:00,15:14:00,,15:15:53,15:24:12,,
113357503237592001,15:12:00,,14:46:00,14:50:06,14:48:37,,15:15:00,,15:16:00,,14:55:48,14:57:41,14:59:15,15:00:21,15:04:57,15:08:10,15:07:00,15:09:35,,,,,,,,,,,15:03:00,14:52:00,,14:53:53,15:02:12,,
113357504237592001,14:48:00,,14:22:00,14:26:06,14:24:37,,14:51:00,,14:52:00,,14:31:48,14:33:41,14:35:15,14:36:21,14:40:57,14:44:10,14:43:00,14:45:35,,,,,,,,,,,14:39:00,14:28:00,,14:29:53,14:38:12,,
113357505237592001,14:22:00,,13:56:00,14:00:06,13:58:37,,14:25:00,,14:26:00,,14:05:48,14:07:41,14:09:15,14:10:21,14:14:57,14:18:10,14:17:00,14:19:35,,,,,,,,,,,14:13:00,14:02:00,,14:03:53,14:12:12,,
113357506237592001,12:37:00,,12:11:00,12:15:06,12:13:37,,12:40:00,,12:41:00,,12:20:48,12:22:41,12:24:15,12:25:21,12:29:57,12:33:10,12:32:00,12:34:35,,,,,,,,,,,12:28:00,12:17:00,,12:18:53,12:27:12,,
113357507237592001,14:07:00,,13:41:00,13:45:06,13:43:37,,14:10:00,,14:11:00,,13:50:48,13:52:41,13:54:15,13:55:21,13:59:57,14:03:10,14:02:00,14:04:35,,,,,,,,,,,13:58:00,13:47:00,,13:48:53,13:57:12,,
113357508237592001,13:52:00,,13:26:00,13:30:06,13:28:37,,13:55:00,,13:56:00,,13:35:48,13:37:41,13:39:15,13:40:21,13:44:57,13:48:10,13:47:00,13:49:35,,,,,,,,,,,13:43:00,13:32:00,,13:33:53,13:42:12,,
113357509237592001,13:37:00,,13:11:00,13:15:06,13:13:37,,13:40:00,,13:41:00,,13:20:48,13:22:41,13:24:15,13:25:21,13:29:57,13:33:10,13:32:00,13:34:35,,,,,,,,,,,13:28:00,13:17:00,,13:18:53,13:27:12,,
113357510237592001,13:07:00,,12:41:00,12:45:06,12:43:37,,13:10:00,,13:11:00,,12:50:48,12:52:41,12:54:15,12:55:21,12:59:57,13:03:10,13:02:00,13:04:35,,,,,,,,,,,12:58:00,12:47:00,,12:48:53,12:57:12,,
113357511237592001,13:22:00,,12:56:00,13:00:06,12:58:37,,13:25:00,,13:26:00,,13:05:48,13:07:41,13:09:15,13:10:21,13:14:57,13:18:10,13:17:00,13:19:35,,,,,,,,,,,13:13:00,13:02:00,,13:03:53,13:12:12,,
113357512237592001,12:52:00,,12:26:00,12:30:06,12:28:37,,12:55:00,,12:56:00,,12:35:48,12:37:41,12:39:15,12:40:21,12:44:57,12:48:10,12:47:00,12:49:35,,,,,,,,,,,12:43:00,12:32:00,,12:33:53,12:42:12,,
113357513237592001,11:21:00,,10:56:00,11:00:06,10:58:37,,11:24:00,,11:25:00,,11:05:48,11:07:41,11:09:15,11:10:21,11:14:57,11:17:56,11:17:00,11:19:04,,,,,,,,,,,11:13:00,11:02:00,,11:03:53,11:12:12,,
113357514237592001,12:07:00,,11:41:00,11:45:06,11:43:37,,12:10:00,,12:11:00,,11:50:48,11:52:41,11:54:15,11:55:21,11:59:57,12:03:10,12:02:00,12:04:35,,,,,,,,,,,11:58:00,11:47:00,,11:48:53,11:57:12,,
113357515237592001,10:51:00,,10:26:00,10:30:06,10:28:37,,10:54:00,,10:55:00,,10:35:48,10:37:41,10:39:15,10:40:21,10:44:57,10:47:56,10:47:00,10:49:04,,,,,,,,,,,10:43:00,10:32:00,,10:33:53,10:42:12,,
113357516237592001,10:21:00,,09:56:00,10:00:06,09:58:37,,10:24:00,,10:25:00,,10:05:48,10:07:41,10:09:15,10:10:21,10:14:57,10:17:56,10:17:00,10:19:04,,,,,,,,,,,10:13:00,10:02:00,,10:03:53,10:12:12,,
113357517237592001,09:54:00,,09:27:00,09:31:06,09:29:37,,09:57:00,,09:58:00,,09:37:09,09:39:12,09:40:55,09:42:07,09:46:57,09:50:10,09:49:00,09:51:35,,,,,,,,,,,09:45:00,09:33:00,,09:35:04,09:44:08,,
113357518237592001,15:24:00,,14:58:00,15:02:06,15:00:37,,15:27:00,,15:28:00,,15:07:48,15:09:41,15:11:15,15:12:21,15:16:57,15:20:10,15:19:00,15:21:35,,,,,,,,,,,15:15:00,15:04:00,,15:05:53,15:14:12,,
113357519237592001,14:36:00,,14:10:00,14:14:06,14:12:37,,14:39:00,,14:40:00,,14:19:48,14:21:41,14:23:15,14:24:21,14:28:57,14:32:10,14:31:00,14:33:35,,,,,,,,,,,14:27:00,14:16:00,,14:17:53,14:26:12,,
113357520237592001,11:51:00,,11:26:00,11:30:06,11:28:37,,11:54:00,,11:55:00,,11:35:48,11:37:41,11:39:15,11:40:21,11:44:57,11:47:56,11:47:00,11:49:04,,,,,,,,,,,11:43:00,11:32:00,,11:33:53,11:42:12,,
113357521237592001,11:36:00,,11:11:00,11:15:06,11:13:37,,11:39:00,,11:40:00,,11:20:48,11:22:41,11:24:15,11:25:21,11:29:57,11:32:56,11:32:00,11:34:04,,,,,,,,,,,11:28:00,11:17:00,,11:18:53,11:27:12,,
113357522237592001,09:42:00,,09:15:00,09:19:06,09:17:37,,09:45:00,,09:46:00,,09:25:09,09:27:12,09:28:55,09:30:07,09:34:57,09:38:10,09:37:00,09:39:35,,,,,,,,,,,09:33:00,09:21:00,,09:23:04,09:32:08,,
113357523237592001,10:08:00,,09:42:00,09:46:06,09:44:37,,,,,,09:52:09,09:54:12,09:55:55,09:57:07,10:01:57,10:04:56,10:04:00,10:06:04,,,,,,,,,,,10:00:00,09:48:00,,09:50:04,09:59:08,,10:11:00
