trip_id,1015,1085,2225,2226,2252,2414,2415,2416,2417,2452,2453,2523,2550,2551,2555,2556,2598,2599,2600,2601,2602,2605,2606,2607,2612,2614,2616B,2617,2618,2619,2620,2621,2622,2623,2624,2625,2631,2632,2732,2939B,2952B,3046,3074,3681,3682,3856,5152,5161,5719,5915
113163945236916001,22:08:00,,22:00:59,22:02:07,,22:14:44,22:15:35,22:16:51,22:18:00,,,22:05:10,,,22:06:25,,21:53:00,21:55:08,21:56:06,21:56:43,21:57:58,21:58:17,21:59:21,22:00:00,22:13:00,21:54:06,,,,,,,,,,,22:13:43,,,,22:11:43,,21:51:00,,22:04:00,,,,22:10:49,22:09:53
113163946236916001,23:48:00,,23:40:59,23:42:07,,23:53:44,23:54:35,23:55:51,23:57:00,,,23:45:10,,,23:46:25,,23:33:00,23:35:08,23:36:06,23:36:43,23:37:58,23:38:17,23:39:21,23:40:00,23:52:00,23:34:06,,,,,,,,,,,23:52:43,,,,23:50:59,,23:31:00,,23:44:00,,,,23:50:15,23:49:30
113163947236916001,,,22:04:00,22:05:09,,,,,,,,,,,,,21:56:00,21:58:08,21:59:06,21:59:43,22:00:58,22:01:17,22:02:21,22:03:00,,21:57:06,,,,,,,,,,,,,,,,,21:54:00,,,22:07:00,,,,
113163948236916001,23:28:00,,23:20:59,23:22:07,,23:33:44,23:34:35,23:35:51,23:37:00,,,23:25:10,,,23:26:25,,23:13:00,23:15:08,23:16:06,23:16:43,23:17:58,23:18:17,23:19:21,23:20:00,23:32:00,23:14:06,,,,,,,,,,,23:32:43,,,,23:30:59,,23:11:00,,23:24:00,,,,23:30:15,23:29:30
113163949236916001,21:48:00,,21:40:59,21:42:07,,21:54:44,21:55:35,21:56:51,21:58:00,,,21:45:10,,,21:46:25,,21:33:00,21:35:08,21:36:06,21:36:43,21:37:58,21:38:17,21:39:21,21:40:00,21:53:00,21:34:06,,,,,,,,,,,21:53:43,,,,21:51:43,,21:31:00,,21:44:00,,,,21:50:49,21:49:53
113163950236916001,06:22:00,,06:14:59,06:16:07,,06:27:44,06:28:35,06:29:51,06:31:00,,,06:19:10,,,06:20:25,,06:07:00,06:09:08,06:10:06,06:10:43,06:11:58,06:12:17,06:13:21,06:14:00,06:26:00,06:08:06,,,,,,,,,,,06:26:43,,,,06:24:59,,06:05:00,,06:18:00,,,,06:24:15,06:23:30
113163951236916001,,,24:41:00,24:42:09,,,,,,,,,,,,,24:33:00,24:35:08,24:36:06,24:36:43,24:37:58,24:38:17,24:39:21,24:40:00,,24:34:06,,,,,,,,,,,,,,,,,24:31:00,,,24:44:00,,,,
113163952236916001,,24:11:00,,,,,,,24:03:00,24:04:00,24:05:06,,,24:12:43,,24:13:55,,,,,,,,,,,24:07:00,,,,,,,,,,,24:05:59,,24:07:45,,,,24:15:00,,,24:08:36,24:08:58,,
113163953236916001,,21:46:00,,,21:53:02,,,,21:37:00,21:38:00,21:39:06,,21:51:51,21:47:43,,21:48:55,,,,,,,,,,,21:41:00,21:54:00,21:54:36,21:55:09,21:55:46,21:56:41,21:57:12,21:58:07,21:58:43,22:00:00,,21:39:59,,21:41:56,,22:01:12,22:03:00,21:50:00,,,21:43:00,21:43:28,,
113163954236916001,,23:48:00,,,23:55:02,,,,23:40:00,23:41:00,23:42:06,,23:53:51,23:49:43,,23:50:55,,,,,,,,,,,23:44:00,23:56:00,23:56:36,23:57:09,23:57:46,23:58:41,23:59:12,24:00:07,24:00:43,24:02:00,,23:42:59,,23:44:45,,24:03:12,24:05:00,23:52:00,,,23:45:36,23:45:58,,
113163955236916001,,23:28:00,,,23:35:02,,,,23:20:00,23:21:00,23:22:06,,23:33:51,23:29:43,,23:30:55,,,,,,,,,,,23:24:00,23:36:00,23:36:36,23:37:09,23:37:46,23:38:41,23:39:12,23:40:07,23:40:43,23:42:00,,23:22:59,,23:24:45,,23:43:12,23:45:00,23:32:00,,,23:25:36,23:25:58,,
113163956236916001,,23:08:00,,,23:15:02,,,,23:00:00,23:01:00,23:02:06,,23:13:51,23:09:43,,23:10:55,,,,,,,,,,,23:04:00,23:16:00,23:16:36,23:17:09,23:17:46,23:18:41,23:19:12,23:20:07,23:20:43,23:22:00,,23:02:59,,23:04:45,,23:23:12,23:25:00,23:12:00,,,23:05:36,23:05:58,,
113163957236916001,,22:27:00,,,22:34:02,,,,22:18:00,22:19:00,22:20:06,,22:32:51,22:28:43,,22:29:55,,,,,,,,,,,22:22:00,22:35:00,22:35:36,22:36:09,22:36:46,22:37:41,22:38:12,22:39:07,22:39:43,22:41:00,,22:20:59,,22:22:56,,22:42:12,22:44:00,22:31:00,,,22:24:00,22:24:28,,
113163958236916001,,21:26:00,,,21:33:02,,,,21:17:00,21:18:00,21:19:06,,21:31:51,21:27:43,,21:28:55,,,,,,,,,,,21:21:00,21:34:00,21:34:36,21:35:09,21:35:46,21:36:41,21:37:12,21:38:07,21:38:43,21:40:00,,21:19:59,,21:21:56,,21:41:12,21:43:00,21:30:00,,,21:23:00,21:23:28,,
113163959236916001,,22:06:00,,,22:13:02,,,,21:57:00,21:58:00,21:59:06,,22:11:51,22:07:43,,22:08:55,,,,,,,,,,,22:01:00,22:14:00,22:14:36,22:15:09,22:15:46,22:16:41,22:17:12,22:18:07,22:18:43,22:20:00,,21:59:59,,22:01:56,,22:21:12,22:23:00,22:10:00,,,22:03:00,22:03:28,,
113163960236916001,,,24:21:00,24:22:09,,,,,,,,,,,,,24:13:00,24:15:08,24:16:06,24:16:43,24:17:58,24:18:17,24:19:21,24:20:00,,24:14:06,,,,,,,,,,,,,,,,,24:11:00,,,24:24:00,,,,
113163961236916001,24:08:00,,24:00:59,24:02:07,,24:13:44,24:14:35,24:15:51,24:17:00,,,24:05:10,,,24:06:25,,23:53:00,23:55:08,23:56:06,23:56:43,23:57:58,23:58:17,23:59:21,24:00:00,24:12:00,23:54:06,,,,,,,,,,,24:12:43,,,,24:10:59,,23:51:00,,24:04:00,,,,24:10:15,24:09:30
113163962236916001,,22:48:00,,,22:55:02,,,,22:39:00,22:40:00,22:41:06,,22:53:51,22:49:43,,22:50:55,,,,,,,,,,,22:43:00,22:56:00,22:56:36,22:57:09,22:57:46,22:58:41,22:59:12,23:00:07,23:00:43,23:02:00,,22:41:59,,22:43:56,,23:03:12,23:05:00,22:52:00,,,22:45:00,22:45:28,,
113163963236916001,,24:31:00,,,,,,,24:23:00,24:24:00,24:25:06,,,24:32:43,,24:33:55,,,,,,,,,,,24:27:00,,,,,,,,,,,24:25:59,,24:27:45,,,,24:35:00,,,24:28:36,24:28:58,,
113163964236916001,,24:08:00,,,24:15:02,,,,24:00:00,24:01:00,24:02:06,,24:13:51,24:09:43,,24:10:55,,,,,,,,,,,24:04:00,24:16:00,24:16:36,24:17:09,24:17:46,24:18:41,24:19:12,24:20:07,24:20:43,24:22:00,,24:02:59,,24:04:45,,24:23:12,24:25:00,24:12:00,,,24:05:36,24:05:58,,
113166987236924501,,,,,12:26:06,,,,,,,,12:25:00,,,,,,,,,,,,,,,12:27:00,12:27:42,12:28:21,12:29:03,12:30:08,12:30:44,12:31:48,12:32:30,12:34:00,,,,,,12:35:36,12:38:00,,,,,,,
113166988236924501,05:35:00,,,,,05:40:44,05:41:35,05:42:51,05:44:00,,,05:32:10,,,05:33:25,,,,,,,,,,05:39:00,,,,,,,,,,,,05:39:43,,,,05:37:59,,,,05:31:00,,,,05:37:15,05:36:30
113166989236924501,18:22:00,,18:13:14,18:14:39,,18:29:04,18:30:06,18:31:37,18:33:00,,,18:18:28,,,18:20:01,,18:03:00,18:05:44,18:06:59,18:07:47,18:09:24,18:09:48,18:11:09,18:12:00,18:27:00,18:04:24,,,,,,,,,,,18:27:52,,,,18:25:43,,18:01:00,,18:17:00,,,,18:24:49,18:23:53
113166990236924501,06:05:00,,,,,06:10:44,06:11:35,06:12:51,06:14:00,,,06:02:10,,,06:03:25,,,,,,,,,,06:09:00,,,,,,,,,,,,06:09:43,,,,06:07:59,,,,06:01:00,,,,06:07:15,06:06:30
113166991236924501,,,,,11:26:06,,,,,,,,11:25:00,,,,,,,,,,,,,,,11:27:00,11:27:42,11:28:21,11:29:03,11:30:08,11:30:44,11:31:48,11:32:30,11:34:00,,,,,,11:35:36,11:38:00,,,,,,,
113166992236924501,,,,,07:22:06,,,,,,,,07:21:00,,,,,,,,,,,,,,,07:23:00,07:23:42,07:24:21,07:25:03,07:26:08,07:26:44,07:27:48,07:28:30,07:30:00,,,,,,07:31:12,07:33:00,,,,,,,
113166993236924501,,,21:45:00,21:46:09,,,,,,,,,,,,,21:37:00,21:39:08,21:40:06,21:40:43,21:41:58,21:42:17,21:43:21,21:44:00,,21:38:06,,,,,,,,,,,,,,,,,21:35:00,,,21:48:00,,,,
113166994236924501,,,,,05:49:06,,,,,,,,05:48:00,,,,,,,,,,,,,,,05:50:00,05:50:36,05:51:09,05:51:46,05:52:41,05:53:12,05:54:07,05:54:43,05:56:00,,,,,,05:57:12,05:59:00,,,,,,,
113166995236924501,,24:31:00,,,,,,,24:23:00,24:24:00,24:25:06,,,24:32:43,,24:33:55,,,,,,,,,,,24:27:00,,,,,,,,,,,24:25:59,,24:27:45,,,,24:35:00,,,24:28:36,24:28:58,,
113166996236924501,,,24:21:00,24:22:09,,,,,,,,,,,,,24:13:00,24:15:08,24:16:06,24:16:43,24:17:58,24:18:17,24:19:21,24:20:00,,24:14:06,,,,,,,,,,,,,,,,,24:11:00,,,24:24:00,,,,
113166997236924501,,,19:07:15,19:08:41,,,,,,,,,,,,,18:57:00,18:59:44,19:00:59,19:01:47,19:03:24,19:03:48,19:05:09,19:06:00,,18:58:24,,,,,,,,,,,,,,,,,18:55:00,,,19:11:00,,,,
113166998236924501,,24:11:00,,,,,,,24:03:00,24:04:00,24:05:06,,,24:12:43,,24:13:55,,,,,,,,,,,24:07:00,,,,,,,,,,,24:05:59,,24:07:45,,,,24:15:00,,,24:08:36,24:08:58,,
113166999236924501,,,24:41:00,24:42:09,,,,,,,,,,,,,24:33:00,24:35:08,24:36:06,24:36:43,24:37:58,24:38:17,24:39:21,24:40:00,,24:34:06,,,,,,,,,,,,,,,,,24:31:00,,,24:44:00,,,,
113167000236924501,14:07:00,,13:58:14,13:59:39,,14:15:04,14:16:06,14:17:37,14:19:00,,,14:03:28,,,14:05:01,,13:48:00,13:50:44,13:51:59,13:52:47,13:54:24,13:54:48,13:56:09,13:57:00,14:13:00,13:49:24,,,,,,,,,,,14:13:52,,,,14:11:28,,13:46:00,,14:02:00,,,,14:10:23,14:09:16
113167001236924501,13:37:00,,13:28:14,13:29:39,,13:45:04,13:46:06,13:47:37,13:49:00,,,13:33:28,,,13:35:01,,13:18:00,13:20:44,13:21:59,13:22:47,13:24:24,13:24:48,13:26:09,13:27:00,13:43:00,13:19:24,,,,,,,,,,,13:43:52,,,,13:41:28,,13:16:00,,13:32:00,,,,13:40:23,13:39:16
113167002236924501,13:52:00,,13:43:14,13:44:39,,14:00:04,14:01:06,14:02:37,14:04:00,,,13:48:28,,,13:50:01,,13:33:00,13:35:44,13:36:59,13:37:47,13:39:24,13:39:48,13:41:09,13:42:00,13:58:00,13:34:24,,,,,,,,,,,13:58:52,,,,13:56:28,,13:31:00,,13:47:00,,,,13:55:23,13:54:16
113167003236924501,16:37:00,,16:28:14,16:29:39,,16:45:04,16:46:06,16:47:37,16:49:00,,,16:33:28,,,16:35:01,,16:18:00,16:20:44,16:21:59,16:22:47,16:24:24,16:24:48,16:26:09,16:27:00,16:43:00,16:19:24,,,,,,,,,,,16:43:52,,,,16:41:28,,16:16:00,,16:32:00,,,,16:40:23,16:39:16
113167004236924501,16:22:00,,16:13:14,16:14:39,,16:30:04,16:31:06,16:32:37,16:34:00,,,16:18:28,,,16:20:01,,16:03:00,16:05:44,16:06:59,16:07:47,16:09:24,16:09:48,16:11:09,16:12:00,16:28:00,16:04:24,,,,,,,,,,,16:28:52,,,,16:26:28,,16:01:00,,16:17:00,,,,16:25:23,16:24:16
113167005236924501,14:37:00,,14:28:14,14:29:39,,14:45:04,14:46:06,14:47:37,14:49:00,,,14:33:28,,,14:35:01,,14:18:00,14:20:44,14:21:59,14:22:47,14:24:24,14:24:48,14:26:09,14:27:00,14:43:00,14:19:24,,,,,,,,,,,14:43:52,,,,14:41:28,,14:16:00,,14:32:00,,,,14:40:23,14:39:16
113167006236924501,15:22:00,,15:13:14,15:14:39,,15:30:04,15:31:06,15:32:37,15:34:00,,,15:18:28,,,15:20:01,,15:03:00,15:05:44,15:06:59,15:07:47,15:09:24,15:09:48,15:11:09,15:12:00,15:28:00,15:04:24,,,,,,,,,,,15:28:52,,,,15:26:28,,15:01:00,,15:17:00,,,,15:25:23,15:24:16
113167007236924501,,21:26:00,,,21:33:02,,,,21:17:00,21:18:00,21:19:06,,21:31:51,21:27:43,,21:28:55,,,,,,,,,,,21:21:00,21:34:00,21:34:36,21:35:09,21:35:46,21:36:41,21:37:12,21:38:07,21:38:43,21:40:00,,21:19:59,,21:21:56,,21:41:12,21:43:00,21:30:00,,,21:23:00,21:23:28,,
113167008236924501,,22:27:00,,,22:34:02,,,,22:18:00,22:19:00,22:20:06,,22:32:51,22:28:43,,22:29:55,,,,,,,,,,,22:22:00,22:35:00,22:35:36,22:36:09,22:36:46,22:37:41,22:38:12,22:39:07,22:39:43,22:41:00,,22:20:59,,22:22:56,,22:42:12,22:44:00,22:31:00,,,22:24:00,22:24:28,,
113167009236924501,,22:06:00,,,22:13:02,,,,21:57:00,21:58:00,21:59:06,,22:11:51,22:07:43,,22:08:55,,,,,,,,,,,22:01:00,22:14:00,22:14:36,22:15:09,22:15:46,22:16:41,22:17:12,22:18:07,22:18:43,22:20:00,,21:59:59,,22:01:56,,22:21:12,22:23:00,22:10:00,,,22:03:00,22:03:28,,
113167010236924501,,21:46:00,,,21:53:02,,,,21:37:00,21:38:00,21:39:06,,21:51:51,21:47:43,,21:48:55,,,,,,,,,,,21:41:00,21:54:00,21:54:36,21:55:09,21:55:46,21:56:41,21:57:12,21:58:07,21:58:43,22:00:00,,21:39:59,,21:41:56,,22:01:12,22:03:00,21:50:00,,,21:43:00,21:43:28,,
113167011236924501,,22:48:00,,,22:55:02,,,,22:39:00,22:40:00,22:41:06,,22:53:51,22:49:43,,22:50:55,,,,,,,,,,,22:43:00,22:56:00,22:56:36,22:57:09,22:57:46,22:58:41,22:59:12,23:00:07,23:00:43,23:02:00,,22:41:59,,22:43:56,,23:03:12,23:05:00,22:52:00,,,22:45:00,22:45:28,,
113167012236924501,,23:48:00,,,23:55:02,,,,23:40:00,23:41:00,23:42:06,,23:53:51,23:49:43,,23:50:55,,,,,,,,,,,23:44:00,23:56:00,23:56:36,23:57:09,23:57:46,23:58:41,23:59:12,24:00:07,24:00:43,24:02:00,,23:42:59,,23:44:45,,24:03:12,24:05:00,23:52:00,,,23:45:36,23:45:58,,
113167013236924501,14:22:00,,14:13:14,14:14:39,,14:30:04,14:31:06,14:32:37,14:34:00,,,14:18:28,,,14:20:01,,14:03:00,14:05:44,14:06:59,14:07:47,14:09:24,14:09:48,14:11:09,14:12:00,14:28:00,14:04:24,,,,,,,,,,,14:28:52,,,,14:26:28,,14:01:00,,14:17:00,,,,14:25:23,14:24:16
113167014236924501,,19:47:00,,,19:54:02,,,,19:37:00,19:38:15,19:39:38,,19:52:51,19:48:43,,19:49:55,,,,,,,,,,,19:42:00,19:55:00,19:55:42,19:56:21,19:57:03,19:58:08,19:58:44,19:59:48,20:00:30,20:02:00,,19:40:44,,19:42:56,,20:03:12,20:05:00,19:51:00,,,19:44:00,19:44:28,,
113167015236924501,17:37:00,,17:28:14,17:29:39,,17:45:04,17:46:06,17:47:37,17:49:00,,,17:33:28,,,17:35:01,,17:18:00,17:20:44,17:21:59,17:22:47,17:24:24,17:24:48,17:26:09,17:27:00,17:43:00,17:19:24,,,,,,,,,,,17:43:52,,,,17:41:28,,17:16:00,,17:32:00,,,,17:40:23,17:39:16
113167016236924501,17:07:00,,16:58:14,16:59:39,,17:15:04,17:16:06,17:17:37,17:19:00,,,17:03:28,,,17:05:01,,16:48:00,16:50:44,16:51:59,16:52:47,16:54:24,16:54:48,16:56:09,16:57:00,17:13:00,16:49:24,,,,,,,,,,,17:13:52,,,,17:11:28,,16:46:00,,17:02:00,,,,17:10:23,17:09:16
113167017236924501,,23:08:00,,,23:15:02,,,,23:00:00,23:01:00,23:02:06,,23:13:51,23:09:43,,23:10:55,,,,,,,,,,,23:04:00,23:16:00,23:16:36,23:17:09,23:17:46,23:18:41,23:19:12,23:20:07,23:20:43,23:22:00,,23:02:59,,23:04:45,,23:23:12,23:25:00,23:12:00,,,23:05:36,23:05:58,,
113167018236924501,06:22:00,,06:14:59,06:16:07,,06:27:44,06:28:35,06:29:51,06:31:00,,,06:19:10,,,06:20:25,,06:07:00,06:09:08,06:10:06,06:10:43,06:11:58,06:12:17,06:13:21,06:14:00,06:26:00,06:08:06,,,,,,,,,,,06:26:43,,,,06:24:59,,06:05:00,,06:18:00,,,,06:24:15,06:23:30
113167019236924501,,23:28:00,,,23:35:02,,,,23:20:00,23:21:00,23:22:06,,23:33:51,23:29:43,,23:30:55,,,,,,,,,,,23:24:00,23:36:00,23:36:36,23:37:09,23:37:46,23:38:41,23:39:12,23:40:07,23:40:43,23:42:00,,23:22:59,,23:24:45,,23:43:12,23:45:00,23:32:00,,,23:25:36,23:25:58,,
113167020236924501,,20:47:00,,,20:54:02,,,,20:37:00,20:38:15,20:39:38,,20:52:51,20:48:43,,20:49:55,,,,,,,,,,,20:42:00,20:55:00,20:55:42,20:56:21,20:57:03,20:58:08,20:58:44,20:59:48,21:00:30,21:02:00,,20:40:44,,20:42:56,,21:03:12,21:05:00,20:51:00,,,20:44:00,20:44:28,,
113167021236924501,15:52:00,,15:43:14,15:44:39,,16:00:04,16:01:06,16:02:37,16:04:00,,,15:48:28,,,15:50:01,,15:33:00,15:35:44,15:36:59,15:37:47,15:39:24,15:39:48,15:41:09,15:42:00,15:58:00,15:34:24,,,,,,,,,,,15:58:52,,,,15:56:28,,15:31:00,,15:47:00,,,,15:55:23,15:54:16
113167022236924501,15:07:00,,14:58:14,14:59:39,,15:15:04,15:16:06,15:17:37,15:19:00,,,15:03:28,,,15:05:01,,14:48:00,14:50:44,14:51:59,14:52:47,14:54:24,14:54:48,14:56:09,14:57:00,15:13:00,14:49:24,,,,,,,,,,,15:13:52,,,,15:11:28,,14:46:00,,15:02:00,,,,15:10:23,15:09:16
113167023236924501,,17:12:00,,,17:19:02,,,,17:01:00,17:02:15,17:03:38,,17:17:51,17:13:43,,17:14:55,,,,,,,,,,,17:06:00,17:20:00,17:20:48,17:21:32,17:22:21,17:23:35,17:24:16,17:25:29,17:26:17,17:28:00,,17:04:44,,17:07:07,,17:29:36,17:32:00,17:16:00,,,17:08:24,17:08:57,,
113167024236924501,,18:11:00,,,18:18:02,,,,18:01:00,18:02:15,18:03:38,,18:16:51,18:12:43,,18:13:55,,,,,,,,,,,18:06:00,18:19:00,18:19:42,18:20:21,18:21:03,18:22:08,18:22:44,18:23:48,18:24:30,18:26:00,,18:04:44,,18:06:56,,18:27:36,18:30:00,18:15:00,,,18:08:00,18:08:28,,
113167025236924501,,18:26:00,,,18:33:02,,,,18:16:00,18:17:15,18:18:38,,18:31:51,18:27:43,,18:28:55,,,,,,,,,,,18:21:00,18:34:00,18:34:42,18:35:21,18:36:03,18:37:08,18:37:44,18:38:48,18:39:30,18:41:00,,18:19:44,,18:21:56,,18:42:36,18:45:00,18:30:00,,,18:23:00,18:23:28,,
113167026236924501,,20:27:00,,,20:34:02,,,,20:17:00,20:18:15,20:19:38,,20:32:51,20:28:43,,20:29:55,,,,,,,,,,,20:22:00,20:35:00,20:35:42,20:36:21,20:37:03,20:38:08,20:38:44,20:39:48,20:40:30,20:42:00,,20:20:44,,20:22:56,,20:43:12,20:45:00,20:31:00,,,20:24:00,20:24:28,,
113167027236924501,,19:11:00,,,19:18:02,,,,19:01:00,19:02:15,19:03:38,,19:16:51,19:12:43,,19:13:55,,,,,,,,,,,19:06:00,19:19:00,19:19:42,19:20:21,19:21:03,19:22:08,19:22:44,19:23:48,19:24:30,19:26:00,,19:04:44,,19:06:56,,19:27:36,19:30:00,19:15:00,,,19:08:00,19:08:28,,
113167028236924501,,17:57:00,,,18:04:02,,,,17:46:00,17:47:15,17:48:38,,18:02:51,17:58:43,,17:59:55,,,,,,,,,,,17:51:00,18:05:00,18:05:42,18:06:21,18:07:03,18:08:08,18:08:44,18:09:48,18:10:30,18:12:00,,17:49:44,,17:52:07,,18:13:36,18:16:00,18:01:00,,,17:53:24,17:53:57,,
113167029236924501,,19:27:00,,,19:34:02,,,,19:17:00,19:18:15,19:19:38,,19:32:51,19:28:43,,19:29:55,,,,,,,,,,,19:22:00,19:35:00,19:35:42,19:36:21,19:37:03,19:38:08,19:38:44,19:39:48,19:40:30,19:42:00,,19:20:44,,19:22:56,,19:43:36,19:46:00,19:31:00,,,19:24:00,19:24:28,,
113167030236924501,,16:42:00,,,16:49:02,,,,16:31:00,16:32:15,16:33:38,,16:47:51,16:43:43,,16:44:55,,,,,,,,,,,16:36:00,16:50:00,16:50:48,16:51:32,16:52:21,16:53:35,16:54:16,16:55:29,16:56:17,16:58:00,,16:34:44,,16:37:07,,16:59:36,17:02:00,16:46:00,,,16:38:24,16:38:57,,
113167031236924501,,17:27:00,,,17:34:02,,,,17:16:00,17:17:15,17:18:38,,17:32:51,17:28:43,,17:29:55,,,,,,,,,,,17:21:00,17:35:00,17:35:42,17:36:21,17:37:03,17:38:08,17:38:44,17:39:48,17:40:30,17:42:00,,17:19:44,,17:22:07,,17:43:36,17:46:00,17:31:00,,,17:23:24,17:23:57,,
113167032236924501,,21:07:00,,,21:14:02,,,,20:57:00,20:58:15,20:59:38,,21:12:51,21:08:43,,21:09:55,,,,,,,,,,,21:02:00,21:15:00,21:15:36,21:16:09,21:16:46,21:17:41,21:18:12,21:19:07,21:19:43,21:21:00,,21:00:44,,21:02:56,,21:22:12,21:24:00,21:11:00,,,21:04:00,21:04:28,,
113167033236924501,,24:08:00,,,24:15:02,,,,24:00:00,24:01:00,24:02:06,,24:13:51,24:09:43,,24:10:55,,,,,,,,,,,24:04:00,24:16:00,24:16:36,24:17:09,24:17:46,24:18:41,24:19:12,24:20:07,24:20:43,24:22:00,,24:02:59,,24:04:45,,24:23:12,24:25:00,24:12:00,,,24:05:36,24:05:58,,
113167034236924501,,12:01:00,,,12:08:47,,,,11:50:00,11:51:15,11:52:38,,12:07:19,12:02:43,,12:03:55,,,,,,,,,,,11:55:00,12:10:00,12:10:42,12:11:21,12:12:03,12:13:08,12:13:44,12:14:48,12:15:30,12:17:00,,11:53:44,,11:56:07,,12:18:36,12:21:00,12:05:00,,,11:57:24,11:57:57,,
113167035236924501,,16:57:00,,,17:04:02,,,,16:46:00,16:47:15,16:48:38,,17:02:51,16:58:43,,16:59:55,,,,,,,,,,,16:51:00,17:05:00,17:05:48,17:06:32,17:07:21,17:08:35,17:09:16,17:10:29,17:11:17,17:13:00,,16:49:44,,16:52:07,,17:14:36,17:17:00,17:01:00,,,16:53:24,16:53:57,,
113167036236924501,,06:58:00,,,07:05:02,,,,06:50:00,06:51:00,06:52:06,,07:03:51,06:59:43,,07:00:55,,,,,,,,,,,06:54:00,07:06:00,07:06:42,07:07:21,07:08:03,07:09:08,07:09:44,07:10:48,07:11:30,07:13:00,,06:52:59,,06:54:45,,07:14:12,07:16:00,07:02:00,,,06:55:36,06:55:58,,
113167037236924501,,18:41:00,,,18:48:02,,,,18:31:00,18:32:15,18:33:38,,18:46:51,18:42:43,,18:43:55,,,,,,,,,,,18:36:00,18:49:00,18:49:42,18:50:21,18:51:03,18:52:08,18:52:44,18:53:48,18:54:30,18:56:00,,18:34:44,,18:36:56,,18:57:36,19:00:00,18:45:00,,,18:38:00,18:38:28,,
113167038236924501,,18:56:00,,,19:03:02,,,,18:46:00,18:47:15,18:48:38,,19:01:51,18:57:43,,18:58:55,,,,,,,,,,,18:51:00,19:04:00,19:04:42,19:05:21,19:06:03,19:07:08,19:07:44,19:08:48,19:09:30,19:11:00,,18:49:44,,18:51:56,,19:12:36,19:15:00,19:00:00,,,18:53:00,18:53:28,,
113167039236924501,,17:42:00,,,17:49:02,,,,17:31:00,17:32:15,17:33:38,,17:47:51,17:43:43,,17:44:55,,,,,,,,,,,17:36:00,17:50:00,17:50:42,17:51:21,17:52:03,17:53:08,17:53:44,17:54:48,17:55:30,17:57:00,,17:34:44,,17:37:07,,17:58:36,18:01:00,17:46:00,,,17:38:24,17:38:57,,
113167040236924501,,20:07:00,,,20:14:02,,,,19:57:00,19:58:15,19:59:38,,20:12:51,20:08:43,,20:09:55,,,,,,,,,,,20:02:00,20:15:00,20:15:42,20:16:21,20:17:03,20:18:08,20:18:44,20:19:48,20:20:30,20:22:00,,20:00:44,,20:02:56,,20:23:12,20:25:00,20:11:00,,,20:04:00,20:04:28,,
113167041236924501,,13:57:00,,,14:04:02,,,,13:46:00,13:47:15,13:48:38,,14:02:51,13:58:43,,13:59:55,,,,,,,,,,,13:51:00,14:05:00,14:05:48,14:06:32,14:07:21,14:08:35,14:09:16,14:10:29,14:11:17,14:13:00,,13:49:44,,13:52:07,,14:14:36,14:17:00,14:01:00,,,13:53:24,13:53:57,,
113167042236924501,,14:27:00,,,14:34:02,,,,14:16:00,14:17:15,14:18:38,,14:32:51,14:28:43,,14:29:55,,,,,,,,,,,14:21:00,14:35:00,14:35:48,14:36:32,14:37:21,14:38:35,14:39:16,14:40:29,14:41:17,14:43:00,,14:19:44,,14:22:07,,14:44:36,14:47:00,14:31:00,,,14:23:24,14:23:57,,
113167043236924501,,11:41:00,,,11:48:47,,,,11:30:00,11:31:15,11:32:38,,11:47:19,11:42:43,,11:43:55,,,,,,,,,,,11:35:00,11:50:00,11:50:42,11:51:21,11:52:03,11:53:08,11:53:44,11:54:48,11:55:30,11:57:00,,11:33:44,,11:36:07,,11:58:36,12:01:00,11:45:00,,,11:37:24,11:37:57,,
113167044236924501,,14:57:00,,,15:04:02,,,,14:46:00,14:47:15,14:48:38,,15:02:51,14:58:43,,14:59:55,,,,,,,,,,,14:51:00,15:05:00,15:05:48,15:06:32,15:07:21,15:08:35,15:09:16,15:10:29,15:11:17,15:13:00,,14:49:44,,14:52:07,,15:14:36,15:17:00,15:01:00,,,14:53:24,14:53:57,,
113167045236924501,,13:12:00,,,13:19:02,,,,13:01:00,13:02:15,13:03:38,,13:17:51,13:13:43,,13:14:55,,,,,,,,,,,13:06:00,13:20:00,13:20:48,13:21:32,13:22:21,13:23:35,13:24:16,13:25:29,13:26:17,13:28:00,,13:04:44,,13:07:07,,13:29:36,13:32:00,13:16:00,,,13:08:24,13:08:57,,
113167046236924501,,15:42:00,,,15:49:02,,,,15:31:00,15:32:15,15:33:38,,15:47:51,15:43:43,,15:44:55,,,,,,,,,,,15:36:00,15:50:00,15:50:48,15:51:32,15:52:21,15:53:35,15:54:16,15:55:29,15:56:17,15:58:00,,15:34:44,,15:37:07,,15:59:36,16:02:00,15:46:00,,,15:38:24,15:38:57,,
113167047236924501,,15:12:00,,,15:19:02,,,,15:01:00,15:02:15,15:03:38,,15:17:51,15:13:43,,15:14:55,,,,,,,,,,,15:06:00,15:20:00,15:20:48,15:21:32,15:22:21,15:23:35,15:24:16,15:25:29,15:26:17,15:28:00,,15:04:44,,15:07:07,,15:29:36,15:32:00,15:16:00,,,15:08:24,15:08:57,,
