trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5531,5555,5556,5559,5560,5561F,5562,5601,5602,5603,5604,5605,5655,5656,5657,5658,5659,9551,9552,9553,9556,9557,9575,9577,9578
112962082236301600,12:41:00,,,12:33:00,,,,,,,,,12:30:00,12:31:08,12:34:43,12:36:37,12:38:00,12:39:44,,,,,,12:24:00,12:25:21,12:26:49,12:27:50,12:28:45,,,,,12:18:00,12:19:23,12:20:36,12:22:59
112962085236301600,11:58:00,,,,12:05:00,11:59:02,12:00:00,12:01:41,12:03:11,12:07:00,12:08:00,,,,,,,,12:09:15,12:10:10,12:11:07,12:12:34,12:14:00,,,,,,12:15:01,12:18:42,12:17:28,12:20:00,,,,
112962086236301600,12:21:00,,,12:13:00,,,,,,,,,12:10:00,12:11:08,12:14:43,12:16:37,12:18:00,12:19:44,,,,,,12:04:00,12:05:21,12:06:49,12:07:50,12:08:45,,,,,11:58:00,11:59:23,12:00:36,12:02:59
112962088236301600,12:01:00,,,11:53:00,,,,,,,,,11:50:00,11:51:08,11:54:43,11:56:37,11:58:00,11:59:44,,,,,,11:44:00,11:45:21,11:46:49,11:47:50,11:48:45,,,,,11:38:00,11:39:23,11:40:36,11:42:59
112962091236301600,11:38:00,,,,11:45:00,11:39:02,11:40:00,11:41:41,11:43:11,11:47:00,11:48:00,,,,,,,,11:49:15,11:50:10,11:51:07,11:52:34,11:54:00,,,,,,11:55:01,11:58:42,11:57:28,12:00:00,,,,
112962094236301600,11:18:00,,,,11:25:00,11:19:02,11:20:00,11:21:41,11:23:11,11:27:00,11:28:00,,,,,,,,11:29:15,11:30:10,11:31:07,11:32:34,11:34:00,,,,,,11:35:01,11:38:42,11:37:28,11:40:00,,,,
112962095236301600,11:40:00,,,11:32:00,,,,,,,,,11:29:00,11:30:08,11:33:43,11:35:37,11:37:00,11:38:44,,,,,,11:23:00,11:24:21,11:25:49,11:26:50,11:27:45,,,,,11:17:00,11:18:23,11:19:36,11:21:59
112962098236301600,10:58:00,,,,11:05:00,10:59:02,11:00:00,11:01:41,11:03:11,11:07:00,11:08:00,,,,,,,,11:09:15,11:10:10,11:11:07,11:12:34,11:14:00,,,,,,11:15:01,11:18:42,11:17:28,11:20:00,,,,
112962099236301600,11:21:00,,,11:13:00,,,,,,,,,11:10:00,11:11:08,11:14:43,11:16:37,11:18:00,11:19:44,,,,,,11:04:00,11:05:21,11:06:49,11:07:50,11:08:45,,,,,10:58:00,10:59:23,11:00:36,11:02:59
112962101236301600,10:38:00,,,,10:45:00,10:39:02,10:40:00,10:41:41,10:43:11,10:47:00,10:48:00,,,,,,,,10:49:02,10:49:49,10:50:36,10:51:49,10:53:00,,,,,,10:54:01,10:57:42,10:56:28,10:59:00,,,,
112962102236301600,11:01:00,,,10:53:00,,,,,,,,,10:50:00,10:51:08,10:54:43,10:56:37,10:58:00,10:59:44,,,,,,10:44:00,10:45:21,10:46:49,10:47:50,10:48:45,,,,,10:38:00,10:39:23,10:40:36,10:42:59
112962104236301600,10:41:00,,,10:33:00,,,,,,,,,10:30:00,10:31:08,10:34:43,10:36:37,10:38:00,10:39:44,,,,,,10:24:00,10:25:21,10:26:49,10:27:50,10:28:45,,,,,10:18:00,10:19:23,10:20:36,10:22:59
112962107236301600,10:18:00,,,,10:25:00,10:19:02,10:20:00,10:21:41,10:23:11,10:27:00,10:28:00,,,,,,,,10:29:02,10:29:49,10:30:36,10:31:49,10:33:00,,,,,,10:34:01,10:37:42,10:36:28,10:39:00,,,,
112962110236301600,09:58:00,,,,10:05:00,09:59:02,10:00:00,10:01:41,10:03:11,10:07:00,10:08:00,,,,,,,,10:09:02,10:09:49,10:10:36,10:11:49,10:13:00,,,,,,10:14:01,10:17:42,10:16:28,10:19:00,,,,
112962111236301600,10:21:00,,,10:13:00,,,,,,,,,10:10:00,10:11:08,10:14:43,10:16:37,10:18:00,10:19:44,,,,,,10:04:00,10:05:21,10:06:49,10:07:50,10:08:45,,,,,09:58:00,09:59:23,10:00:36,10:02:59
112962114236301600,09:38:00,,,,09:45:00,09:39:02,09:40:00,09:41:41,09:43:11,09:47:00,09:48:00,,,,,,,,09:49:02,09:49:49,09:50:36,09:51:49,09:53:00,,,,,,09:54:01,09:57:42,09:56:28,09:59:00,,,,
112962115236301600,10:01:00,,,09:53:00,,,,,,,,,09:50:00,09:51:08,09:54:43,09:56:37,09:58:00,09:59:44,,,,,,09:45:00,09:46:07,09:47:21,09:48:11,09:48:58,,,,,09:39:00,09:40:23,09:41:36,09:43:59
112962117236301600,09:18:00,,,,09:25:00,09:19:02,09:20:00,09:21:41,09:23:11,09:27:00,09:28:00,,,,,,,,09:29:02,09:29:49,09:30:36,09:31:49,09:33:00,,,,,,09:34:01,09:37:42,09:36:28,09:39:00,,,,
112962118236301600,09:41:00,,,09:33:00,,,,,,,,,09:30:00,09:31:08,09:34:43,09:36:37,09:38:00,09:39:44,,,,,,09:25:00,09:26:07,09:27:21,09:28:11,09:28:58,,,,,09:19:00,09:20:23,09:21:36,09:23:59
112962120236301600,09:22:00,,,09:15:00,,,,,,,,09:21:00,09:12:00,09:13:08,09:16:43,09:18:37,09:20:00,,,,,,,09:07:00,09:08:07,09:09:21,09:10:11,09:10:58,,,,,09:01:00,09:02:23,09:03:36,09:05:59
112962123236301600,08:58:00,,,,09:05:00,08:59:02,09:00:00,09:01:41,09:03:11,09:07:00,09:08:00,,,,,,,,09:09:02,09:09:49,09:10:36,09:11:49,09:13:00,,,,,,09:14:01,09:17:42,09:16:28,09:19:00,,,,
112962126236301600,08:36:00,,,,08:43:00,08:37:02,08:38:00,08:39:41,08:41:11,08:45:00,08:46:00,,,,,,,,08:47:02,08:47:49,08:48:36,08:49:49,08:51:00,,,,,,08:52:01,08:55:42,08:54:28,08:57:00,,,,
112962127236301600,09:02:00,,,08:55:00,,,,,,,,09:01:00,08:52:00,08:53:08,08:56:43,08:58:37,09:00:00,,,,,,,08:47:00,08:48:07,08:49:21,08:50:11,08:50:58,,,,,08:41:00,08:42:23,08:43:36,08:45:59
112962130236301600,08:15:00,,,,08:22:00,08:16:02,08:17:00,08:18:41,08:20:11,08:24:00,08:25:00,,,,,,,,08:26:02,08:26:49,08:27:36,08:28:49,08:30:00,,,,,,08:31:01,08:34:42,08:33:28,08:36:00,,,,
112962131236301600,08:42:00,,,08:35:00,,,,,,,,08:41:00,08:32:00,08:33:08,08:36:43,08:38:37,08:40:00,,,,,,,08:27:00,08:28:07,08:29:21,08:30:11,08:30:58,,,,,08:21:00,08:22:23,08:23:36,08:25:59
112962133236301600,07:52:00,,,,07:59:00,07:53:02,07:54:00,07:55:41,07:57:11,08:01:00,08:02:00,,,,,,,,08:03:02,08:03:49,08:04:36,08:05:49,08:07:00,,,,,,08:08:01,08:11:42,08:10:28,08:13:00,,,,
112962134236301600,08:10:00,,,08:03:00,,,,,,,,08:09:00,,,08:04:43,08:06:37,08:08:00,,,,,,,,,,,,,,,,,,,
112962137236301600,07:21:00,,,,07:28:00,07:22:02,07:23:00,07:24:41,07:26:11,07:30:00,07:31:00,,,,,,,,07:32:02,07:32:49,07:33:36,07:34:49,07:36:00,,,,,,07:37:01,07:40:42,07:39:28,07:42:00,,,,
112962138236301600,07:47:00,,,07:40:00,,,,,,,,07:46:00,07:37:00,07:38:08,07:41:43,07:43:37,07:45:00,,,,,,,07:32:00,07:33:07,07:34:21,07:35:11,07:35:58,,,,,07:26:00,07:27:23,07:28:36,07:30:59
112962140236301600,07:16:00,,,07:09:00,,,,,,,,07:15:00,07:06:00,07:07:08,07:10:43,07:12:37,07:14:00,,,,,,,07:01:00,07:02:07,07:03:21,07:04:11,07:04:58,,,,,06:55:00,06:56:23,06:57:36,06:59:59
112962142236301600,06:50:00,,,,06:57:00,06:51:02,06:52:00,06:53:41,06:55:11,06:59:00,07:00:00,,,,,,,,07:01:02,07:01:49,07:02:36,07:03:49,07:05:00,,,,,,07:06:01,07:09:42,07:08:28,07:11:00,,,,
112962144236301600,06:43:00,,,06:36:00,,,,,,,,06:42:00,06:33:00,06:34:08,06:37:43,06:39:37,06:41:00,,,,,,,06:28:00,06:29:07,06:30:21,06:31:11,06:31:58,,,,,06:22:00,06:23:23,06:24:36,06:26:59
112962146236301600,06:19:00,,,,06:26:00,06:20:02,06:21:00,06:22:41,06:24:11,06:28:00,06:29:00,,,,,,,,06:30:02,06:30:49,06:31:36,06:32:49,06:34:00,,,,,,06:35:01,06:38:42,06:37:28,06:40:00,,,,
112962148236301600,06:13:00,,,06:06:00,,,,,,,,06:12:00,06:03:00,06:04:08,06:07:43,06:09:37,06:11:00,,,,,,,05:58:00,05:59:07,06:00:21,06:01:11,06:01:58,,,,,05:52:00,05:53:23,05:54:36,05:56:59
112962171236301600,05:17:00,,,,05:24:00,05:18:02,05:19:00,05:20:41,05:22:11,05:26:00,05:27:00,,,,,,,,05:28:02,05:28:49,05:29:36,05:30:49,05:32:00,,,,,,05:32:51,05:35:55,05:34:54,05:37:00,,,,
112962172236301600,,,24:23:00,,,,,,,,,,24:20:00,24:21:08,,,,,,,,,,24:15:00,24:16:07,24:17:21,24:18:11,24:18:58,,,,,24:09:00,24:10:23,24:11:36,24:13:59
112962173236301600,,,24:40:00,,,,,,,,,,24:37:00,24:38:08,,,,,,,,,,24:32:00,24:33:07,24:34:21,24:35:11,24:35:58,,,,,24:26:00,24:27:23,24:28:36,24:30:59
112962174236301600,,,25:01:00,,,,,,,,,,24:58:00,24:59:08,,,,,,,,,,24:53:00,24:54:07,24:55:21,24:56:11,24:56:58,,,,,24:47:00,24:48:23,24:49:36,24:51:59
112962176236301600,05:48:00,,,,05:55:00,05:49:02,05:50:00,05:51:41,05:53:11,05:57:00,05:58:00,,,,,,,,05:59:02,05:59:49,06:00:36,06:01:49,06:03:00,,,,,,06:03:51,06:06:55,06:05:54,06:08:00,,,,
112962178236301600,,,,,,,,,,07:53:00,07:54:00,,,,,,,,07:55:02,07:55:49,07:56:36,07:57:49,07:59:00,,,,,,08:00:01,08:03:42,08:02:28,08:05:00,,,,
112962182236301600,05:09:00,,,05:02:00,,,,,,,,05:08:00,,,05:03:43,05:05:37,05:07:00,,,,,,,,,,,,,,,,,,,
112962183236301600,05:36:00,,,05:29:00,,,,,,,,05:35:00,,,05:30:43,05:32:37,05:34:00,,,,,,,,,,,,,,,,,,,
113094071236301600,08:19:00,,,08:12:00,,,,,,,,08:18:00,08:09:00,08:10:08,08:13:43,08:15:37,08:17:00,,,,,,,08:04:00,08:05:07,08:06:21,08:07:11,08:07:58,,,,,07:58:00,07:59:23,08:00:36,08:02:59
113515065238345602,24:20:00,,,,24:27:00,24:21:02,24:22:00,24:23:41,24:25:11,24:29:00,24:30:00,,,,,,,,24:31:02,24:31:49,24:32:36,24:33:49,24:35:00,,,,,,24:35:51,24:38:55,24:37:54,24:40:00,,,,
113515067238345602,24:24:00,,,24:17:00,,,,,,,,24:23:00,24:14:00,24:15:08,24:18:43,24:20:37,24:22:00,,,,,,,24:09:00,24:10:07,24:11:21,24:12:11,24:12:58,,,,,24:03:00,24:04:23,24:05:36,24:07:59
113515068238345602,24:00:00,,,,24:07:00,24:01:02,24:02:00,24:03:41,24:05:11,24:09:00,24:10:00,,,,,,,,24:11:02,24:11:49,24:12:36,24:13:49,24:15:00,,,,,,24:15:51,24:18:55,24:17:54,24:20:00,,,,
113515071238345602,24:04:00,,,23:57:00,,,,,,,,24:03:00,23:54:00,23:55:08,23:58:43,24:00:37,24:02:00,,,,,,,23:49:00,23:50:07,23:51:21,23:52:11,23:52:58,,,,,23:43:00,23:44:23,23:45:36,23:47:59
113515072238345602,23:40:00,,,,23:47:00,23:41:02,23:42:00,23:43:41,23:45:11,23:49:00,23:50:00,,,,,,,,23:51:02,23:51:49,23:52:36,23:53:49,23:55:00,,,,,,23:55:51,23:58:55,23:57:54,24:00:00,,,,
113515075238345602,23:20:00,,,,23:27:00,23:21:02,23:22:00,23:23:41,23:25:11,23:29:00,23:30:00,,,,,,,,23:31:02,23:31:49,23:32:36,23:33:49,23:35:00,,,,,,23:35:51,23:38:55,23:37:54,23:40:00,,,,
113515076238345602,23:44:00,,,23:37:00,,,,,,,,23:43:00,23:34:00,23:35:08,23:38:43,23:40:37,23:42:00,,,,,,,23:29:00,23:30:07,23:31:21,23:32:11,23:32:58,,,,,23:23:00,23:24:23,23:25:36,23:27:59
113515079238345602,23:24:00,,,23:17:00,,,,,,,,23:23:00,23:14:00,23:15:08,23:18:43,23:20:37,23:22:00,,,,,,,23:09:00,23:10:07,23:11:21,23:12:11,23:12:58,,,,,23:03:00,23:04:23,23:05:36,23:07:59
113515080238345602,22:59:00,,,,23:06:00,23:00:02,23:01:00,23:02:41,23:04:11,23:08:00,23:09:00,,,,,,,,23:10:02,23:10:49,23:11:36,23:12:49,23:14:00,,,,,,23:14:51,23:17:55,23:16:54,23:19:00,,,,
113515084238345602,22:39:00,,,,22:46:00,22:40:02,22:41:00,22:42:41,22:44:11,22:48:00,22:49:00,,,,,,,,22:50:02,22:50:49,22:51:36,22:52:49,22:54:00,,,,,,22:54:51,22:57:55,22:56:54,22:59:00,,,,
113515085238345602,23:03:00,,,22:56:00,,,,,,,,23:02:00,22:53:00,22:54:08,22:57:43,22:59:37,23:01:00,,,,,,,22:48:00,22:49:07,22:50:21,22:51:11,22:51:58,,,,,22:42:00,22:43:23,22:44:36,22:46:59
113515086238345602,22:43:00,,,22:36:00,,,,,,,,22:42:00,22:33:00,22:34:08,22:37:43,22:39:37,22:41:00,,,,,,,22:28:00,22:29:07,22:30:21,22:31:11,22:31:58,,,,,22:22:00,22:23:23,22:24:36,22:26:59
113515089238345602,22:19:00,,,,22:26:00,22:20:02,22:21:00,22:22:41,22:24:11,22:28:00,22:29:00,,,,,,,,22:30:02,22:30:49,22:31:36,22:32:49,22:34:00,,,,,,22:34:51,22:37:55,22:36:54,22:39:00,,,,
113515090238345602,22:23:00,,,22:16:00,,,,,,,,22:22:00,22:13:00,22:14:08,22:17:43,22:19:37,22:21:00,,,,,,,22:08:00,22:09:07,22:10:21,22:11:11,22:11:58,,,,,22:02:00,22:03:23,22:04:36,22:06:59
113515093238345602,21:59:00,,,,22:06:00,22:00:02,22:01:00,22:02:41,22:04:11,22:08:00,22:09:00,,,,,,,,22:10:02,22:10:49,22:11:36,22:12:49,22:14:00,,,,,,22:14:51,22:17:55,22:16:54,22:19:00,,,,
113515094238345602,21:39:00,,,,21:46:00,21:40:02,21:41:00,21:42:41,21:44:11,21:48:00,21:49:00,,,,,,,,21:50:02,21:50:49,21:51:36,21:52:49,21:54:00,,,,,,21:54:51,21:57:55,21:56:54,21:59:00,,,,
113515095238345602,22:03:00,,,21:56:00,,,,,,,,22:02:00,21:53:00,21:54:08,21:57:43,21:59:37,22:01:00,,,,,,,21:48:00,21:49:07,21:50:21,21:51:11,21:51:58,,,,,21:42:00,21:43:23,21:44:36,21:46:59
113515099238345602,21:19:00,,,,21:26:00,21:20:02,21:21:00,21:22:41,21:24:11,21:28:00,21:29:00,,,,,,,,21:30:02,21:30:49,21:31:36,21:32:49,21:34:00,,,,,,21:34:51,21:37:55,21:36:54,21:39:00,,,,
113515100238345602,21:43:00,,,21:36:00,,,,,,,,21:42:00,21:33:00,21:34:08,21:37:43,21:39:37,21:41:00,,,,,,,21:28:00,21:29:07,21:30:21,21:31:11,21:31:58,,,,,21:22:00,21:23:23,21:24:36,21:26:59
113515104238345602,20:59:00,,,,21:06:00,21:00:02,21:01:00,21:02:41,21:04:11,21:08:00,21:09:00,,,,,,,,21:10:02,21:10:49,21:11:36,21:12:49,21:14:00,,,,,,21:14:51,21:17:55,21:16:54,21:19:00,,,,
113515105238345602,21:23:00,,,21:16:00,,,,,,,,21:22:00,21:13:00,21:14:08,21:17:43,21:19:37,21:21:00,,,,,,,21:08:00,21:09:07,21:10:21,21:11:11,21:11:58,,,,,21:02:00,21:03:23,21:04:36,21:06:59
113515107238345602,20:39:00,,,,20:46:00,20:40:02,20:41:00,20:42:41,20:44:11,20:48:00,20:49:00,,,,,,,,20:50:02,20:50:49,20:51:36,20:52:49,20:54:00,,,,,,20:54:51,20:57:55,20:56:54,20:59:00,,,,
113515109238345602,21:03:00,,,20:56:00,,,,,,,,21:02:00,20:53:00,20:54:08,20:57:43,20:59:37,21:01:00,,,,,,,20:47:00,20:48:21,20:49:49,20:50:50,20:51:45,,,,,20:41:00,20:42:23,20:43:36,20:45:59
113515110238345602,20:18:00,,,,20:25:00,20:19:02,20:20:00,20:21:41,20:23:11,20:27:00,20:28:00,,,,,,,,20:29:02,20:29:49,20:30:36,20:31:49,20:33:00,,,,,,20:33:51,20:36:55,20:35:54,20:38:00,,,,
113515111238345602,20:43:00,,,20:36:00,,,,,,,,20:42:00,20:33:00,20:34:08,20:37:43,20:39:37,20:41:00,,,,,,,20:27:00,20:28:21,20:29:49,20:30:50,20:31:45,,,,,20:21:00,20:22:23,20:23:36,20:25:59
113515114238345602,20:21:00,,,20:13:00,,,,,,,,,20:10:00,20:11:08,20:14:43,20:16:37,20:18:00,20:19:44,,,,,,20:04:00,20:05:21,20:06:49,20:07:50,20:08:45,,,,,19:58:00,19:59:23,20:00:36,20:02:59
113515116238345602,19:58:00,,,,20:05:00,19:59:02,20:00:00,20:01:41,20:03:11,20:07:00,20:08:00,,,,,,,,20:09:02,20:09:49,20:10:36,20:11:49,20:13:00,,,,,,20:14:01,20:17:42,20:16:28,20:19:00,,,,
113515119238345602,19:38:00,,,,19:45:00,19:39:02,19:40:00,19:41:41,19:43:11,19:47:00,19:48:00,,,,,,,,19:49:02,19:49:49,19:50:36,19:51:49,19:53:00,,,,,,19:54:01,19:57:42,19:56:28,19:59:00,,,,
113515121238345602,20:01:00,,,19:53:00,,,,,,,,,19:50:00,19:51:08,19:54:43,19:56:37,19:58:00,19:59:44,,,,,,19:44:00,19:45:21,19:46:49,19:47:50,19:48:45,,,,,19:38:00,19:39:23,19:40:36,19:42:59
113515123238345602,19:18:00,,,,19:25:00,19:19:02,19:20:00,19:21:41,19:23:11,19:27:00,19:28:00,,,,,,,,19:29:02,19:29:49,19:30:36,19:31:49,19:33:00,,,,,,19:34:01,19:37:42,19:36:28,19:39:00,,,,
113515125238345602,19:41:00,,,19:33:00,,,,,,,,,19:30:00,19:31:08,19:34:43,19:36:37,19:38:00,19:39:44,,,,,,19:24:00,19:25:21,19:26:49,19:27:50,19:28:45,,,,,19:18:00,19:19:23,19:20:36,19:22:59
113515126238345602,18:58:00,,,,19:05:00,18:59:02,19:00:00,19:01:41,19:03:11,19:07:00,19:08:00,,,,,,,,19:09:02,19:09:49,19:10:36,19:11:49,19:13:00,,,,,,19:14:01,19:17:42,19:16:28,19:19:00,,,,
113515127238345602,19:21:00,,,19:13:00,,,,,,,,,19:10:00,19:11:08,19:14:43,19:16:37,19:18:00,19:19:44,,,,,,19:04:00,19:05:21,19:06:49,19:07:50,19:08:45,,,,,18:58:00,18:59:23,19:00:36,19:02:59
113515130238345602,19:01:00,,,18:53:00,,,,,,,,,18:50:00,18:51:08,18:54:43,18:56:37,18:58:00,18:59:44,,,,,,18:44:00,18:45:21,18:46:49,18:47:50,18:48:45,,,,,18:38:00,18:39:23,18:40:36,18:42:59
113515132238345602,18:38:00,,,,18:45:00,18:39:02,18:40:00,18:41:41,18:43:11,18:47:00,18:48:00,,,,,,,,18:49:02,18:49:49,18:50:36,18:51:49,18:53:00,,,,,,18:54:01,18:57:42,18:56:28,18:59:00,,,,
113515135238345602,18:18:00,,,,18:25:00,18:19:02,18:20:00,18:21:41,18:23:11,18:27:00,18:28:00,,,,,,,,18:29:02,18:29:49,18:30:36,18:31:49,18:33:00,,,,,,18:34:01,18:37:42,18:36:28,18:39:00,,,,
113515137238345602,18:41:00,,,18:33:00,,,,,,,,,18:30:00,18:31:08,18:34:43,18:36:37,18:38:00,18:39:44,,,,,,18:24:00,18:25:21,18:26:49,18:27:50,18:28:45,,,,,18:18:00,18:19:23,18:20:36,18:22:59
113515139238345602,17:58:00,,,,18:05:00,17:59:02,18:00:00,18:01:41,18:03:11,18:07:00,18:08:00,,,,,,,,18:09:02,18:09:49,18:10:36,18:11:49,18:13:00,,,,,,18:14:01,18:17:42,18:16:28,18:19:00,,,,
113515141238345602,18:21:00,,,18:13:00,,,,,,,,,18:10:00,18:11:08,18:14:43,18:16:37,18:18:00,18:19:44,,,,,,18:04:00,18:05:21,18:06:49,18:07:50,18:08:45,,,,,17:58:00,17:59:23,18:00:36,18:02:59
113515142238345602,17:38:00,,,,17:45:00,17:39:02,17:40:00,17:41:41,17:43:11,17:47:00,17:48:00,,,,,,,,17:49:02,17:49:49,17:50:36,17:51:49,17:53:00,,,,,,17:54:01,17:57:42,17:56:28,17:59:00,,,,
113515143238345602,18:01:00,,,17:53:00,,,,,,,,,17:50:00,17:51:08,17:54:43,17:56:37,17:58:00,17:59:44,,,,,,17:44:00,17:45:21,17:46:49,17:47:50,17:48:45,,,,,17:38:00,17:39:23,17:40:36,17:42:59
113515145238345602,17:41:00,,,17:33:00,,,,,,,,,17:30:00,17:31:08,17:34:43,17:36:37,17:38:00,17:39:44,,,,,,17:24:00,17:25:21,17:26:49,17:27:50,17:28:45,,,,,17:18:00,17:19:23,17:20:36,17:22:59
113515148238345602,17:18:00,,,,17:25:00,17:19:02,17:20:00,17:21:41,17:23:11,17:27:00,17:28:00,,,,,,,,17:29:02,17:29:49,17:30:36,17:31:49,17:33:00,,,,,,17:34:01,17:37:42,17:36:28,17:39:00,,,,
113515151238345602,16:58:00,,,,17:05:00,16:59:02,17:00:00,17:01:41,17:03:11,17:07:00,17:08:00,,,,,,,,17:09:02,17:09:49,17:10:36,17:11:49,17:13:00,,,,,,17:14:01,17:17:42,17:16:28,17:19:00,,,,
113515153238345602,17:21:00,,,17:13:00,,,,,,,,,17:10:00,17:11:08,17:14:43,17:16:37,17:18:00,17:19:44,,,,,,17:04:00,17:05:21,17:06:49,17:07:50,17:08:45,,,,,16:58:00,16:59:23,17:00:36,17:02:59
113515155238345602,16:38:00,,,,16:45:00,16:39:02,16:40:00,16:41:41,16:43:11,16:47:00,16:48:00,,,,,,,,16:49:15,16:50:10,16:51:07,16:52:34,16:54:00,,,,,,16:55:01,16:58:42,16:57:28,17:00:00,,,,
113515157238345602,17:01:00,,,16:53:00,,,,,,,,,16:50:00,16:51:08,16:54:43,16:56:37,16:58:00,16:59:44,,,,,,16:44:00,16:45:21,16:46:49,16:47:50,16:48:45,,,,,16:38:00,16:39:23,16:40:36,16:42:59
113515158238345602,16:18:00,,,,16:25:00,16:19:02,16:20:00,16:21:41,16:23:11,16:27:00,16:28:00,,,,,,,,16:29:15,16:30:10,16:31:07,16:32:34,16:34:00,,,,,,16:35:01,16:38:42,16:37:28,16:40:00,,,,
113515159238345602,16:41:00,,,16:33:00,,,,,,,,,16:30:00,16:31:08,16:34:43,16:36:37,16:38:00,16:39:44,,,,,,16:24:00,16:25:21,16:26:49,16:27:50,16:28:45,,,,,16:18:00,16:19:23,16:20:36,16:22:59
113515162238345602,16:21:00,,,16:13:00,,,,,,,,,16:10:00,16:11:08,16:14:43,16:16:37,16:18:00,16:19:44,,,,,,16:04:00,16:05:21,16:06:49,16:07:50,16:08:45,,,,,15:58:00,15:59:23,16:00:36,16:02:59
113515164238345602,15:58:00,,,,16:05:00,15:59:02,16:00:00,16:01:41,16:03:11,16:07:00,16:08:00,,,,,,,,16:09:15,16:10:10,16:11:07,16:12:34,16:14:00,,,,,,16:15:01,16:18:42,16:17:28,16:20:00,,,,
113515167238345602,15:38:00,,,,15:45:00,15:39:02,15:40:00,15:41:41,15:43:11,15:47:00,15:48:00,,,,,,,,15:49:15,15:50:10,15:51:07,15:52:34,15:54:00,,,,,,15:55:01,15:58:42,15:57:28,16:00:00,,,,
113515168238345602,16:01:00,,,15:53:00,,,,,,,,,15:50:00,15:51:08,15:54:43,15:56:37,15:58:00,15:59:44,,,,,,15:44:00,15:45:21,15:46:49,15:47:50,15:48:45,,,,,15:38:00,15:39:23,15:40:36,15:42:59
113515171238345602,15:18:00,,,,15:25:00,15:19:02,15:20:00,15:21:41,15:23:11,15:27:00,15:28:00,,,,,,,,15:29:15,15:30:10,15:31:07,15:32:34,15:34:00,,,,,,15:35:01,15:38:42,15:37:28,15:40:00,,,,
113515172238345602,15:41:00,,,15:33:00,,,,,,,,,15:30:00,15:31:08,15:34:43,15:36:37,15:38:00,15:39:44,,,,,,15:24:00,15:25:21,15:26:49,15:27:50,15:28:45,,,,,15:18:00,15:19:23,15:20:36,15:22:59
113515174238345602,14:58:00,,,,15:05:00,14:59:02,15:00:00,15:01:41,15:03:11,15:07:00,15:08:00,,,,,,,,15:09:15,15:10:10,15:11:07,15:12:34,15:14:00,,,,,,15:15:01,15:18:42,15:17:28,15:20:00,,,,
113515175238345602,15:21:00,,,15:13:00,,,,,,,,,15:10:00,15:11:08,15:14:43,15:16:37,15:18:00,15:19:44,,,,,,15:04:00,15:05:21,15:06:49,15:07:50,15:08:45,,,,,14:58:00,14:59:23,15:00:36,15:02:59
113515178238345602,14:38:00,,,,14:45:00,14:39:02,14:40:00,14:41:41,14:43:11,14:47:00,14:48:00,,,,,,,,14:49:15,14:50:10,14:51:07,14:52:34,14:54:00,,,,,,14:55:01,14:58:42,14:57:28,15:00:00,,,,
113515179238345602,15:01:00,,,14:53:00,,,,,,,,,14:50:00,14:51:08,14:54:43,14:56:37,14:58:00,14:59:44,,,,,,14:44:00,14:45:21,14:46:49,14:47:50,14:48:45,,,,,14:38:00,14:39:23,14:40:36,14:42:59
113515183238345602,14:18:00,,,,14:25:00,14:19:02,14:20:00,14:21:41,14:23:11,14:27:00,14:28:00,,,,,,,,14:29:15,14:30:10,14:31:07,14:32:34,14:34:00,,,,,,14:35:01,14:38:42,14:37:28,14:40:00,,,,
113515184238345602,14:41:00,,,14:33:00,,,,,,,,,14:30:00,14:31:08,14:34:43,14:36:37,14:38:00,14:39:44,,,,,,14:24:00,14:25:21,14:26:49,14:27:50,14:28:45,,,,,14:18:00,14:19:23,14:20:36,14:22:59
113515187238345602,13:58:00,,,,14:05:00,13:59:02,14:00:00,14:01:41,14:03:11,14:07:00,14:08:00,,,,,,,,14:09:15,14:10:10,14:11:07,14:12:34,14:14:00,,,,,,14:15:01,14:18:42,14:17:28,14:20:00,,,,
113515188238345602,14:20:00,,,14:12:00,,,,,,,,,14:09:00,14:10:08,14:13:43,14:15:37,14:17:00,14:18:44,,,,,,14:03:00,14:04:21,14:05:49,14:06:50,14:07:45,,,,,13:57:00,13:58:23,13:59:36,14:01:59
113515190238345602,13:38:00,,,,13:45:00,13:39:02,13:40:00,13:41:41,13:43:11,13:47:00,13:48:00,,,,,,,,13:49:15,13:50:10,13:51:07,13:52:34,13:54:00,,,,,,13:55:01,13:58:42,13:57:28,14:00:00,,,,
113515191238345602,14:01:00,,,13:53:00,,,,,,,,,13:50:00,13:51:08,13:54:43,13:56:37,13:58:00,13:59:44,,,,,,13:44:00,13:45:21,13:46:49,13:47:50,13:48:45,,,,,13:38:00,13:39:23,13:40:36,13:42:59
113515194238345602,13:18:00,,,,13:25:00,13:19:02,13:20:00,13:21:41,13:23:11,13:27:00,13:28:00,,,,,,,,13:29:15,13:30:10,13:31:07,13:32:34,13:34:00,,,,,,13:35:01,13:38:42,13:37:28,13:40:00,,,,
113515195238345602,13:41:00,,,13:33:00,,,,,,,,,13:30:00,13:31:08,13:34:43,13:36:37,13:38:00,13:39:44,,,,,,13:24:00,13:25:21,13:26:49,13:27:50,13:28:45,,,,,13:18:00,13:19:23,13:20:36,13:22:59
