trip_id,1043,1383,1385,1525,1531,1540,1550,1551,1553,1554,2015,2017,2022,2025,2027,2028,2029,2069,2071,2078,2084,2085,2087,9851,9853,9876
113690720238926502,19:01:57,18:56:00,,18:58:48,,18:57:32,,19:00:00,,,19:10:00,,19:01:14,,,,,,19:07:24,19:08:36,19:03:00,19:03:31,19:09:17,,,19:05:59
113690721238926502,18:54:57,18:49:00,,18:51:48,,18:50:32,,18:53:00,,,19:03:00,,18:54:14,,,,,,19:00:24,19:01:36,18:56:00,18:56:31,19:02:17,,,18:58:59
113690722238926502,18:46:57,18:41:00,,18:43:48,,18:42:32,,18:45:00,,,18:55:00,,18:46:14,,,,,,18:52:24,18:53:36,18:48:00,18:48:31,18:54:17,,,18:50:59
113690723238926502,18:39:57,18:34:00,,18:36:48,,18:35:32,,18:38:00,,,18:48:00,,18:39:14,,,,,,18:45:24,18:46:36,18:41:00,18:41:31,18:47:17,,,18:43:59
113690724238926502,18:31:57,18:26:00,,18:28:48,,18:27:32,,18:30:00,,,18:40:00,,18:31:14,,,,,,18:37:24,18:38:36,18:33:00,18:33:31,18:39:17,,,18:35:59
113690725238926502,18:24:57,18:19:00,,18:21:48,,18:20:32,,18:23:00,,,18:33:00,,18:24:14,,,,,,18:30:24,18:31:36,18:26:00,18:26:31,18:32:17,,,18:28:59
113690726238926502,18:16:57,18:11:00,,18:13:48,,18:12:32,,18:15:00,,,18:25:00,,18:16:14,,,,,,18:22:24,18:23:36,18:18:00,18:18:31,18:24:17,,,18:20:59
113690727238926502,18:09:57,18:04:00,,18:06:48,,18:05:32,,18:08:00,,,18:18:00,,18:09:14,,,,,,18:15:24,18:16:36,18:11:00,18:11:31,18:17:17,,,18:13:59
113690728238926502,18:01:57,17:56:00,,17:58:48,,17:57:32,,18:00:00,,,18:10:00,,18:01:14,,,,,,18:07:24,18:08:36,18:03:00,18:03:31,18:09:17,,,18:05:59
113690729238926502,17:54:57,17:49:00,,17:51:48,,17:50:32,,17:53:00,,,18:03:00,,17:54:14,,,,,,18:00:24,18:01:36,17:56:00,17:56:31,18:02:17,,,17:58:59
113690730238926502,17:46:57,17:41:00,,17:43:48,,17:42:32,,17:45:00,,,17:55:00,,17:46:14,,,,,,17:52:24,17:53:36,17:48:00,17:48:31,17:54:17,,,17:50:59
113690731238926502,17:39:57,17:34:00,,17:36:48,,17:35:32,,17:38:00,,,17:48:00,,17:39:14,,,,,,17:45:24,17:46:36,17:41:00,17:41:31,17:47:17,,,17:43:59
113690732238926502,17:31:57,17:26:00,,17:28:48,,17:27:32,,17:30:00,,,17:40:00,,17:31:14,,,,,,17:37:24,17:38:36,17:33:00,17:33:31,17:39:17,,,17:35:59
113690733238926502,17:24:57,17:19:00,,17:21:48,,17:20:32,,17:23:00,,,17:33:00,,17:24:14,,,,,,17:30:24,17:31:36,17:26:00,17:26:31,17:32:17,,,17:28:59
113690734238926502,17:16:57,17:11:00,,17:13:48,,17:12:32,,17:15:00,,,17:25:00,,17:16:14,,,,,,17:22:24,17:23:36,17:18:00,17:18:31,17:24:17,,,17:20:59
113690735238926502,17:09:57,17:04:00,,17:06:48,,17:05:32,,17:08:00,,,17:18:00,,17:09:14,,,,,,17:15:24,17:16:36,17:11:00,17:11:31,17:17:17,,,17:13:59
113690736238926502,17:01:57,16:56:00,,16:58:48,,16:57:32,,17:00:00,,,17:10:00,,17:01:14,,,,,,17:07:24,17:08:36,17:03:00,17:03:31,17:09:17,,,17:05:59
113690737238926502,16:54:57,16:49:00,,16:51:48,,16:50:32,,16:53:00,,,17:03:00,,16:54:14,,,,,,17:00:24,17:01:36,16:56:00,16:56:31,17:02:17,,,16:58:59
113690738238926502,16:46:57,16:41:00,,16:43:48,,16:42:32,,16:45:00,,,16:55:00,,16:46:14,,,,,,16:52:24,16:53:36,16:48:00,16:48:31,16:54:17,,,16:50:59
113690739238926502,16:39:57,16:34:00,,16:36:48,,16:35:32,,16:38:00,,,16:48:00,,16:39:14,,,,,,16:45:24,16:46:36,16:41:00,16:41:31,16:47:17,,,16:43:59
113690740238926502,16:31:57,16:26:00,,16:28:48,,16:27:32,,16:30:00,,,16:40:00,,16:31:14,,,,,,16:37:24,16:38:36,16:33:00,16:33:31,16:39:17,,,16:35:59
113690741238926502,16:24:57,16:19:00,,16:21:48,,16:20:32,,16:23:00,,,16:33:00,,16:24:14,,,,,,16:30:24,16:31:36,16:26:00,16:26:31,16:32:17,,,16:28:59
113690742238926502,16:16:57,16:11:00,,16:13:48,,16:12:32,,16:15:00,,,16:25:00,,16:16:14,,,,,,16:22:24,16:23:36,16:18:00,16:18:31,16:24:17,,,16:20:59
113690743238926502,16:09:57,16:04:00,,16:06:48,,16:05:32,,16:08:00,,,16:18:00,,16:09:14,,,,,,16:15:24,16:16:36,16:11:00,16:11:31,16:17:17,,,16:13:59
113690744238926502,16:01:57,15:56:00,,15:58:48,,15:57:32,,16:00:00,,,16:10:00,,16:01:14,,,,,,16:07:24,16:08:36,16:03:00,16:03:31,16:09:17,,,16:05:59
113690745238926502,15:54:57,15:49:00,,15:51:48,,15:50:32,,15:53:00,,,16:03:00,,15:54:14,,,,,,16:00:24,16:01:36,15:56:00,15:56:31,16:02:17,,,15:58:59
113690746238926502,15:46:57,15:41:00,,15:43:48,,15:42:32,,15:45:00,,,15:55:00,,15:46:14,,,,,,15:52:24,15:53:36,15:48:00,15:48:31,15:54:17,,,15:50:59
113690747238926502,15:39:57,15:34:00,,15:36:48,,15:35:32,,15:38:00,,,15:48:00,,15:39:14,,,,,,15:45:24,15:46:36,15:41:00,15:41:31,15:47:17,,,15:43:59
113690748238926502,15:31:57,15:26:00,,15:28:48,,15:27:32,,15:30:00,,,15:40:00,,15:31:14,,,,,,15:37:24,15:38:36,15:33:00,15:33:31,15:39:17,,,15:35:59
113690749238926502,15:24:57,15:19:00,,15:21:48,,15:20:32,,15:23:00,,,15:33:00,,15:24:14,,,,,,15:30:24,15:31:36,15:26:00,15:26:31,15:32:17,,,15:28:59
113690750238926502,15:16:57,15:11:00,,15:13:48,,15:12:32,,15:15:00,,,15:25:00,,15:16:14,,,,,,15:22:24,15:23:36,15:18:00,15:18:31,15:24:17,,,15:20:59
113690751238926502,15:09:57,15:04:00,,15:06:48,,15:05:32,,15:08:00,,,15:18:00,,15:09:14,,,,,,15:15:24,15:16:36,15:11:00,15:11:31,15:17:17,,,15:13:59
113690752238926502,15:01:57,14:56:00,,14:58:48,,14:57:32,,15:00:00,,,15:10:00,,15:01:14,,,,,,15:07:24,15:08:36,15:03:00,15:03:31,15:09:17,,,15:05:59
113690753238926502,14:54:57,14:49:00,,14:51:48,,14:50:32,,14:53:00,,,15:03:00,,14:54:14,,,,,,15:00:24,15:01:36,14:56:00,14:56:31,15:02:17,,,14:58:59
113690754238926502,14:46:57,14:41:00,,14:43:48,,14:42:32,,14:45:00,,,14:55:00,,14:46:14,,,,,,14:52:24,14:53:36,14:48:00,14:48:31,14:54:17,,,14:50:59
113690755238926502,14:39:57,14:34:00,,14:36:48,,14:35:32,,14:38:00,,,14:48:00,,14:39:14,,,,,,14:45:24,14:46:36,14:41:00,14:41:31,14:47:17,,,14:43:59
113690756238926502,14:31:57,14:26:00,,14:28:48,,14:27:32,,14:30:00,,,14:40:00,,14:31:14,,,,,,14:37:24,14:38:36,14:33:00,14:33:31,14:39:17,,,14:35:59
113690757238926502,14:24:57,14:19:00,,14:21:48,,14:20:32,,14:23:00,,,14:33:00,,14:24:14,,,,,,14:30:24,14:31:36,14:26:00,14:26:31,14:32:17,,,14:28:59
113690758238926502,14:16:57,14:11:00,,14:13:48,,14:12:32,,14:15:00,,,14:25:00,,14:16:14,,,,,,14:22:24,14:23:36,14:18:00,14:18:31,14:24:17,,,14:20:59
113690759238926502,14:09:57,14:04:00,,14:06:48,,14:05:32,,14:08:00,,,14:18:00,,14:09:14,,,,,,14:15:24,14:16:36,14:11:00,14:11:31,14:17:17,,,14:13:59
113690760238926502,14:01:57,13:56:00,,13:58:48,,13:57:32,,14:00:00,,,14:10:00,,14:01:14,,,,,,14:07:24,14:08:36,14:03:00,14:03:31,14:09:17,,,14:05:59
113690761238926502,13:54:57,13:49:00,,13:51:48,,13:50:32,,13:53:00,,,14:03:00,,13:54:14,,,,,,14:00:24,14:01:36,13:56:00,13:56:31,14:02:17,,,13:58:59
113690762238926502,13:46:57,13:41:00,,13:43:48,,13:42:32,,13:45:00,,,13:55:00,,13:46:14,,,,,,13:52:24,13:53:36,13:48:00,13:48:31,13:54:17,,,13:50:59
113690763238926502,13:39:57,13:34:00,,13:36:48,,13:35:32,,13:38:00,,,13:48:00,,13:39:14,,,,,,13:45:24,13:46:36,13:41:00,13:41:31,13:47:17,,,13:43:59
113690764238926502,13:31:57,13:26:00,,13:28:48,,13:27:32,,13:30:00,,,13:40:00,,13:31:14,,,,,,13:37:24,13:38:36,13:33:00,13:33:31,13:39:17,,,13:35:59
113690765238926502,13:24:57,13:19:00,,13:21:48,,13:20:32,,13:23:00,,,13:33:00,,13:24:14,,,,,,13:30:24,13:31:36,13:26:00,13:26:31,13:32:17,,,13:28:59
113690766238926502,13:16:57,13:11:00,,13:13:48,,13:12:32,,13:15:00,,,13:25:00,,13:16:14,,,,,,13:22:24,13:23:36,13:18:00,13:18:31,13:24:17,,,13:20:59
113690767238926502,13:09:57,13:04:00,,13:06:48,,13:05:32,,13:08:00,,,13:18:00,,13:09:14,,,,,,13:15:24,13:16:36,13:11:00,13:11:31,13:17:17,,,13:13:59
113690768238926502,13:01:57,12:56:00,,12:58:48,,12:57:32,,13:00:00,,,13:10:00,,13:01:14,,,,,,13:07:24,13:08:36,13:03:00,13:03:31,13:09:17,,,13:05:59
113690769238926502,12:54:57,12:49:00,,12:51:48,,12:50:32,,12:53:00,,,13:03:00,,12:54:14,,,,,,13:00:24,13:01:36,12:56:00,12:56:31,13:02:17,,,12:58:59
113690770238926502,12:46:57,12:41:00,,12:43:48,,12:42:32,,12:45:00,,,12:55:00,,12:46:14,,,,,,12:52:24,12:53:36,12:48:00,12:48:31,12:54:17,,,12:50:59
113690771238926502,12:39:57,12:34:00,,12:36:48,,12:35:32,,12:38:00,,,12:48:00,,12:39:14,,,,,,12:45:24,12:46:36,12:41:00,12:41:31,12:47:17,,,12:43:59
113690772238926502,12:31:57,12:26:00,,12:28:48,,12:27:32,,12:30:00,,,12:40:00,,12:31:14,,,,,,12:37:24,12:38:36,12:33:00,12:33:31,12:39:17,,,12:35:59
113690773238926502,12:24:57,12:19:00,,12:21:48,,12:20:32,,12:23:00,,,12:32:00,,12:24:14,,,,,,12:29:47,12:30:48,12:26:00,12:26:27,12:31:23,,,12:28:34
113690774238926502,12:16:57,12:11:00,,12:13:48,,12:12:32,,12:15:00,,,12:24:00,,12:16:14,,,,,,12:21:47,12:22:48,12:18:00,12:18:27,12:23:23,,,12:20:34
113690775238926502,12:09:57,12:04:00,,12:06:48,,12:05:32,,12:08:00,,,12:17:00,,12:09:14,,,,,,12:14:47,12:15:48,12:11:00,12:11:27,12:16:23,,,12:13:34
113690776238926502,12:01:57,11:56:00,,11:58:48,,11:57:32,,12:00:00,,,12:09:00,,12:01:14,,,,,,12:06:47,12:07:48,12:03:00,12:03:27,12:08:23,,,12:05:34
113690777238926502,11:01:57,10:56:00,,10:58:48,,10:57:32,,11:00:00,,,11:09:00,,11:01:14,,,,,,11:06:47,11:07:48,11:03:00,11:03:27,11:08:23,,,11:05:34
113690778238926502,10:53:57,10:48:00,,10:50:48,,10:49:32,,10:52:00,,,11:01:00,,10:53:14,,,,,,10:58:47,10:59:48,10:55:00,10:55:27,11:00:23,,,10:57:34
113690779238926502,10:46:57,10:41:00,,10:43:48,,10:42:32,,10:45:00,,,10:54:00,,10:46:14,,,,,,10:51:47,10:52:48,10:48:00,10:48:27,10:53:23,,,10:50:34
113690780238926502,10:38:57,10:33:00,,10:35:48,,10:34:32,,10:37:00,,,10:46:00,,10:38:14,,,,,,10:43:47,10:44:48,10:40:00,10:40:27,10:45:23,,,10:42:34
113690781238926502,10:29:57,10:24:00,,10:26:48,,10:25:32,,10:28:00,,,10:37:00,,10:29:14,,,,,,10:34:47,10:35:48,10:31:00,10:31:27,10:36:23,,,10:33:34
113690782238926502,10:18:57,10:13:00,,10:15:48,,10:14:32,,10:17:00,,,10:26:00,,10:18:14,,,,,,10:23:47,10:24:48,10:20:00,10:20:27,10:25:23,,,10:22:34
113690783238926502,09:59:57,09:54:00,,09:56:48,,09:55:32,,09:58:00,,,10:07:00,,09:59:14,,,,,,10:04:47,10:05:48,10:01:00,10:01:27,10:06:23,,,10:03:34
113690784238926502,10:09:57,10:04:00,,10:06:48,,10:05:32,,10:08:00,,,10:17:00,,10:09:14,,,,,,10:14:47,10:15:48,10:11:00,10:11:27,10:16:23,,,10:13:34
113690785238926502,09:07:57,09:02:00,,09:04:48,,09:03:32,,09:06:00,,,09:15:00,,09:07:14,,,,,,09:12:47,09:13:48,09:09:00,09:09:27,09:14:23,,,09:11:34
113690786238926502,08:40:57,08:36:00,,08:38:06,,08:37:09,,08:39:00,,,08:48:00,,08:40:14,,,,,,08:45:47,08:46:48,08:42:00,08:42:27,08:47:23,,,08:44:34
113690787238926502,06:59:57,06:55:00,,06:57:06,,06:56:09,,06:58:00,,,07:07:00,,06:59:14,,,,,,07:04:47,07:05:48,07:01:00,07:01:27,07:06:23,,,07:03:34
113690788238926502,08:00:57,07:56:00,,07:58:06,,07:57:09,,07:59:00,,,08:08:00,,08:00:14,,,,,,08:05:47,08:06:48,08:02:00,08:02:27,08:07:23,,,08:04:34
113690789238926502,,,18:48:00,,,,18:46:33,,18:45:00,18:45:51,18:34:00,18:35:35,,18:36:34,18:40:33,18:43:49,18:35:01,18:40:00,,,,,,18:38:09,18:42:28,
113690790238926502,,,18:41:00,,,,18:39:33,,18:38:00,18:38:51,18:27:00,18:28:35,,18:29:34,18:33:33,18:36:49,18:28:01,18:33:00,,,,,,18:31:09,18:35:28,
113690791238926502,,,18:33:00,,,,18:31:33,,18:30:00,18:30:51,18:19:00,18:20:35,,18:21:34,18:25:33,18:28:49,18:20:01,18:25:00,,,,,,18:23:09,18:27:28,
113690792238926502,,,18:26:00,,,,18:24:33,,18:23:00,18:23:51,18:12:00,18:13:35,,18:14:34,18:18:33,18:21:49,18:13:01,18:18:00,,,,,,18:16:09,18:20:28,
113690793238926502,,,18:18:00,,,,18:16:33,,18:15:00,18:15:51,18:04:00,18:05:35,,18:06:34,18:10:33,18:13:49,18:05:01,18:10:00,,,,,,18:08:09,18:12:28,
113690794238926502,,,18:11:00,,,,18:09:33,,18:08:00,18:08:51,17:57:00,17:58:35,,17:59:34,18:03:33,18:06:49,17:58:01,18:03:00,,,,,,18:01:09,18:05:28,
113690795238926502,,,18:03:00,,,,18:01:33,,18:00:00,18:00:51,17:49:00,17:50:35,,17:51:34,17:55:33,17:58:49,17:50:01,17:55:00,,,,,,17:53:09,17:57:28,
113690796238926502,,,17:56:00,,,,17:54:33,,17:53:00,17:53:51,17:42:00,17:43:35,,17:44:34,17:48:33,17:51:49,17:43:01,17:48:00,,,,,,17:46:09,17:50:28,
113690797238926502,,,17:48:00,,,,17:46:33,,17:45:00,17:45:51,17:34:00,17:35:35,,17:36:34,17:40:33,17:43:49,17:35:01,17:40:00,,,,,,17:38:09,17:42:28,
113690798238926502,,,17:41:00,,,,17:39:33,,17:38:00,17:38:51,17:27:00,17:28:35,,17:29:34,17:33:33,17:36:49,17:28:01,17:33:00,,,,,,17:31:09,17:35:28,
113690799238926502,,,17:33:00,,,,17:31:33,,17:30:00,17:30:51,17:19:00,17:20:35,,17:21:34,17:25:33,17:28:49,17:20:01,17:25:00,,,,,,17:23:09,17:27:28,
113690800238926502,,,17:26:00,,,,17:24:33,,17:23:00,17:23:51,17:12:00,17:13:35,,17:14:34,17:18:33,17:21:49,17:13:01,17:18:00,,,,,,17:16:09,17:20:28,
113690801238926502,,,17:18:00,,,,17:16:33,,17:15:00,17:15:51,17:04:00,17:05:35,,17:06:34,17:10:33,17:13:49,17:05:01,17:10:00,,,,,,17:08:09,17:12:28,
113690802238926502,,,17:11:00,,,,17:09:33,,17:08:00,17:08:51,16:57:00,16:58:35,,16:59:34,17:03:33,17:06:49,16:58:01,17:03:00,,,,,,17:01:09,17:05:28,
113690803238926502,,,17:03:00,,,,17:01:33,,17:00:00,17:00:51,16:49:00,16:50:35,,16:51:34,16:55:33,16:58:49,16:50:01,16:55:00,,,,,,16:53:09,16:57:28,
113690804238926502,,,16:56:00,,,,16:54:33,,16:53:00,16:53:51,16:42:00,16:43:35,,16:44:34,16:48:33,16:51:49,16:43:01,16:48:00,,,,,,16:46:09,16:50:28,
113690805238926502,,,16:48:00,,,,16:46:33,,16:45:00,16:45:51,16:34:00,16:35:35,,16:36:34,16:40:33,16:43:49,16:35:01,16:40:00,,,,,,16:38:09,16:42:28,
113690806238926502,,,16:41:00,,,,16:39:33,,16:38:00,16:38:51,16:27:00,16:28:35,,16:29:34,16:33:33,16:36:49,16:28:01,16:33:00,,,,,,16:31:09,16:35:28,
113690807238926502,,,16:33:00,,,,16:31:33,,16:30:00,16:30:51,16:19:00,16:20:35,,16:21:34,16:25:33,16:28:49,16:20:01,16:25:00,,,,,,16:23:09,16:27:28,
113690808238926502,,,16:26:00,,,,16:24:33,,16:23:00,16:23:51,16:12:00,16:13:35,,16:14:34,16:18:33,16:21:49,16:13:01,16:18:00,,,,,,16:16:09,16:20:28,
113690809238926502,,,16:18:00,,,,16:16:33,,16:15:00,16:15:51,16:04:00,16:05:35,,16:06:34,16:10:33,16:13:49,16:05:01,16:10:00,,,,,,16:08:09,16:12:28,
113690810238926502,,,16:11:00,,,,16:09:33,,16:08:00,16:08:51,15:57:00,15:58:35,,15:59:34,16:03:33,16:06:49,15:58:01,16:03:00,,,,,,16:01:09,16:05:28,
113690811238926502,,,16:03:00,,,,16:01:33,,16:00:00,16:00:51,15:49:00,15:50:35,,15:51:34,15:55:33,15:58:49,15:50:01,15:55:00,,,,,,15:53:09,15:57:28,
113690812238926502,,,15:56:00,,,,15:54:33,,15:53:00,15:53:51,15:42:00,15:43:35,,15:44:34,15:48:33,15:51:49,15:43:01,15:48:00,,,,,,15:46:09,15:50:28,
113690813238926502,,,15:48:00,,,,15:46:33,,15:45:00,15:45:51,15:34:00,15:35:35,,15:36:34,15:40:33,15:43:49,15:35:01,15:40:00,,,,,,15:38:09,15:42:28,
113690814238926502,,,15:41:00,,,,15:39:33,,15:38:00,15:38:51,15:27:00,15:28:35,,15:29:34,15:33:33,15:36:49,15:28:01,15:33:00,,,,,,15:31:09,15:35:28,
113690815238926502,,,15:33:00,,,,15:31:33,,15:30:00,15:30:51,15:19:00,15:20:35,,15:21:34,15:25:33,15:28:49,15:20:01,15:25:00,,,,,,15:23:09,15:27:28,
113690816238926502,,,15:26:00,,,,15:24:33,,15:23:00,15:23:51,15:12:00,15:13:35,,15:14:34,15:18:33,15:21:49,15:13:01,15:18:00,,,,,,15:16:09,15:20:28,
113690817238926502,,,15:18:00,,,,15:16:33,,15:15:00,15:15:51,15:04:00,15:05:35,,15:06:34,15:10:33,15:13:49,15:05:01,15:10:00,,,,,,15:08:09,15:12:28,
113690818238926502,,,15:11:00,,,,15:09:33,,15:08:00,15:08:51,14:57:00,14:58:35,,14:59:34,15:03:33,15:06:49,14:58:01,15:03:00,,,,,,15:01:09,15:05:28,
113690819238926502,,,15:03:00,,,,15:01:33,,15:00:00,15:00:51,14:49:00,14:50:35,,14:51:34,14:55:33,14:58:49,14:50:01,14:55:00,,,,,,14:53:09,14:57:28,
113690820238926502,,,14:56:00,,,,14:54:33,,14:53:00,14:53:51,14:42:00,14:43:35,,14:44:34,14:48:33,14:51:49,14:43:01,14:48:00,,,,,,14:46:09,14:50:28,
113690821238926502,,,14:48:00,,,,14:46:33,,14:45:00,14:45:51,14:34:00,14:35:35,,14:36:34,14:40:33,14:43:49,14:35:01,14:40:00,,,,,,14:38:09,14:42:28,
113690822238926502,,,14:41:00,,,,14:39:33,,14:38:00,14:38:51,14:27:00,14:28:35,,14:29:34,14:33:33,14:36:49,14:28:01,14:33:00,,,,,,14:31:09,14:35:28,
113690823238926502,,,14:33:00,,,,14:31:33,,14:30:00,14:30:51,14:19:00,14:20:35,,14:21:34,14:25:33,14:28:49,14:20:01,14:25:00,,,,,,14:23:09,14:27:28,
113690824238926502,,,14:26:00,,,,14:24:33,,14:23:00,14:23:51,14:12:00,14:13:35,,14:14:34,14:18:33,14:21:49,14:13:01,14:18:00,,,,,,14:16:09,14:20:28,
113690825238926502,,,14:18:00,,,,14:16:33,,14:15:00,14:15:51,14:04:00,14:05:35,,14:06:34,14:10:33,14:13:49,14:05:01,14:10:00,,,,,,14:08:09,14:12:28,
113690826238926502,,,14:11:00,,,,14:09:33,,14:08:00,14:08:51,13:57:00,13:58:35,,13:59:34,14:03:33,14:06:49,13:58:01,14:03:00,,,,,,14:01:09,14:05:28,
113690827238926502,,,14:03:00,,,,14:01:33,,14:00:00,14:00:51,13:49:00,13:50:35,,13:51:34,13:55:33,13:58:49,13:50:01,13:55:00,,,,,,13:53:09,13:57:28,
113690828238926502,,,13:56:00,,,,13:54:33,,13:53:00,13:53:51,13:42:00,13:43:35,,13:44:34,13:48:33,13:51:49,13:43:01,13:48:00,,,,,,13:46:09,13:50:28,
113690829238926502,,,13:48:00,,,,13:46:33,,13:45:00,13:45:51,13:34:00,13:35:35,,13:36:34,13:40:33,13:43:49,13:35:01,13:40:00,,,,,,13:38:09,13:42:28,
113690830238926502,,,13:41:00,,,,13:39:33,,13:38:00,13:38:51,13:27:00,13:28:35,,13:29:34,13:33:33,13:36:49,13:28:01,13:33:00,,,,,,13:31:09,13:35:28,
113690831238926502,,,13:33:00,,,,13:31:33,,13:30:00,13:30:51,13:19:00,13:20:35,,13:21:34,13:25:33,13:28:49,13:20:01,13:25:00,,,,,,13:23:09,13:27:28,
113690832238926502,,,13:26:00,,,,13:24:33,,13:23:00,13:23:51,13:12:00,13:13:35,,13:14:34,13:18:33,13:21:49,13:13:01,13:18:00,,,,,,13:16:09,13:20:28,
113690833238926502,,,13:18:00,,,,13:16:33,,13:15:00,13:15:51,13:04:00,13:05:35,,13:06:34,13:10:33,13:13:49,13:05:01,13:10:00,,,,,,13:08:09,13:12:28,
113690834238926502,,,13:11:00,,,,13:09:33,,13:08:00,13:08:51,12:57:00,12:58:35,,12:59:34,13:03:33,13:06:49,12:58:01,13:03:00,,,,,,13:01:09,13:05:28,
113690835238926502,,,13:03:00,,,,13:01:33,,13:00:00,13:00:51,12:49:00,12:50:35,,12:51:34,12:55:33,12:58:49,12:50:01,12:55:00,,,,,,12:53:09,12:57:28,
113690836238926502,,,12:56:00,,,,12:54:33,,12:53:00,12:53:51,12:42:00,12:43:35,,12:44:34,12:48:33,12:51:49,12:43:01,12:48:00,,,,,,12:46:09,12:50:28,
113690837238926502,,,12:48:00,,,,12:46:33,,12:45:00,12:45:51,12:34:00,12:35:35,,12:36:34,12:40:33,12:43:49,12:35:01,12:40:00,,,,,,12:38:09,12:42:28,
113690838238926502,,,12:41:00,,,,12:39:33,,12:38:00,12:38:51,12:27:00,12:28:35,,12:29:34,12:33:33,12:36:49,12:28:01,12:33:00,,,,,,12:31:09,12:35:28,
113690839238926502,,,12:33:00,,,,12:31:33,,12:30:00,12:30:51,12:19:00,12:20:35,,12:21:34,12:25:33,12:28:49,12:20:01,12:25:00,,,,,,12:23:09,12:27:28,
113690840238926502,,,12:26:00,,,,12:24:33,,12:23:00,12:23:51,12:13:00,12:14:19,,12:15:08,12:18:33,12:21:49,12:13:51,12:18:00,,,,,,12:16:27,12:20:28,
113690841238926502,,,12:18:00,,,,12:16:33,,12:15:00,12:15:51,12:05:00,12:06:19,,12:07:08,12:10:33,12:13:49,12:05:51,12:10:00,,,,,,12:08:27,12:12:28,
113690842238926502,,,12:11:00,,,,12:09:33,,12:08:00,12:08:51,11:58:00,11:59:19,,12:00:08,12:03:33,12:06:49,11:58:51,12:03:00,,,,,,12:01:27,12:05:28,
113690843238926502,,,12:03:00,,,,12:01:33,,12:00:00,12:00:51,11:50:00,11:51:19,,11:52:08,11:55:33,11:58:49,11:50:51,11:55:00,,,,,,11:53:27,11:57:28,
113690844238926502,,,11:56:00,,,,11:54:33,,11:53:00,11:53:51,11:43:00,11:44:19,,11:45:08,11:48:33,11:51:49,11:43:51,11:48:00,,,,,,11:46:27,11:50:28,
113690845238926502,,,11:48:00,,,,11:46:33,,11:45:00,11:45:51,11:35:00,11:36:19,,11:37:08,11:40:33,11:43:49,11:35:51,11:40:00,,,,,,11:38:27,11:42:28,
113690846238926502,,,11:41:00,,,,11:39:33,,11:38:00,11:38:51,11:28:00,11:29:19,,11:30:08,11:33:33,11:36:49,11:28:51,11:33:00,,,,,,11:31:27,11:35:28,
113690847238926502,,,11:33:00,,,,11:31:33,,11:30:00,11:30:51,11:20:00,11:21:19,,11:22:08,11:25:33,11:28:49,11:20:51,11:25:00,,,,,,11:23:27,11:27:28,
113690848238926502,,,11:26:00,,,,11:24:33,,11:23:00,11:23:51,11:13:00,11:14:19,,11:15:08,11:18:33,11:21:49,11:13:51,11:18:00,,,,,,11:16:27,11:20:28,
113690849238926502,,,11:18:00,,,,11:16:33,,11:15:00,11:15:51,11:05:00,11:06:19,,11:07:08,11:10:33,11:13:49,11:05:51,11:10:00,,,,,,11:08:27,11:12:28,
113690850238926502,,,11:11:00,,,,11:09:33,,11:08:00,11:08:51,10:58:00,10:59:19,,11:00:08,11:03:33,11:06:49,10:58:51,11:03:00,,,,,,11:01:27,11:05:28,
113690851238926502,,,11:03:00,,,,11:01:33,,11:00:00,11:00:51,10:50:00,10:51:19,,10:52:08,10:55:33,10:58:49,10:50:51,10:55:00,,,,,,10:53:27,10:57:28,
113690852238926502,,,10:56:00,,,,10:54:33,,10:53:00,10:53:51,10:43:00,10:44:19,,10:45:08,10:48:33,10:51:49,10:43:51,10:48:00,,,,,,10:46:27,10:50:28,
113690853238926502,,,10:48:00,,,,10:46:33,,10:45:00,10:45:51,10:35:00,10:36:19,,10:37:08,10:40:33,10:43:49,10:35:51,10:40:00,,,,,,10:38:27,10:42:28,
113690854238926502,,,10:41:00,,,,10:39:33,,10:38:00,10:38:51,10:28:00,10:29:19,,10:30:08,10:33:33,10:36:49,10:28:51,10:33:00,,,,,,10:31:27,10:35:28,
113690855238926502,,,10:33:00,,,,10:31:33,,10:30:00,10:30:51,10:20:00,10:21:19,,10:22:08,10:25:33,10:28:49,10:20:51,10:25:00,,,,,,10:23:27,10:27:28,
113690856238926502,,,10:26:00,,,,10:24:33,,10:23:00,10:23:51,10:13:00,10:14:19,,10:15:08,10:18:33,10:21:49,10:13:51,10:18:00,,,,,,10:16:27,10:20:28,
113690857238926502,,,10:18:00,,,,10:16:33,,10:15:00,10:15:51,10:05:00,10:06:19,,10:07:08,10:10:33,10:13:49,10:05:51,10:10:00,,,,,,10:08:27,10:12:28,
113690858238926502,,,08:25:00,,,,08:23:33,,08:22:00,08:22:51,08:12:00,08:13:19,,08:14:08,08:17:33,08:20:49,08:12:51,08:17:00,,,,,,08:15:27,08:19:28,
113690859238926502,,,07:25:00,,,,07:23:33,,07:22:00,07:22:51,07:12:00,07:13:19,,07:14:08,07:17:33,07:20:49,07:12:51,07:17:00,,,,,,07:15:27,07:19:28,
113692599238926502,10:23:57,10:18:00,,10:20:48,,10:19:32,,10:22:00,,,10:31:00,,10:23:14,,,,,,10:28:47,10:29:48,10:25:00,10:25:27,10:30:23,,,10:27:34
113692614238926502,,,19:10:00,,,,19:08:33,,19:07:00,19:07:51,18:56:00,18:57:35,,18:58:34,19:02:33,19:05:49,18:57:01,19:02:00,,,,,,19:00:09,19:04:28,
