trip_id,1030,1083,1904,2088,2089,2207,2237,2238,2239,2269,2271,2587,2831,2898,5740,5741,5742B,5760,5761,5905,5906,5908,5910,5911B,5913,5958C,5959,5961,5965,5967,5968,6123,6459,6461,9025,9751,9753,9754B,9755,9756,9776,9777,9778,9779,9780
113422702238074051,08:55:00,,,08:58:42,,,09:00:58,09:02:43,09:04:03,08:52:22,08:57:28,08:53:11,08:51:00,09:06:00,,,,09:10:12,,,,,,,,09:12:00,09:13:46,09:15:12,09:12:52,09:16:29,09:17:00,,09:08:00,,,09:27:00,,,,,09:18:11,09:20:00,09:21:17,09:23:00,09:25:21
113422703238074051,,19:06:00,19:09:07,,19:01:26,19:02:34,,,,,,,19:11:00,,18:54:00,18:55:34,18:57:09,,18:47:27,18:40:00,18:40:32,18:41:46,18:42:58,18:45:00,18:43:58,,,,,,,18:59:26,,18:52:00,19:04:00,18:33:00,18:34:00,18:36:06,18:37:24,18:38:52,,,,,
113422704238074051,,19:32:00,19:34:30,,19:28:41,19:29:43,,,,,,,19:36:00,,19:22:00,19:23:25,19:24:50,,19:16:06,19:09:00,19:09:32,19:10:46,19:11:58,19:14:00,19:12:58,,,,,,,19:26:53,,19:20:00,19:31:00,19:02:00,19:03:00,19:05:06,19:06:24,19:07:52,,,,,
113422705238074051,,20:04:00,20:06:30,,20:00:41,20:01:43,,,,,,,20:08:00,,19:54:00,19:55:25,19:56:50,,19:48:45,19:42:00,19:42:32,19:43:46,19:44:58,19:47:00,19:45:58,,,,,,,19:58:53,,19:52:00,20:03:00,19:36:00,19:37:00,19:38:45,19:39:50,19:41:03,,,,,
113422706238074051,09:08:00,,,09:11:22,,,09:13:25,09:15:01,09:16:13,09:04:43,09:10:14,09:05:44,09:03:00,09:18:00,,,,09:22:12,,,,,,,,09:24:00,09:25:46,09:27:12,09:24:52,09:28:29,09:29:00,,09:20:00,,,09:39:00,,,,,09:30:11,09:32:00,09:33:17,09:35:00,09:37:21
113422707238074051,,19:48:00,19:50:30,,19:44:41,19:45:43,,,,,,,19:52:00,,19:38:00,19:39:25,19:40:50,,19:32:45,19:26:00,19:26:32,19:27:46,19:28:58,19:31:00,19:29:58,,,,,,,19:42:53,,19:36:00,19:47:00,19:19:00,19:20:00,19:22:06,19:23:24,19:24:52,,,,,
113422708238074051,08:21:00,,,08:24:42,,,08:26:58,08:28:43,08:30:03,08:18:22,08:23:28,08:19:11,08:17:00,08:32:00,,,,08:36:12,,,,,,,,08:38:00,08:39:46,08:41:12,08:38:52,08:42:29,08:43:00,,08:34:00,,,08:53:00,,,,,08:44:11,08:46:00,08:47:17,08:49:00,08:51:21
113422709238074051,,20:33:00,20:35:30,,20:29:56,20:30:51,,,,,,,20:37:00,,20:24:00,20:25:15,20:26:31,,20:20:24,20:14:00,20:14:32,20:15:46,20:16:58,20:19:00,20:17:58,,,,,,,20:28:21,,20:23:00,20:32:00,20:08:00,20:09:00,20:10:45,20:11:50,20:13:03,,,,,
113422710238074051,,08:07:00,08:10:07,,08:02:26,08:03:34,,,,,,,08:12:00,,07:55:00,07:56:34,07:58:09,,07:50:06,07:43:00,07:43:32,07:44:46,07:45:58,07:48:00,07:46:58,,,,,,,08:00:26,,07:54:00,08:05:00,07:36:00,07:37:00,07:39:06,07:40:24,07:41:52,,,,,
113422711238074051,,06:22:00,06:24:30,,06:19:27,06:20:08,,,,,,,06:26:00,,06:15:00,06:15:57,06:16:53,,06:11:24,06:05:00,06:05:32,06:06:46,06:07:58,06:10:00,06:08:58,,,,,,,06:18:15,,06:14:00,06:21:00,06:00:00,06:01:00,06:02:24,06:03:16,06:04:15,,,,,
113422712238074051,,08:17:00,08:20:07,,08:12:26,08:13:34,,,,,,,08:22:00,,08:05:00,08:06:34,08:08:09,,07:59:06,07:52:00,07:52:32,07:53:46,07:54:58,07:57:00,07:55:58,,,,,,,08:10:26,,08:03:00,08:15:00,07:45:00,07:46:00,07:48:06,07:49:24,07:50:52,,,,,
113422713238074051,,07:35:00,07:38:07,,07:30:56,07:31:51,,,,,,,07:40:00,,07:25:00,07:26:15,07:27:31,,07:20:06,07:13:00,07:13:32,07:14:46,07:15:58,07:18:00,07:16:58,,,,,,,07:29:21,,07:24:00,07:33:00,07:06:00,07:07:00,07:09:06,07:10:24,07:11:52,,,,,
113422714238074051,,06:54:00,06:57:07,,06:50:12,06:51:00,,,,,,,06:59:00,,06:45:00,06:46:06,06:47:12,,06:40:45,06:34:00,06:34:32,06:35:46,06:36:58,06:39:00,06:37:58,,,,,,,06:48:48,,06:44:00,06:52:00,06:28:00,06:29:00,06:30:45,06:31:50,06:33:03,,,,,
113422715238074051,,07:57:00,08:00:07,,07:52:26,07:53:34,,,,,,,08:02:00,,07:45:00,07:46:34,07:48:09,,07:40:06,07:33:00,07:33:32,07:34:46,07:35:58,07:38:00,07:36:58,,,,,,,07:50:26,,07:44:00,07:55:00,07:26:00,07:27:00,07:29:06,07:30:24,07:31:52,,,,,
113422716238074051,,06:09:00,06:11:30,,06:06:27,06:07:08,,,,,,,06:13:00,,06:02:00,06:02:57,06:03:53,,05:58:24,05:52:00,05:52:32,05:53:46,05:54:58,05:57:00,05:55:58,,,,,,,06:05:15,,06:01:00,06:08:00,05:47:00,05:48:00,05:49:24,05:50:16,05:51:15,,,,,
113422717238074051,,07:14:00,07:17:07,,07:10:12,07:11:00,,,,,,,07:19:00,,07:05:00,07:06:06,07:07:12,,07:00:06,06:53:00,06:53:32,06:54:46,06:55:58,06:58:00,06:56:58,,,,,,,07:08:48,,07:04:00,07:12:00,06:47:00,06:48:00,06:49:45,06:50:50,06:52:03,,,,,
113422718238074051,,08:47:00,08:50:07,,08:42:26,08:43:34,,,,,,,08:52:00,,08:35:00,08:36:34,08:38:09,,08:29:06,08:22:00,08:22:32,08:23:46,08:24:58,08:27:00,08:25:58,,,,,,,08:40:26,,08:33:00,08:45:00,08:14:00,08:15:00,08:17:27,08:18:58,08:20:41,,,,,
113422719238074051,,06:43:00,06:46:07,,06:40:12,06:41:00,,,,,,,06:48:00,,06:35:00,06:36:06,06:37:12,,06:30:45,06:24:00,06:24:32,06:25:46,06:26:58,06:29:00,06:27:58,,,,,,,06:38:48,,06:34:00,06:42:00,06:19:00,06:20:00,06:21:24,06:22:16,06:23:15,,,,,
113422720238074051,,07:25:00,07:28:07,,07:20:56,07:21:51,,,,,,,07:30:00,,07:15:00,07:16:15,07:17:31,,07:10:06,07:03:00,07:03:32,07:04:46,07:05:58,07:08:00,07:06:58,,,,,,,07:19:21,,07:14:00,07:23:00,06:57:00,06:58:00,06:59:45,07:00:50,07:02:03,,,,,
113422721238074051,,07:46:00,07:49:07,,07:41:41,07:42:43,,,,,,,07:51:00,,07:35:00,07:36:25,07:37:50,,07:30:06,07:23:00,07:23:32,07:24:46,07:25:58,07:28:00,07:26:58,,,,,,,07:39:53,,07:34:00,07:44:00,07:16:00,07:17:00,07:19:06,07:20:24,07:21:52,,,,,
113422722238074051,,05:54:00,05:56:30,,05:51:27,05:52:08,,,,,,,05:58:00,,05:47:00,05:47:57,05:48:53,,05:43:24,05:37:00,05:37:32,05:38:46,05:39:58,05:42:00,05:40:58,,,,,,,05:50:15,,05:46:00,05:53:00,05:32:00,05:33:00,05:34:24,05:35:16,05:36:15,,,,,
113422723238074051,,07:04:00,07:07:07,,07:00:12,07:01:00,,,,,,,07:09:00,,06:55:00,06:56:06,06:57:12,,06:50:06,06:43:00,06:43:32,06:44:46,06:45:58,06:48:00,06:46:58,,,,,,,06:58:48,,06:54:00,07:02:00,06:37:00,06:38:00,06:39:45,06:40:50,06:42:03,,,,,
113422724238074051,,06:32:00,06:35:07,,06:29:27,06:30:08,,,,,,,06:37:00,,06:25:00,06:25:57,06:26:53,,06:21:24,06:15:00,06:15:32,06:16:46,06:17:58,06:20:00,06:18:58,,,,,,,06:28:15,,06:24:00,06:31:00,06:10:00,06:11:00,06:12:24,06:13:16,06:14:15,,,,,
113422725238074051,,08:27:00,08:30:07,,08:22:26,08:23:34,,,,,,,08:32:00,,08:15:00,08:16:34,08:18:09,,08:09:06,08:02:00,08:02:32,08:03:46,08:04:58,08:07:00,08:05:58,,,,,,,08:20:26,,08:13:00,08:25:00,07:55:00,07:56:00,07:58:06,07:59:24,08:00:52,,,,,
113422726238074051,,11:17:00,11:20:07,,11:12:41,11:13:43,,,,,,,11:22:00,,11:06:00,11:07:25,11:08:50,,11:01:45,10:55:00,10:55:32,10:56:46,10:57:58,11:00:00,10:58:58,,,,,,,11:10:53,,11:05:00,11:15:00,10:48:00,10:49:00,10:51:06,10:52:24,10:53:52,,,,,
113422727238074051,,10:02:00,10:05:07,,09:57:41,09:58:43,,,,,,,10:07:00,,09:51:00,09:52:25,09:53:50,,09:46:06,09:39:00,09:39:32,09:40:46,09:41:58,09:44:00,09:42:58,,,,,,,09:55:53,,09:50:00,10:00:00,09:32:00,09:33:00,09:35:06,09:36:24,09:37:52,,,,,
113422728238074051,,08:37:00,08:40:07,,08:32:26,08:33:34,,,,,,,08:42:00,,08:25:00,08:26:34,08:28:09,,08:19:06,08:12:00,08:12:32,08:13:46,08:14:58,08:17:00,08:15:58,,,,,,,08:30:26,,08:23:00,08:35:00,08:04:00,08:05:00,08:07:27,08:08:58,08:10:41,,,,,
113422729238074051,,10:47:00,10:50:07,,10:42:41,10:43:43,,,,,,,10:52:00,,10:36:00,10:37:25,10:38:50,,10:31:45,10:25:00,10:25:32,10:26:46,10:27:58,10:30:00,10:28:58,,,,,,,10:40:53,,10:35:00,10:45:00,10:18:00,10:19:00,10:21:06,10:22:24,10:23:52,,,,,
113422730238074051,,13:02:00,13:05:45,,12:57:41,12:58:43,,,,,,,13:08:00,,12:51:00,12:52:25,12:53:50,,12:46:45,12:40:00,12:40:32,12:41:46,12:42:58,12:45:00,12:43:58,,,,,,,12:55:53,,12:50:00,13:00:00,12:33:00,12:34:00,12:36:06,12:37:24,12:38:52,,,,,
113422731238074051,,12:17:00,12:20:07,,12:12:41,12:13:43,,,,,,,12:22:00,,12:06:00,12:07:25,12:08:50,,12:01:45,11:55:00,11:55:32,11:56:46,11:57:58,12:00:00,11:58:58,,,,,,,12:10:53,,12:05:00,12:15:00,11:48:00,11:49:00,11:51:06,11:52:24,11:53:52,,,,,
113422732238074051,,13:47:00,13:50:45,,13:42:41,13:43:43,,,,,,,13:53:00,,13:36:00,13:37:25,13:38:50,,13:31:45,13:25:00,13:25:32,13:26:46,13:27:58,13:30:00,13:28:58,,,,,,,13:40:53,,13:35:00,13:45:00,13:18:00,13:19:00,13:21:06,13:22:24,13:23:52,,,,,
113422733238074051,,11:02:00,11:05:07,,10:57:41,10:58:43,,,,,,,11:07:00,,10:51:00,10:52:25,10:53:50,,10:46:45,10:40:00,10:40:32,10:41:46,10:42:58,10:45:00,10:43:58,,,,,,,10:55:53,,10:50:00,11:00:00,10:33:00,10:34:00,10:36:06,10:37:24,10:38:52,,,,,
113422734238074051,,08:58:00,09:01:07,,08:53:26,08:54:34,,,,,,,09:03:00,,08:46:00,08:47:34,08:49:09,,08:40:06,08:33:00,08:33:32,08:34:46,08:35:58,08:38:00,08:36:58,,,,,,,08:51:26,,08:44:00,08:56:00,08:25:00,08:26:00,08:28:27,08:29:58,08:31:41,,,,,
113422735238074051,,09:36:00,09:39:07,,09:31:41,09:32:43,,,,,,,09:41:00,,09:25:00,09:26:25,09:27:50,,09:20:06,09:13:00,09:13:32,09:14:46,09:15:58,09:18:00,09:16:58,,,,,,,09:29:53,,09:24:00,09:34:00,09:06:00,09:07:00,09:09:06,09:10:24,09:11:52,,,,,
113422736238074051,,09:47:00,09:50:07,,09:42:41,09:43:43,,,,,,,09:52:00,,09:36:00,09:37:25,09:38:50,,09:31:06,09:24:00,09:24:32,09:25:46,09:26:58,09:29:00,09:27:58,,,,,,,09:40:53,,09:35:00,09:45:00,09:17:00,09:18:00,09:20:06,09:21:24,09:22:52,,,,,
113422737238074051,,10:17:00,10:20:07,,10:12:41,10:13:43,,,,,,,10:22:00,,10:06:00,10:07:25,10:08:50,,10:01:45,09:55:00,09:55:32,09:56:46,09:57:58,10:00:00,09:58:58,,,,,,,10:10:53,,10:05:00,10:15:00,09:48:00,09:49:00,09:51:06,09:52:24,09:53:52,,,,,
113422738238074051,,11:32:00,11:35:07,,11:27:41,11:28:43,,,,,,,11:37:00,,11:21:00,11:22:25,11:23:50,,11:16:45,11:10:00,11:10:32,11:11:46,11:12:58,11:15:00,11:13:58,,,,,,,11:25:53,,11:20:00,11:30:00,11:03:00,11:04:00,11:06:06,11:07:24,11:08:52,,,,,
113422739238074051,,10:32:00,10:35:07,,10:27:41,10:28:43,,,,,,,10:37:00,,10:21:00,10:22:25,10:23:50,,10:16:45,10:10:00,10:10:32,10:11:46,10:12:58,10:15:00,10:13:58,,,,,,,10:25:53,,10:20:00,10:30:00,10:03:00,10:04:00,10:06:06,10:07:24,10:08:52,,,,,
113422740238074051,,09:16:00,09:19:07,,09:11:41,09:12:43,,,,,,,09:21:00,,09:05:00,09:06:25,09:07:50,,09:00:06,08:53:00,08:53:32,08:54:46,08:55:58,08:58:00,08:56:58,,,,,,,09:09:53,,09:04:00,09:14:00,08:45:00,08:46:00,08:48:27,08:49:58,08:51:41,,,,,
113422741238074051,,09:07:00,09:10:07,,09:02:26,09:03:34,,,,,,,09:12:00,,08:55:00,08:56:34,08:58:09,,08:49:06,08:42:00,08:42:32,08:43:46,08:44:58,08:47:00,08:45:58,,,,,,,09:00:26,,08:53:00,09:05:00,08:34:00,08:35:00,08:37:27,08:38:58,08:40:41,,,,,
113422742238074051,,12:02:00,12:05:07,,11:57:41,11:58:43,,,,,,,12:07:00,,11:51:00,11:52:25,11:53:50,,11:46:45,11:40:00,11:40:32,11:41:46,11:42:58,11:45:00,11:43:58,,,,,,,11:55:53,,11:50:00,12:00:00,11:33:00,11:34:00,11:36:06,11:37:24,11:38:52,,,,,
113422743238074051,,12:32:00,12:35:07,,12:27:41,12:28:43,,,,,,,12:37:00,,12:21:00,12:22:25,12:23:50,,12:16:45,12:10:00,12:10:32,12:11:46,12:12:58,12:15:00,12:13:58,,,,,,,12:25:53,,12:20:00,12:30:00,12:03:00,12:04:00,12:06:06,12:07:24,12:08:52,,,,,
113422744238074051,,11:47:00,11:50:07,,11:42:41,11:43:43,,,,,,,11:52:00,,11:36:00,11:37:25,11:38:50,,11:31:45,11:25:00,11:25:32,11:26:46,11:27:58,11:30:00,11:28:58,,,,,,,11:40:53,,11:35:00,11:45:00,11:18:00,11:19:00,11:21:06,11:22:24,11:23:52,,,,,
113422745238074051,,12:47:00,12:50:07,,12:42:41,12:43:43,,,,,,,12:52:00,,12:36:00,12:37:25,12:38:50,,12:31:45,12:25:00,12:25:32,12:26:46,12:27:58,12:30:00,12:28:58,,,,,,,12:40:53,,12:35:00,12:45:00,12:18:00,12:19:00,12:21:06,12:22:24,12:23:52,,,,,
113422746238074051,,13:17:00,13:20:45,,13:12:41,13:13:43,,,,,,,13:23:00,,13:06:00,13:07:25,13:08:50,,13:01:45,12:55:00,12:55:32,12:56:46,12:57:58,13:00:00,12:58:58,,,,,,,13:10:53,,13:05:00,13:15:00,12:48:00,12:49:00,12:51:06,12:52:24,12:53:52,,,,,
113422747238074051,,13:32:00,13:35:45,,13:27:41,13:28:43,,,,,,,13:38:00,,13:21:00,13:22:25,13:23:50,,13:16:45,13:10:00,13:10:32,13:11:46,13:12:58,13:15:00,13:13:58,,,,,,,13:25:53,,13:20:00,13:30:00,13:03:00,13:04:00,13:06:06,13:07:24,13:08:52,,,,,
113422748238074051,,14:48:00,14:51:45,,14:43:41,14:44:43,,,,,,,14:54:00,,14:37:00,14:38:25,14:39:50,,14:31:45,14:25:00,14:25:32,14:26:46,14:27:58,14:30:00,14:28:58,,,,,,,14:41:53,,14:35:00,14:46:00,14:18:00,14:19:00,14:21:06,14:22:24,14:23:52,,,,,
113422749238074051,,16:20:00,16:23:45,,16:15:10,16:16:25,,,,,,,16:26:00,,16:07:00,16:08:44,16:10:27,,16:00:27,15:53:00,15:53:32,15:54:46,15:55:58,15:58:00,15:56:58,,,,,,,16:12:58,,16:05:00,16:18:00,15:45:00,15:46:00,15:48:27,15:49:58,15:51:41,,,,,
113422750238074051,,16:45:00,16:48:45,,16:40:10,16:41:25,,,,,,,16:51:00,,16:32:00,16:33:44,16:35:27,,16:25:27,16:18:00,16:18:32,16:19:46,16:20:58,16:23:00,16:21:58,,,,,,,16:37:58,,16:30:00,16:43:00,16:10:00,16:11:00,16:13:27,16:14:58,16:16:41,,,,,
113422751238074051,,17:33:00,17:36:45,,17:28:10,17:29:25,,,,,,,17:39:00,,17:20:00,17:21:44,17:23:27,,17:13:27,17:06:00,17:06:32,17:07:46,17:08:58,17:11:00,17:09:58,,,,,,,17:25:58,,17:18:00,17:31:00,16:58:00,16:59:00,17:01:27,17:02:58,17:04:41,,,,,
113422752238074051,,17:57:00,18:00:45,,17:52:10,17:53:25,,,,,,,18:03:00,,17:44:00,17:45:44,17:47:27,,17:37:27,17:30:00,17:30:32,17:31:46,17:32:58,17:35:00,17:33:58,,,,,,,17:49:58,,17:42:00,17:55:00,17:22:00,17:23:00,17:25:27,17:26:58,17:28:41,,,,,
113422753238074051,,14:33:00,14:36:45,,14:28:41,14:29:43,,,,,,,14:39:00,,14:22:00,14:23:25,14:24:50,,14:16:45,14:10:00,14:10:32,14:11:46,14:12:58,14:15:00,14:13:58,,,,,,,14:26:53,,14:20:00,14:31:00,14:03:00,14:04:00,14:06:06,14:07:24,14:08:52,,,,,
113422754238074051,,15:19:00,15:22:45,,15:14:26,15:15:34,,,,,,,15:25:00,,15:07:00,15:08:34,15:10:09,,15:01:06,14:54:00,14:54:32,14:55:46,14:56:58,14:59:00,14:57:58,,,,,,,15:12:26,,15:05:00,15:17:00,14:47:00,14:48:00,14:50:06,14:51:24,14:52:52,,,,,
113422755238074051,,15:34:00,15:37:45,,15:29:26,15:30:34,,,,,,,15:40:00,,15:22:00,15:23:34,15:25:09,,15:16:06,15:09:00,15:09:32,15:10:46,15:11:58,15:14:00,15:12:58,,,,,,,15:27:26,,15:20:00,15:32:00,15:02:00,15:03:00,15:05:06,15:06:24,15:07:52,,,,,
113422756238074051,,17:09:00,17:12:45,,17:04:10,17:05:25,,,,,,,17:15:00,,16:56:00,16:57:44,16:59:27,,16:49:27,16:42:00,16:42:32,16:43:46,16:44:58,16:47:00,16:45:58,,,,,,,17:01:58,,16:54:00,17:07:00,16:34:00,16:35:00,16:37:27,16:38:58,16:40:41,,,,,
113422757238074051,,17:21:00,17:24:45,,17:16:10,17:17:25,,,,,,,17:27:00,,17:08:00,17:09:44,17:11:27,,17:01:27,16:54:00,16:54:32,16:55:46,16:56:58,16:59:00,16:57:58,,,,,,,17:13:58,,17:06:00,17:19:00,16:46:00,16:47:00,16:49:27,16:50:58,16:52:41,,,,,
113422758238074051,,18:52:00,18:55:07,,18:47:10,18:48:25,,,,,,,18:57:00,,18:39:00,18:40:44,18:42:27,,18:32:27,18:25:00,18:25:32,18:26:46,18:27:58,18:30:00,18:28:58,,,,,,,18:44:58,,18:37:00,18:50:00,18:18:00,18:19:00,18:21:06,18:22:24,18:23:52,,,,,
113422759238074051,,14:17:00,14:20:45,,14:12:41,14:13:43,,,,,,,14:23:00,,14:06:00,14:07:25,14:08:50,,14:00:45,13:54:00,13:54:32,13:55:46,13:56:58,13:59:00,13:57:58,,,,,,,14:10:53,,14:04:00,14:15:00,13:47:00,13:48:00,13:50:06,13:51:24,13:52:52,,,,,
113422760238074051,,15:04:00,15:07:45,,14:59:26,15:00:34,,,,,,,15:10:00,,14:52:00,14:53:34,14:55:09,,14:46:45,14:40:00,14:40:32,14:41:46,14:42:58,14:45:00,14:43:58,,,,,,,14:57:26,,14:50:00,15:02:00,14:33:00,14:34:00,14:36:06,14:37:24,14:38:52,,,,,
113422761238074051,,14:02:00,14:05:45,,13:57:41,13:58:43,,,,,,,14:08:00,,13:51:00,13:52:25,13:53:50,,13:46:45,13:40:00,13:40:32,13:41:46,13:42:58,13:45:00,13:43:58,,,,,,,13:55:53,,13:50:00,14:00:00,13:33:00,13:34:00,13:36:06,13:37:24,13:38:52,,,,,
113422762238074051,,15:49:00,15:52:45,,15:44:26,15:45:34,,,,,,,15:55:00,,15:37:00,15:38:34,15:40:09,,15:31:06,15:24:00,15:24:32,15:25:46,15:26:58,15:29:00,15:27:58,,,,,,,15:42:26,,15:35:00,15:47:00,15:17:00,15:18:00,15:20:06,15:21:24,15:22:52,,,,,
113422763238074051,,16:04:00,16:07:45,,15:59:26,16:00:34,,,,,,,16:10:00,,15:52:00,15:53:34,15:55:09,,15:45:27,15:38:00,15:38:32,15:39:46,15:40:58,15:43:00,15:41:58,,,,,,,15:57:26,,15:50:00,16:02:00,15:30:00,15:31:00,15:33:27,15:34:58,15:36:41,,,,,
113422764238074051,,16:33:00,16:36:45,,16:28:10,16:29:25,,,,,,,16:39:00,,16:20:00,16:21:44,16:23:27,,16:13:27,16:06:00,16:06:32,16:07:46,16:08:58,16:11:00,16:09:58,,,,,,,16:25:58,,16:18:00,16:31:00,15:58:00,15:59:00,16:01:27,16:02:58,16:04:41,,,,,
113422765238074051,,16:57:00,17:00:45,,16:52:10,16:53:25,,,,,,,17:03:00,,16:44:00,16:45:44,16:47:27,,16:37:27,16:30:00,16:30:32,16:31:46,16:32:58,16:35:00,16:33:58,,,,,,,16:49:58,,16:42:00,16:55:00,16:22:00,16:23:00,16:25:27,16:26:58,16:28:41,,,,,
113422766238074051,,17:45:00,17:48:45,,17:40:10,17:41:25,,,,,,,17:51:00,,17:32:00,17:33:44,17:35:27,,17:25:27,17:18:00,17:18:32,17:19:46,17:20:58,17:23:00,17:21:58,,,,,,,17:37:58,,17:30:00,17:43:00,17:10:00,17:11:00,17:13:27,17:14:58,17:16:41,,,,,
113422767238074051,,18:09:00,18:12:07,,18:04:10,18:05:25,,,,,,,18:14:00,,17:56:00,17:57:44,17:59:27,,17:49:27,17:42:00,17:42:32,17:43:46,17:44:58,17:47:00,17:45:58,,,,,,,18:01:58,,17:54:00,18:07:00,17:34:00,17:35:00,17:37:27,17:38:58,17:40:41,,,,,
113422768238074051,,18:37:00,18:40:07,,18:32:10,18:33:25,,,,,,,18:42:00,,18:24:00,18:25:44,18:27:27,,18:17:27,18:10:00,18:10:32,18:11:46,18:12:58,18:15:00,18:13:58,,,,,,,18:29:58,,18:22:00,18:35:00,18:03:00,18:04:00,18:06:06,18:07:24,18:08:52,,,,,
113422769238074051,21:05:00,,,21:07:42,,,21:09:20,21:10:37,21:11:35,21:03:02,21:06:48,21:03:38,21:02:00,21:13:00,,,,21:16:12,,,,,,,,21:18:00,21:19:46,21:21:12,21:18:52,21:22:29,21:23:00,,21:14:00,,,21:30:00,,,,,21:23:47,21:25:00,21:25:51,21:27:00,21:28:46
113422770238074051,18:26:00,,,18:29:42,,,18:31:58,18:33:43,18:35:03,18:22:03,18:28:28,18:23:17,18:20:00,18:37:00,,,,18:41:19,,,,,,,,18:44:00,18:45:46,18:47:12,18:44:52,18:48:29,18:49:00,,18:38:00,,,18:59:00,,,,,18:49:59,18:51:30,18:52:34,18:54:00,18:56:57
113422771238074051,19:13:00,,,19:16:22,,,19:18:25,19:20:01,19:21:13,19:09:43,19:15:14,19:10:44,19:08:00,19:23:00,,,,19:26:46,,,,,,,,19:29:00,19:30:46,19:32:12,19:29:52,19:33:29,19:34:00,,19:24:00,,,19:43:00,,,,,19:34:59,19:36:30,19:37:34,19:39:00,19:41:21
113422772238074051,18:01:00,,,18:04:42,,,18:06:58,18:08:43,18:10:03,17:57:03,18:03:28,17:58:17,17:55:00,18:12:00,,,,18:16:19,,,,,,,,18:19:00,18:20:46,18:22:12,18:19:52,18:23:29,18:24:00,,18:13:00,,,18:34:00,,,,,18:24:59,18:26:30,18:27:34,18:29:00,18:31:57
113422773238074051,18:57:00,,,19:00:42,,,19:02:58,19:04:43,19:06:03,18:53:03,18:59:28,18:54:17,18:51:00,19:08:00,,,,19:11:46,,,,,,,,19:14:00,19:15:46,19:17:12,19:14:52,19:18:29,19:19:00,,19:09:00,,,19:28:00,,,,,19:19:59,19:21:30,19:22:34,19:24:00,19:26:21
113422774238074051,20:24:00,,,20:27:02,,,20:28:53,20:30:19,20:31:24,20:21:22,20:26:01,20:22:11,20:20:00,20:33:00,,,,20:36:46,,,,,,,,20:39:00,20:40:46,20:42:12,20:39:52,20:43:29,20:44:00,,20:34:00,,,20:52:00,,,,,20:44:47,20:46:00,20:46:51,20:48:00,20:50:21
113422775238074051,19:45:00,,,19:48:22,,,19:50:25,19:52:01,19:53:13,19:41:43,19:47:14,19:42:44,19:40:00,19:55:00,,,,19:58:46,,,,,,,,20:01:00,20:02:46,20:04:12,20:01:52,20:05:29,20:06:00,,19:56:00,,,20:14:00,,,,,20:06:47,20:08:00,20:08:51,20:10:00,20:12:21
113422776238074051,20:05:00,,,20:08:02,,,20:09:53,20:11:19,20:12:24,20:02:22,20:07:01,20:03:11,20:01:00,20:14:00,,,,20:17:46,,,,,,,,20:20:00,20:21:46,20:23:12,20:20:52,20:24:29,20:25:00,,20:15:00,,,20:33:00,,,,,20:25:47,20:27:00,20:27:51,20:29:00,20:31:21
113422777238074051,17:36:00,,,17:40:03,,,17:42:30,17:44:25,17:45:52,17:32:03,17:38:41,17:33:17,17:30:00,17:48:00,,,,17:52:46,,,,,,,,17:55:00,17:56:46,17:58:12,17:55:52,17:59:29,18:00:00,,17:50:00,,,18:10:00,,,,,18:00:59,18:02:30,18:03:34,18:05:00,18:07:57
113422778238074051,18:41:00,,,18:44:42,,,18:46:58,18:48:43,18:50:03,18:37:03,18:43:28,18:38:17,18:35:00,18:52:00,,,,18:56:19,,,,,,,,18:59:00,19:00:46,19:02:12,18:59:52,19:03:29,19:04:00,,18:53:00,,,19:13:00,,,,,19:04:59,19:06:30,19:07:34,19:09:00,19:11:21
113422779238074051,18:13:00,,,18:16:42,,,18:18:58,18:20:43,18:22:03,18:09:03,18:15:28,18:10:17,18:07:00,18:24:00,,,,18:28:19,,,,,,,,18:31:00,18:32:46,18:34:12,18:31:52,18:35:29,18:36:00,,18:25:00,,,18:46:00,,,,,18:36:59,18:38:30,18:39:34,18:41:00,18:43:57
113422780238074051,20:44:00,,,20:47:02,,,20:48:53,20:50:19,20:51:24,20:41:22,20:46:01,20:42:11,20:40:00,20:53:00,,,,20:56:46,,,,,,,,20:59:00,21:00:46,21:02:12,20:59:52,21:03:29,21:04:00,,20:54:00,,,21:11:00,,,,,21:04:47,21:06:00,21:06:51,21:08:00,21:09:46
113422781238074051,21:25:00,,,21:27:42,,,21:29:20,21:30:37,21:31:35,21:23:02,21:26:48,21:23:38,21:22:00,21:33:00,,,,21:36:12,,,,,,,,21:38:00,21:39:46,21:41:12,21:38:52,21:42:29,21:43:00,,21:34:00,,,21:50:00,,,,,21:43:47,21:45:00,21:45:51,21:47:00,21:48:46
113422782238074051,06:38:00,,,06:40:42,,,06:42:20,06:43:37,06:44:35,06:35:22,06:39:48,06:36:11,06:34:00,06:46:00,,,,06:49:12,,,,,,,,06:51:00,06:52:46,06:54:12,06:51:52,06:55:29,06:56:00,,06:47:00,,,07:05:00,,,,,06:56:59,06:58:30,06:59:34,07:01:00,07:03:21
113422783238074051,06:15:00,,,06:17:22,,,06:18:48,06:19:55,06:20:45,06:12:22,06:16:34,06:13:11,06:11:00,06:22:00,,,,06:24:39,,,,,,,,06:26:00,06:27:46,06:29:12,06:26:52,06:30:29,06:31:00,,06:23:00,,,06:39:00,,,,,06:31:59,06:33:30,06:34:34,06:36:00,06:37:46
