trip_id,0470F,0473F,1014F,1674F,1675F,1676F,1677F,1678F,1679F,1680F,1681F,1682F,1683F,1684F,1685F,1686F,1687F,6805F,6864F,6865F
113179120236963001,15:50:00,,,,15:54:22,,15:56:00,,15:57:31,,15:59:43,,16:01:00,,16:02:12,,16:04:00,,15:51:51,15:53:00
113179121236963001,15:56:00,,,,16:00:22,,16:02:00,,16:03:31,,16:05:43,,16:07:00,,16:08:12,,16:10:00,,15:57:51,15:59:00
113179122236963001,16:02:00,,,,16:06:22,,16:08:00,,16:09:31,,16:11:43,,16:13:00,,16:14:12,,16:16:00,,16:03:51,16:05:00
113179123236963001,16:08:00,,,,16:12:22,,16:14:00,,16:15:31,,16:17:43,,16:19:00,,16:20:12,,16:22:00,,16:09:51,16:11:00
113179124236963001,16:14:00,,,,16:18:22,,16:20:00,,16:21:31,,16:23:43,,16:25:00,,16:26:12,,16:28:00,,16:15:51,16:17:00
113179125236963001,16:20:00,,,,16:24:22,,16:26:00,,16:27:31,,16:29:43,,16:31:00,,16:32:12,,16:34:00,,16:21:51,16:23:00
113179126236963001,16:26:00,,,,16:30:22,,16:32:00,,16:33:31,,16:35:43,,16:37:00,,16:38:12,,16:40:00,,16:27:51,16:29:00
113179127236963001,16:32:00,,,,16:36:22,,16:38:00,,16:39:31,,16:41:43,,16:43:00,,16:44:12,,16:46:00,,16:33:51,16:35:00
113179128236963001,16:38:00,,,,16:42:22,,16:44:00,,16:45:31,,16:47:43,,16:49:00,,16:50:12,,16:52:00,,16:39:51,16:41:00
113179129236963001,16:44:00,,,,16:48:22,,16:50:00,,16:51:31,,16:53:43,,16:55:00,,16:56:12,,16:58:00,,16:45:51,16:47:00
113179130236963001,16:50:00,,,,16:54:22,,16:56:00,,16:57:31,,16:59:43,,17:01:00,,17:02:12,,17:04:00,,16:51:51,16:53:00
113179131236963001,16:56:00,,,,17:00:22,,17:02:00,,17:03:31,,17:05:43,,17:07:00,,17:08:12,,17:10:00,,16:57:51,16:59:00
113179132236963001,17:02:00,,,,17:06:22,,17:08:00,,17:09:31,,17:11:43,,17:13:00,,17:14:12,,17:16:00,,17:03:51,17:05:00
113179133236963001,17:08:00,,,,17:12:22,,17:14:00,,17:15:31,,17:17:43,,17:19:00,,17:20:12,,17:22:00,,17:09:51,17:11:00
113179134236963001,17:14:00,,,,17:18:22,,17:20:00,,17:21:31,,17:23:43,,17:25:00,,17:26:12,,17:28:00,,17:15:51,17:17:00
113179135236963001,17:20:00,,,,17:24:22,,17:26:00,,17:27:31,,17:29:43,,17:31:00,,17:32:12,,17:34:00,,17:21:51,17:23:00
113179136236963001,17:26:00,,,,17:30:22,,17:32:00,,17:33:31,,17:35:43,,17:37:00,,17:38:12,,17:40:00,,17:27:51,17:29:00
113179137236963001,17:33:00,,,,17:37:22,,17:39:00,,17:40:31,,17:42:43,,17:44:00,,17:45:12,,17:47:00,,17:34:51,17:36:00
113179138236963001,17:40:00,,,,17:44:22,,17:46:00,,17:47:31,,17:49:43,,17:51:00,,17:52:12,,17:54:00,,17:41:51,17:43:00
113179139236963001,17:46:00,,,,17:50:22,,17:52:00,,17:53:31,,17:55:43,,17:57:00,,17:58:12,,18:00:00,,17:47:51,17:49:00
113179140236963001,17:52:00,,,,17:56:22,,17:58:00,,17:59:31,,18:01:43,,18:03:00,,18:04:12,,18:06:00,,17:53:51,17:55:00
113179141236963001,17:58:00,,,,18:02:22,,18:04:00,,18:05:31,,18:07:43,,18:09:00,,18:10:12,,18:12:00,,17:59:51,18:01:00
113179142236963001,18:04:00,,,,18:08:22,,18:10:00,,18:11:31,,18:13:43,,18:15:00,,18:16:12,,18:18:00,,18:05:51,18:07:00
113179143236963001,18:10:00,,,,18:14:22,,18:16:00,,18:17:31,,18:19:43,,18:21:00,,18:22:12,,18:24:00,,18:11:51,18:13:00
113179144236963001,18:16:00,,,,18:20:22,,18:22:00,,18:23:31,,18:25:43,,18:27:00,,18:28:12,,18:30:00,,18:17:51,18:19:00
113179145236963001,18:23:00,,,,18:27:22,,18:29:00,,18:30:31,,18:32:43,,18:34:00,,18:35:12,,18:37:00,,18:24:51,18:26:00
113179146236963001,18:29:00,,,,18:33:22,,18:35:00,,18:36:31,,18:38:43,,18:40:00,,18:41:12,,18:43:00,,18:30:51,18:32:00
113179147236963001,18:34:00,,,,18:38:22,,18:40:00,,18:41:31,,18:43:43,,18:45:00,,,,,,18:35:51,18:37:00
113179148236963001,07:05:00,,,,07:09:22,,07:11:00,,07:12:31,,07:14:43,,07:16:00,,07:17:12,,07:19:00,,07:06:51,07:08:00
113179149236963001,07:11:00,,,,07:15:22,,07:17:00,,07:18:31,,07:20:43,,07:22:00,,07:23:12,,07:25:00,,07:12:51,07:14:00
113179150236963001,07:18:00,,,,07:22:22,,07:24:00,,07:25:31,,07:27:43,,07:29:00,,07:30:12,,07:32:00,,07:19:51,07:21:00
113179151236963001,07:23:00,,,,07:27:22,,07:29:00,,07:30:31,,07:32:43,,07:34:00,,07:35:12,,07:37:00,,07:24:51,07:26:00
113179152236963001,07:29:00,,,,07:33:22,,07:35:00,,07:36:31,,07:38:43,,07:40:00,,07:41:12,,07:43:00,,07:30:51,07:32:00
113179153236963001,07:35:00,,,,07:39:22,,07:41:00,,07:42:31,,07:44:43,,07:46:00,,07:47:12,,07:49:00,,07:36:51,07:38:00
113179154236963001,07:41:00,,,,07:45:22,,07:47:00,,07:48:31,,07:50:43,,07:52:00,,07:53:12,,07:55:00,,07:42:51,07:44:00
113179155236963001,07:47:00,,,,07:51:22,,07:53:00,,07:54:31,,07:56:43,,07:58:00,,07:59:12,,08:01:00,,07:48:51,07:50:00
113179156236963001,07:53:00,,,,07:57:22,,07:59:00,,08:00:31,,08:02:43,,08:04:00,,08:05:12,,08:07:00,,07:54:51,07:56:00
113179157236963001,07:59:00,,,,08:03:22,,08:05:00,,08:06:31,,08:08:43,,08:10:00,,08:11:12,,08:13:00,,08:00:51,08:02:00
113179158236963001,08:05:00,,,,08:09:22,,08:11:00,,08:12:31,,08:14:43,,08:16:00,,08:17:12,,08:19:00,,08:06:51,08:08:00
113179159236963001,08:11:00,,,,08:15:22,,08:17:00,,08:18:31,,08:20:43,,08:22:00,,08:23:12,,08:25:00,,08:12:51,08:14:00
113179160236963001,08:17:00,,,,08:21:22,,08:23:00,,08:24:31,,08:26:43,,08:28:00,,08:29:12,,08:31:00,,08:18:51,08:20:00
113179161236963001,08:23:00,,,,08:27:22,,08:29:00,,08:30:31,,08:32:43,,08:34:00,,08:35:12,,08:37:00,,08:24:51,08:26:00
113179162236963001,08:29:00,,,,08:33:22,,08:35:00,,08:36:31,,08:38:43,,08:40:00,,08:41:12,,08:43:00,,08:30:51,08:32:00
113179163236963001,08:35:00,,,,08:39:22,,08:41:00,,08:42:31,,08:44:43,,08:46:00,,08:47:12,,08:49:00,,08:36:51,08:38:00
113179164236963001,08:41:00,,,,08:45:22,,08:47:00,,08:48:31,,08:50:43,,08:52:00,,08:53:12,,08:55:00,,08:42:51,08:44:00
113179165236963001,08:47:00,,,,08:51:22,,08:53:00,,08:54:31,,08:56:43,,08:58:00,,08:59:12,,09:01:00,,08:48:51,08:50:00
113179166236963001,08:53:00,,,,08:57:22,,08:59:00,,09:00:31,,09:02:43,,09:04:00,,09:05:12,,09:07:00,,08:54:51,08:56:00
113179167236963001,08:59:00,,,,09:03:22,,09:05:00,,09:06:31,,09:08:43,,09:10:00,,09:11:12,,09:13:00,,09:00:51,09:02:00
113179168236963001,09:05:00,,,,09:09:22,,09:11:00,,09:12:31,,09:14:43,,09:16:00,,09:17:12,,09:19:00,,09:06:51,09:08:00
113179169236963001,09:11:00,,,,09:15:22,,09:17:00,,09:18:31,,09:20:43,,09:22:00,,09:23:12,,09:25:00,,09:12:51,09:14:00
113179170236963001,09:18:00,,,,09:22:22,,09:24:00,,09:25:31,,09:27:43,,09:29:00,,09:30:12,,09:32:00,,09:19:51,09:21:00
113179171236963001,09:25:00,,,,09:29:22,,09:31:00,,09:32:31,,09:34:43,,09:36:00,,09:37:12,,09:39:00,,09:26:51,09:28:00
113179172236963001,,07:02:00,06:59:00,06:57:38,,06:56:00,,06:54:29,,06:52:18,,06:51:00,,06:49:44,,06:48:00,,07:00:10,,
113179173236963001,,07:08:00,07:05:00,07:03:38,,07:02:00,,07:00:29,,06:58:18,,06:57:00,,06:55:44,,06:54:00,,07:06:10,,
113179174236963001,,07:14:00,07:11:00,07:09:38,,07:08:00,,07:06:29,,07:04:18,,07:03:00,,07:01:44,,07:00:00,,07:12:10,,
113179175236963001,,07:20:00,07:17:00,07:15:38,,07:14:00,,07:12:29,,07:10:18,,07:09:00,,07:07:44,,07:06:00,,07:18:10,,
113179176236963001,,07:26:00,07:23:00,07:21:38,,07:20:00,,07:18:29,,07:16:18,,07:15:00,,07:13:44,,07:12:00,,07:24:10,,
113179177236963001,,07:32:00,07:29:00,07:27:38,,07:26:00,,07:24:29,,07:22:18,,07:21:00,,07:19:44,,07:18:00,,07:30:10,,
113179178236963001,,07:38:00,07:35:00,07:33:38,,07:32:00,,07:30:29,,07:28:18,,07:27:00,,07:25:44,,07:24:00,,07:36:10,,
113179179236963001,,07:44:00,07:41:00,07:39:38,,07:38:00,,07:36:29,,07:34:18,,07:33:00,,07:31:44,,07:30:00,,07:42:10,,
113179180236963001,,07:50:00,07:47:00,07:45:38,,07:44:00,,07:42:29,,07:40:18,,07:39:00,,07:37:44,,07:36:00,,07:48:10,,
113179181236963001,,07:56:00,07:53:00,07:51:38,,07:50:00,,07:48:29,,07:46:18,,07:45:00,,07:43:44,,07:42:00,,07:54:10,,
113179182236963001,,08:02:00,07:59:00,07:57:38,,07:56:00,,07:54:29,,07:52:18,,07:51:00,,07:49:44,,07:48:00,,08:00:10,,
113179183236963001,,08:08:00,08:05:00,08:03:38,,08:02:00,,08:00:29,,07:58:18,,07:57:00,,07:55:44,,07:54:00,,08:06:10,,
113179184236963001,,08:14:00,08:11:00,08:09:38,,08:08:00,,08:06:29,,08:04:18,,08:03:00,,08:01:44,,08:00:00,,08:12:10,,
113179185236963001,,08:20:00,08:17:00,08:15:38,,08:14:00,,08:12:29,,08:10:18,,08:09:00,,08:07:44,,08:06:00,,08:18:10,,
113179186236963001,,08:26:00,08:23:00,08:21:38,,08:20:00,,08:18:29,,08:16:18,,08:15:00,,08:13:44,,08:12:00,,08:24:10,,
113179187236963001,,08:32:00,08:29:00,08:27:38,,08:26:00,,08:24:29,,08:22:18,,08:21:00,,08:19:44,,08:18:00,,08:30:10,,
113179188236963001,,08:38:00,08:35:00,08:33:38,,08:32:00,,08:30:29,,08:28:18,,08:27:00,,08:25:44,,08:24:00,,08:36:10,,
113179189236963001,,08:44:00,08:41:00,08:39:38,,08:38:00,,08:36:29,,08:34:18,,08:33:00,,08:31:44,,08:30:00,,08:42:10,,
113179190236963001,,08:50:00,08:47:00,08:45:38,,08:44:00,,08:42:29,,08:40:18,,08:39:00,,08:37:44,,08:36:00,,08:48:10,,
113179191236963001,,08:56:00,08:53:00,08:51:38,,08:50:00,,08:48:29,,08:46:18,,08:45:00,,08:43:44,,08:42:00,,08:54:10,,
113179192236963001,,09:02:00,08:59:00,08:57:38,,08:56:00,,08:54:29,,08:52:18,,08:51:00,,08:49:44,,08:48:00,,09:00:10,,
113179193236963001,,09:08:00,09:05:00,09:03:38,,09:02:00,,09:00:29,,08:58:18,,08:57:00,,08:55:44,,08:54:00,,09:06:10,,
113179194236963001,,15:21:00,15:18:00,15:16:38,,15:15:00,,15:13:29,,15:11:18,,15:10:00,,15:08:44,,15:07:00,,15:19:10,,
113179195236963001,,15:29:00,15:26:00,15:24:38,,15:23:00,,15:21:29,,15:19:18,,15:18:00,,15:16:44,,15:15:00,,15:27:10,,
113179196236963001,,15:35:00,15:32:00,15:30:38,,15:29:00,,15:27:29,,15:25:18,,15:24:00,,15:22:44,,15:21:00,,15:33:10,,
113179197236963001,,15:41:00,15:38:00,15:36:38,,15:35:00,,15:33:29,,15:31:18,,15:30:00,,15:28:44,,15:27:00,,15:39:10,,
113179198236963001,,15:47:00,15:44:00,15:42:38,,15:41:00,,15:39:29,,15:37:18,,15:36:00,,15:34:44,,15:33:00,,15:45:10,,
113179199236963001,,15:53:00,15:50:00,15:48:38,,15:47:00,,15:45:29,,15:43:18,,15:42:00,,15:40:44,,15:39:00,,15:51:10,,
113179200236963001,,15:59:00,15:56:00,15:54:38,,15:53:00,,15:51:29,,15:49:18,,15:48:00,,15:46:44,,15:45:00,,15:57:10,,
113179201236963001,,16:05:00,16:02:00,16:00:38,,15:59:00,,15:57:29,,15:55:18,,15:54:00,,15:52:44,,15:51:00,,16:03:10,,
113179202236963001,,16:11:00,16:08:00,16:06:38,,16:05:00,,16:03:29,,16:01:18,,16:00:00,,15:58:44,,15:57:00,,16:09:10,,
113179203236963001,,16:17:00,16:14:00,16:12:38,,16:11:00,,16:09:29,,16:07:18,,16:06:00,,16:04:44,,16:03:00,,16:15:10,,
113179204236963001,,16:23:00,16:20:00,16:18:38,,16:17:00,,16:15:29,,16:13:18,,16:12:00,,16:10:44,,16:09:00,,16:21:10,,
113179205236963001,,16:29:00,16:26:00,16:24:38,,16:23:00,,16:21:29,,16:19:18,,16:18:00,,16:16:44,,16:15:00,,16:27:10,,
113179206236963001,,16:35:00,16:32:00,16:30:38,,16:29:00,,16:27:29,,16:25:18,,16:24:00,,16:22:44,,16:21:00,,16:33:10,,
113179207236963001,,16:41:00,16:38:00,16:36:38,,16:35:00,,16:33:29,,16:31:18,,16:30:00,,16:28:44,,16:27:00,,16:39:10,,
113179208236963001,,16:47:00,16:44:00,16:42:38,,16:41:00,,16:39:29,,16:37:18,,16:36:00,,16:34:44,,16:33:00,,16:45:10,,
113179209236963001,,16:53:00,16:50:00,16:48:38,,16:47:00,,16:45:29,,16:43:18,,16:42:00,,16:40:44,,16:39:00,,16:51:10,,
113179210236963001,,16:59:00,16:56:00,16:54:38,,16:53:00,,16:51:29,,16:49:18,,16:48:00,,16:46:44,,16:45:00,,16:57:10,,
113179211236963001,,17:05:00,17:02:00,17:00:38,,16:59:00,,16:57:29,,16:55:18,,16:54:00,,16:52:44,,16:51:00,,17:03:10,,
113179212236963001,,17:11:00,17:08:00,17:06:38,,17:05:00,,17:03:29,,17:01:18,,17:00:00,,16:58:44,,16:57:00,,17:09:10,,
113179213236963001,,17:17:00,17:14:00,17:12:38,,17:11:00,,17:09:29,,17:07:18,,17:06:00,,17:04:44,,17:03:00,,17:15:10,,
113179214236963001,,17:24:00,17:21:00,17:19:38,,17:18:00,,17:16:29,,17:14:18,,17:13:00,,17:11:44,,17:10:00,,17:22:10,,
113179215236963001,,17:30:00,17:27:00,17:25:38,,17:24:00,,17:22:29,,17:20:18,,17:19:00,,17:17:44,,17:16:00,,17:28:10,,
113179216236963001,,17:36:00,17:33:00,17:31:38,,17:30:00,,17:28:29,,17:26:18,,17:25:00,,17:23:44,,17:22:00,,17:34:10,,
113179217236963001,,17:42:00,17:39:00,17:37:38,,17:36:00,,17:34:29,,17:32:18,,17:31:00,,17:29:44,,17:28:00,,17:40:10,,
113179218236963001,,17:48:00,17:45:00,17:43:38,,17:42:00,,17:40:29,,17:38:18,,17:37:00,,17:35:44,,17:34:00,,17:46:10,,
113179219236963001,,17:53:00,17:50:00,17:48:38,,17:47:00,,17:45:29,,17:43:18,,17:42:00,,17:40:44,,17:39:00,,17:51:10,,
113179220236963001,,18:00:00,17:57:00,17:55:38,,17:54:00,,17:52:29,,17:50:18,,17:49:00,,17:47:44,,17:46:00,,17:58:10,,
113179221236963001,,18:05:00,18:02:00,18:00:38,,17:59:00,,17:57:29,,17:55:18,,17:54:00,,17:52:44,,17:51:00,,18:03:10,,
113179222236963001,,18:12:00,18:09:00,18:07:38,,18:06:00,,18:04:29,,18:02:18,,18:01:00,,17:59:44,,17:58:00,,18:10:10,,
113179223236963001,,18:17:00,18:14:00,18:12:38,,18:11:00,,18:09:29,,18:07:18,,18:06:00,,18:04:44,,18:03:00,,18:15:10,,
113179224236963001,,18:23:00,18:20:00,18:18:38,,18:17:00,,18:15:29,,18:13:18,,18:12:00,,18:10:44,,18:09:00,,18:21:10,,
113179225236963001,,18:29:00,18:26:00,18:24:38,,18:23:00,,18:21:29,,18:19:18,,18:18:00,,18:16:44,,18:15:00,,18:27:10,,
113179226236963001,,18:35:00,18:32:00,18:30:38,,18:29:00,,18:27:29,,18:25:18,,18:24:00,,18:22:44,,18:21:00,,18:33:10,,
113179227236963001,,05:47:00,05:44:00,05:42:38,,05:41:00,,05:39:47,,05:38:02,,05:37:00,,05:35:44,,05:34:00,,05:45:10,,
113179228236963001,,06:07:00,06:04:00,06:02:38,,06:01:00,,05:59:47,,05:58:02,,05:57:00,,05:55:44,,05:54:00,,06:05:10,,
113179229236963001,,06:54:00,06:51:00,06:49:38,,06:48:00,,06:46:29,,06:44:18,,06:43:00,,06:41:44,,06:40:00,,06:52:10,,
113179230236963001,,06:25:00,06:22:00,06:20:38,,06:19:00,,06:17:47,,06:16:02,,06:15:00,,06:13:44,,06:12:00,,06:23:10,,
113179231236963001,,06:39:00,06:36:00,06:34:38,,06:33:00,,06:31:47,,06:30:02,,06:29:00,,06:27:44,,06:26:00,,06:37:10,,
113179232236963001,,09:14:00,09:11:00,09:09:38,,09:08:00,,09:06:29,,09:04:18,,09:03:00,,09:01:44,,09:00:00,,09:12:10,,
113179233236963001,,09:21:00,09:18:00,09:16:38,,09:15:00,,09:13:29,,09:11:18,,09:10:00,,09:08:44,,09:07:00,,09:19:10,,
113179234236963001,,09:26:00,09:23:00,09:21:38,,09:20:00,,09:18:29,,09:16:18,,09:15:00,,09:13:44,,09:12:00,,09:24:10,,
113179235236963001,,09:38:00,09:35:00,09:33:38,,09:32:00,,09:30:29,,09:28:18,,09:27:00,,09:25:44,,09:24:00,,09:36:10,,
113179236236963001,,09:44:00,09:41:00,09:39:38,,09:38:00,,09:36:29,,09:34:18,,09:33:00,,09:31:44,,09:30:00,,09:42:10,,
113179237236963001,,09:58:00,09:55:00,09:53:38,,09:52:00,,09:50:29,,09:48:18,,09:47:00,,09:45:44,,09:44:00,,09:56:10,,
113179238236963001,,10:06:00,10:03:00,10:01:38,,10:00:00,,09:58:29,,09:56:18,,09:55:00,,09:53:44,,09:52:00,,10:04:10,,
113179239236963001,,10:14:00,10:11:00,10:09:38,,10:08:00,,10:06:29,,10:04:18,,10:03:00,,10:01:44,,10:00:00,,10:12:10,,
113179240236963001,,10:24:00,10:21:00,10:19:38,,10:18:00,,10:16:29,,10:14:18,,10:13:00,,10:11:44,,10:10:00,,10:22:10,,
113179241236963001,,10:34:00,10:31:00,10:29:38,,10:28:00,,10:26:29,,10:24:18,,10:23:00,,10:21:44,,10:20:00,,10:32:10,,
113179242236963001,,10:45:00,10:42:00,10:40:38,,10:39:00,,10:37:29,,10:35:18,,10:34:00,,10:32:44,,10:31:00,,10:43:10,,
113179243236963001,,10:54:00,10:51:00,10:49:38,,10:48:00,,10:46:29,,10:44:18,,10:43:00,,10:41:44,,10:40:00,,10:52:10,,
113179244236963001,,11:04:00,11:01:00,10:59:38,,10:58:00,,10:56:29,,10:54:18,,10:53:00,,10:51:44,,10:50:00,,11:02:10,,
113179245236963001,,11:14:00,11:11:00,11:09:38,,11:08:00,,11:06:29,,11:04:18,,11:03:00,,11:01:44,,11:00:00,,11:12:10,,
113179246236963001,,11:24:00,11:21:00,11:19:38,,11:18:00,,11:16:29,,11:14:18,,11:13:00,,11:11:44,,11:10:00,,11:22:10,,
113179247236963001,,11:34:00,11:31:00,11:29:38,,11:28:00,,11:26:29,,11:24:18,,11:23:00,,11:21:44,,11:20:00,,11:32:10,,
113179248236963001,,11:44:00,11:41:00,11:39:38,,11:38:00,,11:36:29,,11:34:18,,11:33:00,,11:31:44,,11:30:00,,11:42:10,,
113179249236963001,,11:54:00,11:51:00,11:49:38,,11:48:00,,11:46:29,,11:44:18,,11:43:00,,11:41:44,,11:40:00,,11:52:10,,
113179250236963001,,12:04:00,12:01:00,11:59:38,,11:58:00,,11:56:29,,11:54:18,,11:53:00,,11:51:44,,11:50:00,,12:02:10,,
113179251236963001,,12:14:00,12:11:00,12:09:38,,12:08:00,,12:06:29,,12:04:18,,12:03:00,,12:01:44,,12:00:00,,12:12:10,,
113179252236963001,,12:24:00,12:21:00,12:19:38,,12:18:00,,12:16:29,,12:14:18,,12:13:00,,12:11:44,,12:10:00,,12:22:10,,
113179253236963001,,12:34:00,12:31:00,12:29:38,,12:28:00,,12:26:29,,12:24:18,,12:23:00,,12:21:44,,12:20:00,,12:32:10,,
113179254236963001,,12:44:00,12:41:00,12:39:38,,12:38:00,,12:36:29,,12:34:18,,12:33:00,,12:31:44,,12:30:00,,12:42:10,,
113179255236963001,,12:54:00,12:51:00,12:49:38,,12:48:00,,12:46:29,,12:44:18,,12:43:00,,12:41:44,,12:40:00,,12:52:10,,
113179256236963001,,13:04:00,13:01:00,12:59:38,,12:58:00,,12:56:29,,12:54:18,,12:53:00,,12:51:44,,12:50:00,,13:02:10,,
113179257236963001,,13:14:00,13:11:00,13:09:38,,13:08:00,,13:06:29,,13:04:18,,13:03:00,,13:01:44,,13:00:00,,13:12:10,,
113179258236963001,,13:24:00,13:21:00,13:19:38,,13:18:00,,13:16:29,,13:14:18,,13:13:00,,13:11:44,,13:10:00,,13:22:10,,
113179259236963001,,13:34:00,13:31:00,13:29:38,,13:28:00,,13:26:29,,13:24:18,,13:23:00,,13:21:44,,13:20:00,,13:32:10,,
113179260236963001,,13:44:00,13:41:00,13:39:38,,13:38:00,,13:36:29,,13:34:18,,13:33:00,,13:31:44,,13:30:00,,13:42:10,,
113179261236963001,,13:54:00,13:51:00,13:49:38,,13:48:00,,13:46:29,,13:44:18,,13:43:00,,13:41:44,,13:40:00,,13:52:10,,
113179262236963001,,14:04:00,14:01:00,13:59:38,,13:58:00,,13:56:29,,13:54:18,,13:53:00,,13:51:44,,13:50:00,,14:02:10,,
113179263236963001,,14:14:00,14:11:00,14:09:38,,14:08:00,,14:06:29,,14:04:18,,14:03:00,,14:01:44,,14:00:00,,14:12:10,,
113179264236963001,,14:24:00,14:21:00,14:19:38,,14:18:00,,14:16:29,,14:14:18,,14:13:00,,14:11:44,,14:10:00,,14:22:10,,
113179265236963001,,14:34:00,14:31:00,14:29:38,,14:28:00,,14:26:29,,14:24:18,,14:23:00,,14:21:44,,14:20:00,,14:32:10,,
113179266236963001,,14:44:00,14:41:00,14:39:38,,14:38:00,,14:36:29,,14:34:18,,14:33:00,,14:31:44,,14:30:00,,14:42:10,,
113179267236963001,,14:54:00,14:51:00,14:49:38,,14:48:00,,14:46:29,,14:44:18,,14:43:00,,14:41:44,,14:40:00,,14:52:10,,
113179268236963001,,15:04:00,15:01:00,14:59:38,,14:58:00,,14:56:29,,14:54:18,,14:53:00,,14:51:44,,14:50:00,,15:02:10,,
113179269236963001,,15:13:00,15:10:00,15:08:38,,15:07:00,,15:05:29,,15:03:18,,15:02:00,,15:00:44,,14:59:00,,15:11:10,,
113179270236963001,,18:41:00,18:38:00,18:36:38,,18:35:00,,18:33:29,,18:31:18,,18:30:00,,18:28:44,,18:27:00,,18:39:10,,
113179271236963001,,18:49:00,18:46:00,18:44:38,,18:43:00,,18:41:29,,18:39:18,,18:38:00,,18:36:44,,18:35:00,,18:47:10,,
113179272236963001,,18:57:00,18:54:00,18:52:38,,18:51:00,,18:49:29,,18:47:18,,18:46:00,,18:44:44,,18:43:00,,18:55:10,,
113179273236963001,,19:05:00,19:02:00,19:00:38,,18:59:00,,18:57:29,,18:55:18,,18:54:00,,18:52:44,,18:51:00,,19:03:10,,
113179274236963001,,19:13:00,19:10:00,19:08:38,,19:07:00,,19:05:29,,19:03:18,,19:02:00,,19:00:44,,18:59:00,,19:11:10,,
113179275236963001,,19:21:00,19:18:00,19:16:38,,19:15:00,,19:13:29,,19:11:18,,19:10:00,,19:08:44,,19:07:00,,19:19:10,,
113179276236963001,,19:30:00,19:27:00,19:25:38,,19:24:00,,19:22:29,,19:20:18,,19:19:00,,19:17:44,,19:16:00,,19:28:10,,
113179277236963001,,19:37:00,19:34:00,19:32:38,,19:31:00,,19:29:29,,19:27:18,,19:26:00,,19:24:44,,19:23:00,,19:35:10,,
113179278236963001,,,19:42:00,19:40:38,,19:39:00,,19:37:29,,19:35:18,,19:34:00,,19:32:44,,19:31:00,,,,
113179279236963001,,19:55:00,19:52:00,19:50:38,,19:49:00,,19:47:29,,19:45:18,,19:44:00,,19:42:44,,19:41:00,,19:53:10,,
113179280236963001,,20:15:00,20:12:00,20:10:38,,20:09:00,,20:07:29,,20:05:18,,20:04:00,,20:02:44,,20:01:00,,20:13:10,,
113179281236963001,06:59:00,,,,07:03:22,,07:05:00,,07:06:31,,07:08:43,,07:10:00,,07:11:12,,07:13:00,,07:00:51,07:02:00
113179282236963001,06:01:00,,,,06:05:22,,06:07:00,,06:08:13,,06:09:58,,06:11:00,,06:12:12,,06:14:00,,06:02:51,06:04:00
113179283236963001,06:12:00,,,,06:16:22,,06:18:00,,06:19:13,,06:20:58,,06:22:00,,06:23:12,,06:25:00,,06:13:51,06:15:00
113179284236963001,06:20:00,,,,06:24:22,,06:26:00,,06:27:13,,06:28:58,,06:30:00,,06:31:12,,06:33:00,,06:21:51,06:23:00
113179285236963001,06:27:00,,,,06:31:22,,06:33:00,,06:34:31,,06:36:43,,06:38:00,,06:39:12,,06:41:00,,06:28:51,06:30:00
113179286236963001,06:41:00,,,,06:45:22,,06:47:00,,06:48:31,,06:50:43,,06:52:00,,06:53:12,,06:55:00,,06:42:51,06:44:00
113179287236963001,06:53:00,,,,06:57:22,,06:59:00,,07:00:31,,07:02:43,,07:04:00,,07:05:12,,07:07:00,,06:54:51,06:56:00
113179288236963001,05:11:00,,,,05:15:22,,05:17:00,,05:18:13,,05:19:58,,05:21:00,,05:22:12,,05:24:00,,05:12:51,05:14:00
113179289236963001,05:31:00,,,,05:35:22,,05:37:00,,05:38:13,,05:39:58,,05:41:00,,05:42:12,,05:44:00,,05:32:51,05:34:00
113179290236963001,05:48:00,,,,05:52:22,,05:54:00,,05:55:13,,05:56:58,,05:58:00,,05:59:12,,06:01:00,,05:49:51,05:51:00
113179291236963001,09:34:00,,,,09:38:22,,09:40:00,,09:41:31,,09:43:43,,09:45:00,,09:46:12,,09:48:00,,09:35:51,09:37:00
113179292236963001,09:44:00,,,,09:48:22,,09:50:00,,09:51:31,,09:53:43,,09:55:00,,09:56:12,,09:58:00,,09:45:51,09:47:00
113179293236963001,09:54:00,,,,09:58:22,,10:00:00,,10:01:31,,10:03:43,,10:05:00,,10:06:12,,10:08:00,,09:55:51,09:57:00
113179294236963001,10:04:00,,,,10:08:22,,10:10:00,,10:11:31,,10:13:43,,10:15:00,,10:16:12,,10:18:00,,10:05:51,10:07:00
113179295236963001,10:14:00,,,,10:18:22,,10:20:00,,10:21:31,,10:23:43,,10:25:00,,10:26:12,,10:28:00,,10:15:51,10:17:00
113179296236963001,10:24:00,,,,10:28:22,,10:30:00,,10:31:31,,10:33:43,,10:35:00,,10:36:12,,10:38:00,,10:25:51,10:27:00
113179297236963001,10:34:00,,,,10:38:22,,10:40:00,,10:41:31,,10:43:43,,10:45:00,,10:46:12,,10:48:00,,10:35:51,10:37:00
113179298236963001,10:44:00,,,,10:48:22,,10:50:00,,10:51:31,,10:53:43,,10:55:00,,10:56:12,,10:58:00,,10:45:51,10:47:00
113179299236963001,10:54:00,,,,10:58:22,,11:00:00,,11:01:31,,11:03:43,,11:05:00,,11:06:12,,11:08:00,,10:55:51,10:57:00
