trip_id,1043,1320,1321,1339,1402B,1403,1404,1419,1462,1463,1464,1474B,1531,1533,1551,2022,2028,2037,2038,2039,2041,2042,2043,2083,3463,3902,3903,3904,3905,3911,3920,3956,3957,3958,3959,3962,6055,6448,6450,9853
113282238237288501,,12:19:26,,12:11:00,,,,,12:30:11,12:32:38,12:33:54,12:35:00,12:17:57,12:20:00,,,12:17:00,,,,12:12:32,12:13:28,12:14:02,,,12:22:12,12:22:55,12:24:00,12:25:37,12:27:04,12:21:05,,,,,,12:32:00,,12:29:00,12:15:37
113282239237288501,,12:04:26,,11:56:00,,,,,12:15:11,12:17:38,12:18:54,12:20:00,12:02:57,12:05:00,,,12:02:00,,,,11:57:32,11:58:28,11:59:02,,,12:07:12,12:07:55,12:09:00,12:10:37,12:12:04,12:06:05,,,,,,12:17:00,,12:14:00,12:00:37
113282240237288501,,11:49:26,,11:41:00,,,,,12:00:11,12:02:38,12:03:54,12:05:00,11:47:57,11:50:00,,,11:47:00,,,,11:42:32,11:43:28,11:44:02,,,11:52:12,11:52:55,11:54:00,11:55:37,11:57:04,11:51:05,,,,,,12:02:00,,11:59:00,11:45:37
113282241237288501,,11:34:26,,11:26:00,,,,,11:45:11,11:47:38,11:48:54,11:50:00,11:32:57,11:35:00,,,11:32:00,,,,11:27:32,11:28:28,11:29:02,,,11:37:12,11:37:55,11:39:00,11:40:37,11:42:04,11:36:05,,,,,,11:47:00,,11:44:00,11:30:37
113282242237288501,,11:19:26,,11:11:00,,,,,11:30:11,11:32:38,11:33:54,11:35:00,11:17:57,11:20:00,,,11:17:00,,,,11:12:32,11:13:28,11:14:02,,,11:22:12,11:22:55,11:24:00,11:25:37,11:27:04,11:21:05,,,,,,11:32:00,,11:29:00,11:15:37
113282243237288501,,11:04:26,,10:56:00,,,,,11:15:11,11:17:38,11:18:54,11:20:00,11:02:57,11:05:00,,,11:02:00,,,,10:57:32,10:58:28,10:59:02,,,11:07:12,11:07:55,11:09:00,11:10:37,11:12:04,11:06:05,,,,,,11:17:00,,11:14:00,11:00:37
113282244237288501,,10:49:26,,10:41:00,,,,,11:00:11,11:02:38,11:03:54,11:05:00,10:47:57,10:50:00,,,10:47:00,,,,10:42:32,10:43:28,10:44:02,,,10:52:12,10:52:55,10:54:00,10:55:37,10:57:04,10:51:05,,,,,,11:02:00,,10:59:00,10:45:37
113282245237288501,,10:34:26,,10:26:00,,,,,10:45:11,10:47:38,10:48:54,10:50:00,10:32:57,10:35:00,,,10:32:00,,,,10:27:32,10:28:28,10:29:02,,,10:37:12,10:37:55,10:39:00,10:40:37,10:42:04,10:36:05,,,,,,10:47:00,,10:44:00,10:30:37
113282246237288501,,10:19:26,,10:11:00,,,,,10:30:11,10:32:38,10:33:54,10:35:00,10:17:57,10:20:00,,,10:17:00,,,,10:12:32,10:13:28,10:14:02,,,10:22:12,10:22:55,10:24:00,10:25:37,10:27:04,10:21:05,,,,,,10:32:00,,10:29:00,10:15:37
113282247237288501,,10:04:26,,09:56:00,,,,,10:15:11,10:17:38,10:18:54,10:20:00,10:02:57,10:05:00,,,10:02:00,,,,09:57:32,09:58:28,09:59:02,,,10:07:12,10:07:55,10:09:00,10:10:37,10:12:04,10:06:05,,,,,,10:17:00,,10:14:00,10:00:37
113282248237288501,,09:44:26,,09:36:00,,,,,09:55:11,09:57:38,09:58:54,10:00:00,09:42:57,09:45:00,,,09:42:00,,,,09:37:32,09:38:28,09:39:02,,,09:47:12,09:47:55,09:49:00,09:50:37,09:52:04,09:46:05,,,,,,09:57:00,,09:54:00,09:40:37
113282249237288501,,09:24:26,,09:16:00,,,,,09:35:11,09:37:38,09:38:54,09:40:00,09:22:57,09:25:00,,,09:22:00,,,,09:17:32,09:18:28,09:19:02,,,09:27:12,09:27:55,09:29:00,09:30:37,09:32:04,09:26:05,,,,,,09:37:00,,09:34:00,09:20:37
113282250237288501,,09:04:26,,08:56:00,,,,,09:15:11,09:17:38,09:18:54,09:20:00,09:02:57,09:05:00,,,09:02:00,,,,08:57:32,08:58:28,08:59:02,,,09:07:12,09:07:55,09:09:00,09:10:37,09:12:04,09:06:05,,,,,,09:17:00,,09:14:00,09:00:37
113282251237288501,,08:42:26,,08:34:00,,,,,08:52:11,08:54:38,08:55:54,08:57:00,08:40:57,08:43:00,,,08:40:00,,,,08:35:32,08:36:28,08:37:02,,,08:45:12,08:45:55,08:47:00,08:48:18,08:49:27,08:44:05,,,,,,08:54:00,,08:51:00,08:38:37
113282252237288501,,08:17:26,,08:09:00,,,,,08:27:11,08:29:38,08:30:54,08:32:00,08:15:57,08:18:00,,,08:15:00,,,,08:10:32,08:11:28,08:12:02,,,08:20:12,08:20:55,08:22:00,08:23:18,08:24:27,08:19:05,,,,,,08:29:00,,08:26:00,08:13:37
113282253237288501,,06:47:26,,06:39:00,,,,,06:57:11,06:59:38,07:00:54,07:02:00,06:45:57,06:48:00,,,06:45:00,,,,06:40:32,06:41:28,06:42:02,,,06:50:12,06:50:55,06:52:00,06:53:18,06:54:27,06:49:05,,,,,,06:59:00,,06:56:00,06:43:37
113282254237288501,,07:17:26,,07:09:00,,,,,07:27:11,07:29:38,07:30:54,07:32:00,07:15:57,07:18:00,,,07:15:00,,,,07:10:32,07:11:28,07:12:02,,,07:20:12,07:20:55,07:22:00,07:23:18,07:24:27,07:19:05,,,,,,07:29:00,,07:26:00,07:13:37
113282255237288501,,07:48:26,,07:40:00,,,,,07:58:11,08:00:38,08:01:54,08:03:00,07:46:57,07:49:00,,,07:46:00,,,,07:41:32,07:42:28,07:43:02,,,07:51:12,07:51:55,07:53:00,07:54:18,07:55:27,07:50:05,,,,,,08:00:00,,07:57:00,07:44:37
113282268237288501,06:40:41,,06:36:50,06:44:00,06:23:59,06:26:00,06:27:11,06:25:24,,,,06:22:00,,,06:38:41,06:40:00,,06:42:04,06:42:33,06:43:16,,,,06:23:00,06:36:00,,,,,,,06:30:47,06:32:00,06:32:54,06:33:43,06:34:55,,06:29:00,,
113282269237288501,07:11:41,,07:07:50,07:15:00,06:54:19,06:57:00,06:58:11,06:56:12,,,,06:52:00,,,07:09:41,07:11:00,,07:13:04,07:13:33,07:14:16,,,,06:53:00,07:07:00,,,,,,,07:01:47,07:03:00,07:03:54,07:04:43,07:05:55,,07:00:00,,
113282270237288501,07:41:41,,07:37:50,07:45:00,07:24:19,07:27:00,07:28:11,07:26:12,,,,07:22:00,,,07:39:41,07:41:00,,07:43:04,07:43:33,07:44:16,,,,07:23:00,07:37:00,,,,,,,07:31:47,07:33:00,07:33:54,07:34:43,07:35:55,,07:30:00,,
113282271237288501,08:09:41,,08:05:50,08:13:00,07:52:19,07:55:00,07:56:11,07:54:12,,,,07:50:00,,,08:07:41,08:09:00,,08:11:04,08:11:33,08:12:16,,,,07:51:00,08:05:00,,,,,,,07:59:47,08:01:00,08:01:54,08:02:43,08:03:55,,07:58:00,,
113282272237288501,08:29:41,,08:25:50,08:33:00,08:11:19,08:14:00,08:15:35,08:13:12,,,,08:09:00,,,08:27:41,08:29:00,,08:31:04,08:31:33,08:32:16,,,,08:10:00,08:25:00,,,,,,,08:19:47,08:21:00,08:21:54,08:22:43,08:23:55,,08:18:00,,
113282273237288501,21:04:41,,21:00:50,21:08:00,20:47:59,20:50:00,20:51:11,20:49:24,,,,20:46:00,,,21:02:41,21:04:00,,21:06:04,21:06:33,21:07:16,,,,20:47:00,21:00:00,,,,,,,20:54:47,20:56:00,20:56:54,20:57:43,20:58:55,,20:53:00,,
113282274237288501,20:44:41,,20:40:50,20:48:00,20:27:59,20:30:00,20:31:11,20:29:24,,,,20:26:00,,,20:42:41,20:44:00,,20:46:04,20:46:33,20:47:16,,,,20:27:00,20:40:00,,,,,,,20:34:47,20:36:00,20:36:54,20:37:43,20:38:55,,20:33:00,,
113282275237288501,20:24:41,,20:20:50,20:28:00,20:07:59,20:10:00,20:11:11,20:09:24,,,,20:06:00,,,20:22:41,20:24:00,,20:26:04,20:26:33,20:27:16,,,,20:07:00,20:20:00,,,,,,,20:14:47,20:16:00,20:16:54,20:17:43,20:18:55,,20:13:00,,
113282276237288501,20:04:41,,20:00:50,20:08:00,19:47:19,19:50:00,19:51:11,19:49:12,,,,19:45:00,,,20:02:41,20:04:00,,20:06:04,20:06:33,20:07:16,,,,19:46:00,20:00:00,,,,,,,19:54:47,19:56:00,19:56:54,19:57:43,19:58:55,,19:53:00,,
113282277237288501,19:44:41,,19:40:50,19:48:00,19:27:19,19:30:00,19:31:11,19:29:12,,,,19:25:00,,,19:42:41,19:44:00,,19:46:04,19:46:33,19:47:16,,,,19:26:00,19:40:00,,,,,,,19:34:47,19:36:00,19:36:54,19:37:43,19:38:55,,19:33:00,,
113282278237288501,19:24:41,,19:20:50,19:28:00,19:06:19,19:09:00,19:10:35,19:08:12,,,,19:04:00,,,19:22:41,19:24:00,,19:26:04,19:26:33,19:27:16,,,,19:05:00,19:20:00,,,,,,,19:14:47,19:16:00,19:16:54,19:17:43,19:18:55,,19:13:00,,
113282279237288501,19:04:41,,19:00:50,19:08:00,18:46:19,18:49:00,18:50:35,18:48:12,,,,18:44:00,,,19:02:41,19:04:00,,19:06:04,19:06:33,19:07:16,,,,18:45:00,19:00:00,,,,,,,18:54:47,18:56:00,18:56:54,18:57:43,18:58:55,,18:53:00,,
113282280237288501,18:47:41,,18:43:50,18:51:00,18:29:19,18:32:00,18:33:35,18:31:12,,,,18:27:00,,,18:45:41,18:47:00,,18:49:04,18:49:33,18:50:16,,,,18:28:00,18:43:00,,,,,,,18:37:47,18:39:00,18:39:54,18:40:43,18:41:55,,18:36:00,,
113282281237288501,18:32:41,,18:28:50,18:36:00,18:14:19,18:17:00,18:18:35,18:16:12,,,,18:12:00,,,18:30:41,18:32:00,,18:34:04,18:34:33,18:35:16,,,,18:13:00,18:28:00,,,,,,,18:22:47,18:24:00,18:24:54,18:25:43,18:26:55,,18:21:00,,
113282282237288501,18:17:41,,18:13:50,18:21:00,17:59:19,18:02:00,18:03:35,18:01:12,,,,17:57:00,,,18:15:41,18:17:00,,18:19:04,18:19:33,18:20:16,,,,17:58:00,18:13:00,,,,,,,18:07:47,18:09:00,18:09:54,18:10:43,18:11:55,,18:06:00,,
113282283237288501,18:03:41,,17:59:50,18:07:00,17:44:19,17:47:00,17:48:35,17:46:12,,,,17:42:00,,,18:01:41,18:03:00,,18:05:04,18:05:33,18:06:16,,,,17:43:00,17:59:00,,,,,,,17:52:47,17:54:00,17:55:08,17:56:09,17:57:38,,17:51:00,,
113282284237288501,17:48:41,,17:44:50,17:52:00,17:29:19,17:32:00,17:33:35,17:31:12,,,,17:27:00,,,17:46:41,17:48:00,,17:50:04,17:50:33,17:51:16,,,,17:28:00,17:44:00,,,,,,,17:37:47,17:39:00,17:40:08,17:41:09,17:42:38,,17:36:00,,
113282285237288501,17:33:41,,17:29:50,17:37:00,17:14:19,17:17:00,17:18:35,17:16:12,,,,17:12:00,,,17:31:41,17:33:00,,17:35:04,17:35:33,17:36:16,,,,17:13:00,17:29:00,,,,,,,17:22:47,17:24:00,17:25:08,17:26:09,17:27:38,,17:21:00,,
113282286237288501,17:18:41,,17:14:50,17:22:00,16:59:19,17:02:00,17:03:35,17:01:12,,,,16:57:00,,,17:16:41,17:18:00,,17:20:04,17:20:33,17:21:16,,,,16:58:00,17:14:00,,,,,,,17:07:47,17:09:00,17:10:08,17:11:09,17:12:38,,17:06:00,,
113282287237288501,17:03:41,,16:59:50,17:07:00,16:44:19,16:47:00,16:48:35,16:46:12,,,,16:42:00,,,17:01:41,17:03:00,,17:05:04,17:05:33,17:06:16,,,,16:43:00,16:59:00,,,,,,,16:52:47,16:54:00,16:55:08,16:56:09,16:57:38,,16:51:00,,
113282288237288501,16:48:41,,16:44:50,16:52:00,16:29:19,16:32:00,16:33:35,16:31:12,,,,16:27:00,,,16:46:41,16:48:00,,16:50:04,16:50:33,16:51:16,,,,16:28:00,16:44:00,,,,,,,16:37:47,16:39:00,16:40:08,16:41:09,16:42:38,,16:36:00,,
113282289237288501,16:33:41,,16:29:50,16:37:00,16:14:19,16:17:00,16:18:35,16:16:12,,,,16:12:00,,,16:31:41,16:33:00,,16:35:04,16:35:33,16:36:16,,,,16:13:00,16:29:00,,,,,,,16:22:47,16:24:00,16:25:08,16:26:09,16:27:38,,16:21:00,,
113282290237288501,16:18:41,,16:14:50,16:22:00,15:59:19,16:02:00,16:03:35,16:01:12,,,,15:57:00,,,16:16:41,16:18:00,,16:20:04,16:20:33,16:21:16,,,,15:58:00,16:14:00,,,,,,,16:07:47,16:09:00,16:10:08,16:11:09,16:12:38,,16:06:00,,
113282291237288501,16:03:41,,15:59:50,16:07:00,15:44:19,15:47:00,15:48:35,15:46:12,,,,15:42:00,,,16:01:41,16:03:00,,16:05:04,16:05:33,16:06:16,,,,15:43:00,15:59:00,,,,,,,15:52:47,15:54:00,15:55:08,15:56:09,15:57:38,,15:51:00,,
113282292237288501,15:48:41,,15:44:50,15:52:00,15:29:19,15:32:00,15:33:35,15:31:12,,,,15:27:00,,,15:46:41,15:48:00,,15:50:04,15:50:33,15:51:16,,,,15:28:00,15:44:00,,,,,,,15:37:47,15:39:00,15:40:08,15:41:09,15:42:38,,15:36:00,,
113282293237288501,15:35:41,,15:31:50,15:39:00,15:16:19,15:19:00,15:20:35,15:18:12,,,,15:14:00,,,15:33:41,15:35:00,,15:37:04,15:37:33,15:38:16,,,,15:15:00,15:31:00,,,,,,,15:24:47,15:26:00,15:27:08,15:28:09,15:29:38,,15:23:00,,
113282294237288501,15:20:41,,15:16:50,15:24:00,15:01:19,15:04:00,15:05:35,15:03:12,,,,14:59:00,,,15:18:41,15:20:00,,15:22:04,15:22:33,15:23:16,,,,15:00:00,15:16:00,,,,,,,15:09:47,15:11:00,15:12:08,15:13:09,15:14:38,,15:08:00,,
113282295237288501,15:05:41,,15:01:50,15:09:00,14:46:19,14:49:00,14:50:35,14:48:12,,,,14:44:00,,,15:03:41,15:05:00,,15:07:04,15:07:33,15:08:16,,,,14:45:00,15:01:00,,,,,,,14:54:47,14:56:00,14:57:08,14:58:09,14:59:38,,14:53:00,,
113282296237288501,14:50:41,,14:46:50,14:54:00,14:31:19,14:34:00,14:35:35,14:33:12,,,,14:29:00,,,14:48:41,14:50:00,,14:52:04,14:52:33,14:53:16,,,,14:30:00,14:46:00,,,,,,,14:39:47,14:41:00,14:42:08,14:43:09,14:44:38,,14:38:00,,
113282297237288501,14:35:41,,14:31:50,14:39:00,14:16:19,14:19:00,14:20:35,14:18:12,,,,14:14:00,,,14:33:41,14:35:00,,14:37:04,14:37:33,14:38:16,,,,14:15:00,14:31:00,,,,,,,14:24:47,14:26:00,14:27:08,14:28:09,14:29:38,,14:23:00,,
113282298237288501,14:20:41,,14:16:50,14:24:00,14:01:19,14:04:00,14:05:35,14:03:12,,,,13:59:00,,,14:18:41,14:20:00,,14:22:04,14:22:33,14:23:16,,,,14:00:00,14:16:00,,,,,,,14:09:47,14:11:00,14:12:08,14:13:09,14:14:38,,14:08:00,,
113282299237288501,14:05:41,,14:01:50,14:09:00,13:46:19,13:49:00,13:50:35,13:48:12,,,,13:44:00,,,14:03:41,14:05:00,,14:07:04,14:07:33,14:08:16,,,,13:45:00,14:01:00,,,,,,,13:54:47,13:56:00,13:57:08,13:58:09,13:59:38,,13:53:00,,
113282300237288501,13:50:41,,13:46:50,13:54:00,13:31:19,13:34:00,13:35:35,13:33:12,,,,13:29:00,,,13:48:41,13:50:00,,13:52:04,13:52:33,13:53:16,,,,13:30:00,13:46:00,,,,,,,13:39:47,13:41:00,13:42:08,13:43:09,13:44:38,,13:38:00,,
113282301237288501,13:33:41,,13:29:50,13:37:00,13:14:19,13:17:00,13:18:35,13:16:12,,,,13:12:00,,,13:31:41,13:33:00,,13:35:04,13:35:33,13:36:16,,,,13:13:00,13:29:00,,,,,,,13:22:47,13:24:00,13:25:08,13:26:09,13:27:38,,13:21:00,,
113282302237288501,13:18:41,,13:14:50,13:22:00,12:59:19,13:02:00,13:03:35,13:01:12,,,,12:57:00,,,13:16:41,13:18:00,,13:20:04,13:20:33,13:21:16,,,,12:58:00,13:14:00,,,,,,,13:07:47,13:09:00,13:10:08,13:11:09,13:12:38,,13:06:00,,
113282303237288501,13:03:41,,12:59:50,13:07:00,12:44:19,12:47:00,12:48:35,12:46:12,,,,12:42:00,,,13:01:41,13:03:00,,13:05:04,13:05:33,13:06:16,,,,12:43:00,12:59:00,,,,,,,12:52:47,12:54:00,12:55:08,12:56:09,12:57:38,,12:51:00,,
113282304237288501,12:48:41,,12:44:50,12:52:00,12:29:19,12:32:00,12:33:35,12:31:12,,,,12:27:00,,,12:46:41,12:48:00,,12:50:04,12:50:33,12:51:16,,,,12:28:00,12:44:00,,,,,,,12:37:47,12:39:00,12:40:08,12:41:09,12:42:38,,12:36:00,,
113282305237288501,12:33:41,,12:29:50,12:37:00,12:14:19,12:17:00,12:18:35,12:16:12,,,,12:12:00,,,12:31:41,12:33:00,,12:35:04,12:35:33,12:36:16,,,,12:13:00,12:29:00,,,,,,,12:22:47,12:24:00,12:25:08,12:26:09,12:27:38,,12:21:00,,
113282306237288501,12:18:41,,12:14:50,12:22:00,11:59:19,12:02:00,12:03:35,12:01:12,,,,11:57:00,,,12:16:41,12:18:00,,12:20:04,12:20:33,12:21:16,,,,11:58:00,12:14:00,,,,,,,12:07:47,12:09:00,12:10:08,12:11:09,12:12:38,,12:06:00,,
113282307237288501,12:03:41,,11:59:50,12:07:00,11:44:19,11:47:00,11:48:35,11:46:12,,,,11:42:00,,,12:01:41,12:03:00,,12:05:04,12:05:33,12:06:16,,,,11:43:00,11:59:00,,,,,,,11:52:47,11:54:00,11:55:08,11:56:09,11:57:38,,11:51:00,,
113282308237288501,11:48:41,,11:44:50,11:52:00,11:29:19,11:32:00,11:33:35,11:31:12,,,,11:27:00,,,11:46:41,11:48:00,,11:50:04,11:50:33,11:51:16,,,,11:28:00,11:44:00,,,,,,,11:37:47,11:39:00,11:40:08,11:41:09,11:42:38,,11:36:00,,
113282309237288501,11:33:41,,11:29:50,11:37:00,11:14:19,11:17:00,11:18:35,11:16:12,,,,11:12:00,,,11:31:41,11:33:00,,11:35:04,11:35:33,11:36:16,,,,11:13:00,11:29:00,,,,,,,11:22:47,11:24:00,11:25:08,11:26:09,11:27:38,,11:21:00,,
113282310237288501,11:18:41,,11:14:50,11:22:00,10:59:19,11:02:00,11:03:35,11:01:12,,,,10:57:00,,,11:16:41,11:18:00,,11:20:04,11:20:33,11:21:16,,,,10:58:00,11:14:00,,,,,,,11:07:47,11:09:00,11:10:08,11:11:09,11:12:38,,11:06:00,,
113282311237288501,11:03:41,,10:59:50,11:07:00,10:44:19,10:47:00,10:48:35,10:46:12,,,,10:42:00,,,11:01:41,11:03:00,,11:05:04,11:05:33,11:06:16,,,,10:43:00,10:59:00,,,,,,,10:52:47,10:54:00,10:55:08,10:56:09,10:57:38,,10:51:00,,
113282312237288501,10:48:41,,10:44:50,10:52:00,10:29:19,10:32:00,10:33:35,10:31:12,,,,10:27:00,,,10:46:41,10:48:00,,10:50:04,10:50:33,10:51:16,,,,10:28:00,10:44:00,,,,,,,10:37:47,10:39:00,10:40:08,10:41:09,10:42:38,,10:36:00,,
113282313237288501,10:33:41,,10:29:50,10:37:00,10:14:19,10:17:00,10:18:35,10:16:12,,,,10:12:00,,,10:31:41,10:33:00,,10:35:04,10:35:33,10:36:16,,,,10:13:00,10:29:00,,,,,,,10:22:47,10:24:00,10:25:08,10:26:09,10:27:38,,10:21:00,,
113282314237288501,10:18:41,,10:14:50,10:22:00,09:59:19,10:02:00,10:03:35,10:01:12,,,,09:57:00,,,10:16:41,10:18:00,,10:20:04,10:20:33,10:21:16,,,,09:58:00,10:14:00,,,,,,,10:07:47,10:09:00,10:10:08,10:11:09,10:12:38,,10:06:00,,
113282315237288501,10:02:41,,09:58:50,10:06:00,09:44:19,09:47:00,09:48:35,09:46:12,,,,09:42:00,,,10:00:41,10:02:00,,10:04:04,10:04:33,10:05:16,,,,09:43:00,09:58:00,,,,,,,09:52:47,09:54:00,09:54:54,09:55:43,09:56:55,,09:51:00,,
113282316237288501,09:47:41,,09:43:50,09:51:00,09:29:19,09:32:00,09:33:35,09:31:12,,,,09:27:00,,,09:45:41,09:47:00,,09:49:04,09:49:33,09:50:16,,,,09:28:00,09:43:00,,,,,,,09:37:47,09:39:00,09:39:54,09:40:43,09:41:55,,09:36:00,,
113282317237288501,09:29:41,,09:25:50,09:33:00,09:11:19,09:14:00,09:15:35,09:13:12,,,,09:09:00,,,09:27:41,09:29:00,,09:31:04,09:31:33,09:32:16,,,,09:10:00,09:25:00,,,,,,,09:19:47,09:21:00,09:21:54,09:22:43,09:23:55,,09:18:00,,
113282318237288501,09:09:41,,09:05:50,09:13:00,08:51:19,08:54:00,08:55:35,08:53:12,,,,08:49:00,,,09:07:41,09:09:00,,09:11:04,09:11:33,09:12:16,,,,08:50:00,09:05:00,,,,,,,08:59:47,09:01:00,09:01:54,09:02:43,09:03:55,,08:58:00,,
113282324237288501,08:49:41,,08:45:50,08:53:00,08:31:19,08:34:00,08:35:35,08:33:12,,,,08:29:00,,,08:47:41,08:49:00,,08:51:04,08:51:33,08:52:16,,,,08:30:00,08:45:00,,,,,,,08:39:47,08:41:00,08:41:54,08:42:43,08:43:55,,08:38:00,,
113283299237288501,,,,,19:12:19,19:15:00,19:16:35,19:14:12,,,,19:10:00,,,,,,,,,,,,19:11:00,,,,,,,,19:20:47,19:22:00,,,,,19:19:00,,
113283301237288501,,20:27:26,,20:19:00,,,,,,,,,20:25:57,20:28:00,,,20:25:00,,,,20:20:32,20:21:28,20:22:02,,,,,,,,,,,,,,,,,20:23:37
113283302237288501,,15:51:26,,15:43:00,,,,,,,,,15:49:57,15:52:00,,,15:49:00,,,,15:44:32,15:45:28,15:46:02,,,,,,,,,,,,,,,,,15:47:37
113283303237288501,13:46:41,,13:42:50,13:50:00,,,,,,,,,,,13:44:41,13:46:00,,13:48:04,13:48:33,13:49:16,,,,,13:42:00,,,,,,,,,,,,,,,
113283304237288501,,,,,,,,,08:19:11,08:21:38,08:22:54,08:24:00,,,,,,,,,,,,,,,,08:14:00,08:15:18,08:16:27,,,,,,,08:21:00,,08:18:00,
113283305237288501,,,,,,,,,05:42:11,05:44:38,05:45:54,05:47:00,,,,,,,,,,,,,,,,05:37:00,05:38:18,05:39:27,,,,,,,05:44:00,,05:41:00,
113283306237288501,,,,,,,,,09:32:11,09:34:38,09:35:54,09:37:00,,,,,,,,,,,,,,,,09:26:00,09:27:37,09:29:04,,,,,,,09:34:00,,09:31:00,
113283919237304001,,24:59:26,,24:52:00,,,,,,,,,24:57:57,25:00:00,,,24:57:00,,,,24:53:17,24:54:04,24:54:32,,,,,,,,,,,,,,,,,24:55:51
113283920237304001,24:43:41,,24:39:50,24:47:00,24:27:59,24:30:00,24:30:48,24:29:24,,,,24:26:00,,,24:41:41,24:43:00,,24:45:04,24:45:33,24:46:16,,,,24:27:00,24:39:00,,,,,,,24:33:47,24:35:00,24:35:54,24:36:43,24:37:55,,24:32:00,,
113283921237304001,,24:39:26,,24:32:00,,,,,,,,,24:37:57,24:40:00,,,24:37:00,,,,24:33:17,24:34:04,24:34:32,,,,,,,,,,,,,,,,,24:35:51
113283922237304001,24:23:41,,24:19:50,24:27:00,24:07:59,24:10:00,24:10:48,24:09:24,,,,24:06:00,,,24:21:41,24:23:00,,24:25:04,24:25:33,24:26:16,,,,24:07:00,24:19:00,,,,,,,24:13:47,24:15:00,24:15:54,24:16:43,24:17:55,,24:12:00,,
113283923237304001,,24:19:26,,24:12:00,,,,,,,,,24:17:57,24:20:00,,,24:17:00,,,,24:13:17,24:14:04,24:14:32,,,,,,,,,,,,,,,,,24:15:51
113283924237304001,24:03:41,,23:59:50,24:07:00,23:47:59,23:50:00,23:50:48,23:49:24,,,,23:46:00,,,24:01:41,24:03:00,,24:05:04,24:05:33,24:06:16,,,,23:47:00,23:59:00,,,,,,,23:53:47,23:55:00,23:55:54,23:56:43,23:57:55,,23:52:00,,
113283925237304001,,24:04:26,,23:57:00,,,,,24:14:11,24:16:38,24:17:54,24:19:00,24:02:57,24:05:00,,,24:02:00,,,,23:58:17,23:59:04,23:59:32,,,24:07:12,24:07:55,24:09:00,24:10:18,24:11:27,24:06:05,,,,,,24:16:00,,24:13:00,24:00:51
113283926237304001,23:43:41,,23:39:50,23:47:00,23:27:59,23:30:00,23:30:48,23:29:24,,,,23:26:00,,,23:41:41,23:43:00,,23:45:04,23:45:33,23:46:16,,,,23:27:00,23:39:00,,,,,,,23:33:47,23:35:00,23:35:54,23:36:43,23:37:55,,23:32:00,,
113283927237304001,,23:44:26,,23:37:00,,,,,23:54:11,23:56:38,23:57:54,23:59:00,23:42:57,23:45:00,,,23:42:00,,,,23:38:17,23:39:04,23:39:32,,,23:47:12,23:47:55,23:49:00,23:50:18,23:51:27,23:46:05,,,,,,23:56:00,,23:53:00,23:40:51
113283928237304001,23:23:41,,23:19:50,23:27:00,23:07:59,23:10:00,23:10:48,23:09:24,,,,23:06:00,,,23:21:41,23:23:00,,23:25:04,23:25:33,23:26:16,,,,23:07:00,23:19:00,,,,,,,23:13:47,23:15:00,23:15:54,23:16:43,23:17:55,,23:12:00,,
113283929237304001,,23:24:26,,23:17:00,,,,,23:34:11,23:36:38,23:37:54,23:39:00,23:22:57,23:25:00,,,23:22:00,,,,23:18:17,23:19:04,23:19:32,,,23:27:12,23:27:55,23:29:00,23:30:18,23:31:27,23:26:05,,,,,,23:36:00,,23:33:00,23:20:51
113283930237304001,23:04:41,,23:00:50,23:08:00,22:47:59,22:50:00,22:51:11,22:49:24,,,,22:46:00,,,23:02:41,23:04:00,,23:06:04,23:06:33,23:07:16,,,,22:47:00,23:00:00,,,,,,,22:54:47,22:56:00,22:56:54,22:57:43,22:58:55,,22:53:00,,
113283931237304001,,23:04:26,,22:56:00,,,,,23:14:11,23:16:38,23:17:54,23:19:00,23:02:57,23:05:00,,,23:02:00,,,,22:57:32,22:58:28,22:59:02,,,23:07:12,23:07:55,23:09:00,23:10:18,23:11:27,23:06:05,,,,,,23:16:00,,23:13:00,23:00:37
113283932237304001,22:44:41,,22:40:50,22:48:00,22:27:59,22:30:00,22:31:11,22:29:24,,,,22:26:00,,,22:42:41,22:44:00,,22:46:04,22:46:33,22:47:16,,,,22:27:00,22:40:00,,,,,,,22:34:47,22:36:00,22:36:54,22:37:43,22:38:55,,22:33:00,,
113283933237304001,,22:44:26,,22:36:00,,,,,22:54:11,22:56:38,22:57:54,22:59:00,22:42:57,22:45:00,,,22:42:00,,,,22:37:32,22:38:28,22:39:02,,,22:47:12,22:47:55,22:49:00,22:50:18,22:51:27,22:46:05,,,,,,22:56:00,,22:53:00,22:40:37
113283934237304001,22:24:41,,22:20:50,22:28:00,22:07:59,22:10:00,22:11:11,22:09:24,,,,22:06:00,,,22:22:41,22:24:00,,22:26:04,22:26:33,22:27:16,,,,22:07:00,22:20:00,,,,,,,22:14:47,22:16:00,22:16:54,22:17:43,22:18:55,,22:13:00,,
113283935237304001,,22:24:26,,22:16:00,,,,,22:34:11,22:36:38,22:37:54,22:39:00,22:22:57,22:25:00,,,22:22:00,,,,22:17:32,22:18:28,22:19:02,,,22:27:12,22:27:55,22:29:00,22:30:18,22:31:27,22:26:05,,,,,,22:36:00,,22:33:00,22:20:37
113283936237304001,22:04:41,,22:00:50,22:08:00,21:47:59,21:50:00,21:51:11,21:49:24,,,,21:46:00,,,22:02:41,22:04:00,,22:06:04,22:06:33,22:07:16,,,,21:47:00,22:00:00,,,,,,,21:54:47,21:56:00,21:56:54,21:57:43,21:58:55,,21:53:00,,
