trip_id,1535,2100,2101,2102,2173,2174,2345,2346,2792,2795,2796,2839,3062,3072,3210B,3272,3273,3274,3284,3285,3286B,3288,3353,3354,3355,3402,3403,3408,3409,3410,3411,3417,3419,3448B,3449,3450,3459,3460,3470,3661,5735,6303B,6308,6359,6364B,6410,6411,6435,6438,6442,6445,9060
113311223237437001,,11:05:38,,11:07:00,,11:10:59,11:09:00,11:09:52,,,10:58:16,11:01:22,,10:46:00,,11:21:00,11:22:02,11:24:00,,11:25:00,11:26:20,11:27:00,10:47:07,10:49:00,10:51:00,,,,,,,,,11:14:26,11:12:36,11:15:32,11:18:00,11:19:32,11:13:27,,,,,10:56:01,11:03:27,10:57:00,,10:55:00,,,10:44:00,10:53:01
113311224237437001,,10:55:38,,10:57:00,,11:00:59,10:59:00,10:59:52,,,10:48:16,10:51:22,,10:36:00,,11:11:00,11:12:02,11:14:00,,11:15:00,11:16:20,11:17:00,10:37:07,10:39:00,10:41:00,,,,,,,,,11:04:26,11:02:36,11:05:32,11:08:00,11:09:32,11:03:27,,,,,10:46:01,10:53:27,10:47:00,,10:45:00,,,10:34:00,10:43:01
113311225237437001,,10:45:38,,10:47:00,,10:50:59,10:49:00,10:49:52,,,10:38:16,10:41:22,,10:26:00,,11:01:00,11:02:02,11:04:00,,11:05:00,11:06:20,11:07:00,10:27:07,10:29:00,10:31:00,,,,,,,,,10:54:26,10:52:36,10:55:32,10:58:00,10:59:32,10:53:27,,,,,10:36:01,10:43:27,10:37:00,,10:35:00,,,10:24:00,10:33:01
113311226237437001,,10:35:38,,10:37:00,,10:40:59,10:39:00,10:39:52,,,10:28:16,10:31:22,,10:16:00,,10:51:00,10:52:02,10:54:00,,10:55:00,10:56:20,10:57:00,10:17:07,10:19:00,10:21:00,,,,,,,,,10:44:26,10:42:36,10:45:32,10:48:00,10:49:32,10:43:27,,,,,10:26:01,10:33:27,10:27:00,,10:25:00,,,10:14:00,10:23:01
113311227237437001,,10:24:38,,10:26:00,,10:29:59,10:28:00,10:28:52,,,10:17:16,10:20:22,,10:05:00,,10:40:00,10:41:02,10:43:00,,10:44:00,10:45:20,10:46:00,10:06:07,10:08:00,10:10:00,,,,,,,,,10:33:26,10:31:36,10:34:32,10:37:00,10:38:32,10:32:27,,,,,10:15:01,10:22:27,10:16:00,,10:14:00,,,10:03:00,10:12:01
113311228237437001,,10:14:38,,10:16:00,,10:19:59,10:18:00,10:18:52,,,10:07:16,10:10:22,,09:55:00,,10:30:00,10:31:02,10:33:00,,10:34:00,10:35:20,10:36:00,09:56:07,09:58:00,10:00:00,,,,,,,,,10:23:26,10:21:36,10:24:32,10:27:00,10:28:32,10:22:27,,,,,10:05:01,10:12:27,10:06:00,,10:04:00,,,09:53:00,10:02:01
113311229237437001,,10:04:38,,10:06:00,,10:09:59,10:08:00,10:08:52,,,09:57:16,10:00:22,,09:45:00,,10:20:00,10:21:02,10:23:00,,10:24:00,10:25:20,10:26:00,09:46:07,09:48:00,09:50:00,,,,,,,,,10:13:26,10:11:36,10:14:32,10:17:00,10:18:32,10:12:27,,,,,09:55:01,10:02:27,09:56:00,,09:54:00,,,09:43:00,09:52:01
113311230237437001,,09:54:38,,09:56:00,,09:59:59,09:58:00,09:58:52,,,09:47:16,09:50:22,,09:35:00,,10:10:00,10:11:02,10:13:00,,10:14:00,10:15:20,10:16:00,09:36:07,09:38:00,09:40:00,,,,,,,,,10:03:26,10:01:36,10:04:32,10:07:00,10:08:32,10:02:27,,,,,09:45:01,09:52:27,09:46:00,,09:44:00,,,09:33:00,09:42:01
113311231237437001,,09:44:38,,09:46:00,,09:49:59,09:48:00,09:48:52,,,09:37:16,09:40:22,,09:25:00,,10:00:00,10:01:02,10:03:00,,10:04:00,10:05:20,10:06:00,09:26:07,09:28:00,09:30:00,,,,,,,,,09:53:26,09:51:36,09:54:32,09:57:00,09:58:32,09:52:27,,,,,09:35:01,09:42:27,09:36:00,,09:34:00,,,09:23:00,09:32:01
113311232237437001,,09:34:38,,09:36:00,,09:39:59,09:38:00,09:38:52,,,09:27:16,09:30:22,,09:15:00,,09:50:00,09:51:02,09:53:00,,09:54:00,09:55:20,09:56:00,09:16:07,09:18:00,09:20:00,,,,,,,,,09:43:26,09:41:36,09:44:32,09:47:00,09:48:32,09:42:27,,,,,09:25:01,09:32:27,09:26:00,,09:24:00,,,09:13:00,09:22:01
113311233237437001,,09:24:38,,09:26:00,,09:29:59,09:28:00,09:28:52,,,09:17:16,09:20:22,,09:05:00,,09:40:00,09:41:02,09:43:00,,09:44:00,09:45:20,09:46:00,09:06:07,09:08:00,09:10:00,,,,,,,,,09:33:26,09:31:36,09:34:32,09:37:00,09:38:32,09:32:27,,,,,09:15:01,09:22:27,09:16:00,,09:14:00,,,09:03:00,09:12:01
113311234237437001,,09:16:38,,09:18:00,,09:21:59,09:20:00,09:20:52,,,09:09:16,09:12:22,,08:57:00,,09:32:00,09:33:02,09:35:00,,09:36:00,09:37:20,09:38:00,08:58:07,09:00:00,09:02:00,,,,,,,,,09:25:26,09:23:36,09:26:32,09:29:00,09:30:32,09:24:27,,,,,09:07:01,09:14:27,09:08:00,,09:06:00,,,08:54:00,09:04:01
113311235237437001,,09:09:38,,09:11:00,,09:14:59,09:13:00,09:13:52,,,09:02:16,09:05:22,,08:48:00,,09:25:00,09:26:02,09:28:00,,09:29:00,09:30:20,09:31:00,08:49:07,08:51:00,08:53:00,,,,,,,,,09:18:26,09:16:36,09:19:32,09:22:00,09:23:32,09:17:27,,,,,08:59:31,09:07:27,09:01:00,,08:58:00,,,08:45:00,08:55:31
113311236237437001,,09:03:38,,09:05:00,,09:08:59,09:07:00,09:07:52,,,08:56:16,08:59:22,,08:42:00,,09:19:00,09:20:02,09:22:00,,09:23:00,09:24:20,09:25:00,08:43:07,08:45:00,08:47:00,,,,,,,,,09:12:26,09:10:36,09:13:32,09:16:00,09:17:32,09:11:27,,,,,08:53:31,09:01:27,08:55:00,,08:52:00,,,08:39:00,08:49:31
113311237237437001,,08:54:38,,08:56:00,,09:00:25,08:58:00,08:59:04,,,08:47:16,08:50:22,,08:33:00,,09:12:00,09:13:02,09:15:00,,09:16:00,09:17:20,09:18:00,08:34:07,08:36:00,08:38:00,,,,,,,,,09:04:39,09:02:24,09:05:59,09:09:00,09:10:32,09:03:27,,,,,08:44:31,08:52:27,08:46:00,,08:43:00,,,08:30:00,08:40:31
113311238237437001,,08:46:38,,08:48:00,,08:52:25,08:50:00,08:51:04,,,08:39:16,08:42:22,,08:25:00,,09:04:00,09:05:02,09:07:00,,09:08:00,09:09:20,09:10:00,08:26:07,08:28:00,08:30:00,,,,,,,,,08:56:39,08:54:24,08:57:59,09:01:00,09:02:32,08:55:27,,,,,08:36:31,08:44:27,08:38:00,,08:35:00,,,08:22:00,08:32:31
113311239237437001,,08:38:38,,08:40:00,,08:44:25,08:42:00,08:43:04,,,08:31:16,08:34:22,,08:17:00,,08:57:00,08:58:02,09:00:00,,09:01:00,09:02:20,09:03:00,08:18:07,08:20:00,08:22:00,,,,,,,,,08:48:39,08:46:24,08:49:59,08:53:00,08:55:02,08:47:27,,,,,08:28:31,08:36:27,08:30:00,,08:27:00,,,08:14:00,08:24:31
113311240237437001,,08:31:38,,08:33:00,,08:37:25,08:35:00,08:36:04,,,08:24:16,08:27:22,,08:10:00,,08:50:00,08:51:02,08:53:00,,08:54:00,08:55:20,08:56:00,08:11:07,08:13:00,08:15:00,,,,,,,,,08:41:39,08:39:24,08:42:59,08:46:00,08:48:02,08:40:27,,,,,08:21:31,08:29:27,08:23:00,,08:20:00,,,08:07:00,08:17:31
113311241237437001,,08:23:38,,08:25:00,,08:29:25,08:27:00,08:28:04,,,08:16:16,08:19:22,,08:02:00,,08:42:00,08:43:02,08:45:00,,08:46:00,08:47:20,08:48:00,08:03:07,08:05:00,08:07:00,,,,,,,,,08:33:39,08:31:24,08:34:59,08:38:00,08:40:02,08:32:27,,,,,08:13:31,08:21:27,08:15:00,,08:12:00,,,07:59:00,08:09:31
113311242237437001,,08:14:38,,08:16:00,,08:20:25,08:18:00,08:19:04,,,08:07:16,08:10:22,,07:54:00,,08:33:00,08:34:02,08:36:00,,08:37:00,08:38:20,08:39:00,07:55:07,07:57:00,07:58:00,,,,,,,,,08:24:39,08:22:24,08:25:59,08:29:00,08:31:02,08:23:27,,,,,08:04:31,08:12:27,08:06:00,,08:03:00,,,07:52:00,08:00:31
113311243237437001,,08:07:29,,08:09:00,,08:13:25,08:11:00,08:12:04,,,07:59:24,08:02:48,,07:46:00,,08:26:00,08:27:02,08:29:00,,08:30:00,08:31:20,08:32:00,07:47:07,07:49:00,07:50:00,,,,,,,,,08:17:39,08:15:24,08:18:59,08:22:00,08:24:02,08:16:27,,,,,07:56:31,08:05:06,07:58:00,,07:55:00,,,07:44:00,07:52:31
113311244237437001,,07:59:29,,08:01:00,,08:05:25,08:03:00,08:04:04,,,07:51:24,07:54:48,,07:39:00,,08:18:00,08:19:02,08:21:00,,08:22:00,08:23:20,08:24:00,07:40:07,07:42:00,07:43:00,,,,,,,,,08:09:39,08:07:24,08:10:59,08:14:00,08:16:02,08:08:27,,,,,07:48:31,07:57:06,07:50:00,,07:47:00,,,07:37:00,07:45:01
113311245237437001,,07:50:46,,07:52:00,,07:56:25,07:54:00,07:55:04,,,07:44:09,07:46:56,,07:33:00,,08:09:00,08:10:02,08:12:00,,08:13:00,08:14:20,08:15:00,07:34:07,07:36:00,07:37:00,,,,,,,,,08:00:39,07:58:24,08:01:59,08:05:00,08:07:02,07:59:27,,,,,07:42:01,07:48:49,07:43:00,,07:41:00,,,07:31:00,07:39:01
113311246237437001,,07:43:46,,07:45:00,,07:49:25,07:47:00,07:48:04,,,07:37:09,07:39:56,,07:26:00,,08:01:00,08:02:02,08:04:00,,08:05:00,08:06:20,08:07:00,07:27:07,07:29:00,07:30:00,,,,,,,,,07:53:39,07:51:24,07:54:59,07:58:00,07:59:32,07:52:27,,,,,07:35:01,07:41:49,07:36:00,,07:34:00,,,07:24:00,07:32:01
113311247237437001,,07:35:46,,07:37:00,,07:40:59,07:39:00,07:39:52,,,07:29:09,07:31:56,,07:18:00,,07:51:00,07:52:02,07:54:00,,07:55:00,07:56:20,07:57:00,07:19:07,07:21:00,07:22:00,,,,,,,,,07:44:26,07:42:36,07:45:32,07:48:00,07:49:32,07:43:27,,,,,07:27:01,07:33:49,07:28:00,,07:26:00,,,07:16:00,07:24:01
113311248237437001,,07:26:46,,07:28:00,,07:31:59,07:30:00,07:30:52,,,07:20:09,07:22:56,,07:09:00,,07:42:00,07:43:02,07:45:00,,07:46:00,07:47:20,07:48:00,07:10:07,07:12:00,07:13:00,,,,,,,,,07:35:26,07:33:36,07:36:32,07:39:00,07:40:32,07:34:27,,,,,07:18:01,07:24:49,07:19:00,,07:17:00,,,07:07:00,07:15:01
113311249237437001,,07:14:46,,07:16:00,,07:19:59,07:18:00,07:18:52,,,07:08:09,07:10:56,,06:57:00,,07:30:00,07:31:02,07:33:00,,07:34:00,07:35:20,07:36:00,06:58:07,07:00:00,07:01:00,,,,,,,,,07:23:26,07:21:36,07:24:32,07:27:00,07:28:32,07:22:27,,,,,07:06:01,07:12:49,07:07:00,,07:05:00,,,06:55:00,07:03:01
113311250237437001,,07:02:46,,07:04:00,,07:07:59,07:06:00,07:06:52,,,06:56:09,06:58:56,,06:45:00,,07:18:00,07:19:02,07:21:00,,07:22:00,07:23:20,07:24:00,06:46:07,06:48:00,06:49:00,,,,,,,,,07:11:26,07:09:36,07:12:32,07:15:00,07:16:32,07:10:27,,,,,06:54:01,07:00:49,06:55:00,,06:53:00,,,06:43:00,06:51:01
113311251237437001,,06:50:46,,06:52:00,,06:55:59,06:54:00,06:54:52,,,06:44:09,06:46:56,,06:33:00,,07:06:00,07:07:02,07:09:00,,07:10:00,07:11:20,07:12:00,06:34:07,06:36:00,06:37:00,,,,,,,,,06:59:26,06:57:36,07:00:32,07:03:00,07:04:32,06:58:27,,,,,06:42:01,06:48:49,06:43:00,,06:41:00,,,06:31:00,06:39:01
113311252237437001,,06:38:46,,06:40:00,,06:43:59,06:42:00,06:42:52,,,06:32:09,06:34:56,,06:24:00,,06:53:00,06:53:41,06:55:00,,06:56:00,06:57:20,06:58:00,06:24:45,06:26:00,06:27:00,,,,,,,,,06:47:26,06:45:36,06:48:32,06:51:00,06:52:01,06:46:27,,,,,06:30:01,06:36:49,06:31:00,,06:29:00,,,06:22:00,06:28:00
113311253237437001,,06:25:02,,06:26:00,,06:29:32,06:28:00,06:28:40,,,06:19:53,06:22:03,,06:12:00,,06:37:00,06:37:41,06:39:00,,06:40:00,06:41:20,06:42:00,06:12:45,06:14:00,06:15:00,,,,,,,,,06:32:14,06:30:48,06:33:05,06:35:00,06:36:01,06:31:28,,,,,06:18:01,06:23:31,06:19:00,,06:17:00,,,06:10:00,06:16:00
113311439237437001,22:18:00,,22:29:18,,22:25:13,,,,22:32:09,22:33:57,,,22:41:00,,22:16:58,,,,22:14:00,,,,,,,22:18:35,22:20:00,22:26:14,22:27:00,22:28:00,22:23:44,22:21:13,22:22:54,,,,,,,22:16:00,22:36:09,22:30:52,22:39:01,,,,22:35:00,,22:37:18,22:42:00,,
113311440237437001,22:03:00,,22:14:18,,22:10:13,,,,22:17:09,22:18:57,,,22:26:00,,22:01:58,,,,21:59:00,,,,,,,22:03:35,22:05:00,22:11:14,22:12:00,22:13:00,22:08:44,22:06:13,22:07:54,,,,,,,22:01:00,22:21:09,22:15:52,22:24:01,,,,22:20:00,,22:22:18,22:27:00,,
113311441237437001,21:48:00,,21:59:18,,21:55:13,,,,22:02:09,22:03:57,,,22:11:00,,21:46:58,,,,21:44:00,,,,,,,21:48:35,21:50:00,21:56:14,21:57:00,21:58:00,21:53:44,21:51:13,21:52:54,,,,,,,21:46:00,22:06:09,22:00:52,22:09:01,,,,22:05:00,,22:07:18,22:12:00,,
113311442237437001,21:33:00,,21:44:18,,21:40:13,,,,21:47:09,21:48:57,,,21:56:00,,21:31:58,,,,21:29:00,,,,,,,21:33:35,21:35:00,21:41:14,21:42:00,21:43:00,21:38:44,21:36:13,21:37:54,,,,,,,21:31:00,21:51:09,21:45:52,21:54:01,,,,21:50:00,,21:52:18,21:57:00,,
113311443237437001,21:18:00,,21:29:18,,21:25:13,,,,21:32:09,21:33:57,,,21:41:00,,21:16:58,,,,21:14:00,,,,,,,21:18:35,21:20:00,21:26:14,21:27:00,21:28:00,21:23:44,21:21:13,21:22:54,,,,,,,21:16:00,21:36:09,21:30:52,21:39:01,,,,21:35:00,,21:37:18,21:42:00,,
113311444237437001,21:03:00,,21:14:18,,21:10:13,,,,21:17:09,21:18:57,,,21:26:00,,21:01:58,,,,20:59:00,,,,,,,21:03:35,21:05:00,21:11:14,21:12:00,21:13:00,21:08:44,21:06:13,21:07:54,,,,,,,21:01:00,21:21:09,21:15:52,21:24:01,,,,21:20:00,,21:22:18,21:27:00,,
113311445237437001,20:48:00,,20:59:18,,20:55:13,,,,21:02:09,21:03:57,,,21:11:00,,20:46:26,,,,20:43:00,,,,,,,20:48:35,20:50:00,20:56:14,20:57:00,20:58:00,20:53:44,20:51:13,20:52:54,,,,,,,20:45:00,21:06:09,21:00:52,21:09:01,,,,21:05:00,,21:07:18,21:12:00,,
113311446237437001,20:33:00,,20:44:18,,20:40:13,,,,20:47:09,20:48:57,,,20:56:00,,20:31:26,,,,20:28:00,,,,,,,20:33:35,20:35:00,20:41:14,20:42:00,20:43:00,20:38:44,20:36:13,20:37:54,,,,,,,20:30:00,20:51:09,20:45:52,20:54:01,,,,20:50:00,,20:52:18,20:57:00,,
113311447237437001,20:17:00,,20:29:18,,20:24:58,,,,20:32:09,20:33:57,,,20:41:00,,20:15:26,,,,20:12:00,,,,,,,20:17:35,20:19:00,20:26:07,20:27:00,20:28:00,20:23:16,20:20:23,20:22:18,,,,,,,20:14:00,20:36:09,20:30:52,20:39:01,,,,20:35:00,,20:37:18,20:42:00,,
113311448237437001,20:02:00,,20:14:18,,20:09:58,,,,20:17:09,20:18:57,,,20:26:00,,20:00:26,,,,19:57:00,,,,,,,20:02:35,20:04:00,20:11:07,20:12:00,20:13:00,20:08:16,20:05:23,20:07:18,,,,,,,19:59:00,20:21:09,20:15:52,20:24:01,,,,20:20:00,,20:22:18,20:27:00,,
113311449237437001,19:49:00,,20:02:18,,19:57:42,,,,20:05:09,20:06:57,,,20:14:00,,19:47:26,,,,19:44:00,,,,,,,19:49:35,19:51:00,19:59:01,20:00:00,20:01:00,19:55:48,19:52:34,19:54:43,,,,,,,19:46:00,20:09:09,20:03:52,20:12:01,,,,20:08:00,,20:10:18,20:15:00,,
113311450237437001,19:35:00,,19:48:41,,19:43:42,,,,19:52:20,19:54:40,,,20:03:00,,19:33:26,,,,19:30:00,,,,,,,19:35:35,19:37:00,19:45:01,19:46:00,19:47:00,19:41:48,19:38:34,19:40:43,,,,,,,19:32:00,19:57:21,19:50:41,20:00:41,,,,19:56:00,,19:58:41,20:04:00,,
113311451237437001,19:23:00,,19:36:41,,19:31:42,,,,19:40:20,19:42:40,,,19:51:00,,19:21:26,,,,19:18:00,,,,,,,19:23:35,19:25:00,19:33:01,19:34:00,19:35:00,19:29:48,19:26:34,19:28:43,,,,,,,19:20:00,19:45:21,19:38:41,19:48:41,,,,19:44:00,,19:46:41,19:52:00,,
113311452237437001,19:11:00,,19:24:41,,19:19:42,,,,19:28:20,19:30:40,,,19:39:00,,19:09:26,,,,19:06:00,,,,,,,19:11:35,19:13:00,19:21:01,19:22:00,19:23:00,19:17:48,19:14:34,19:16:43,,,,,,,19:08:00,19:33:21,19:26:41,19:36:41,,,,19:32:00,,19:34:41,19:40:00,,
113311453237437001,18:58:00,,19:12:41,,19:07:42,,,,19:16:20,19:18:40,,,19:27:00,,18:56:26,,,,18:53:00,,,,,,,18:58:53,19:01:00,19:09:01,19:10:00,19:11:00,19:05:48,19:02:34,19:04:43,,,,,,,18:55:00,19:21:21,19:14:41,19:24:41,,,,19:20:00,,19:22:41,19:28:00,,
113311454237437001,18:47:00,,19:01:41,,18:56:42,,,,19:05:20,19:07:40,,,19:16:00,,18:45:26,,,,18:42:00,,,,,,,18:47:53,18:50:00,18:58:01,18:59:00,19:00:00,18:54:48,18:51:34,18:53:43,,,,,,,18:44:00,19:10:21,19:03:41,19:13:41,,,,19:09:00,,19:11:41,19:17:00,,
113311455237437001,18:39:00,,18:53:52,,18:48:42,,,,18:57:55,19:00:31,,,19:09:00,,18:37:26,,,,18:34:00,,,,,,,18:39:53,18:42:00,18:50:01,18:51:00,18:52:00,18:46:48,18:43:34,18:45:43,,,,,,,18:36:00,19:03:21,18:56:05,19:06:41,,,,19:02:00,,19:04:41,19:10:00,,
113311456237437001,18:31:00,,18:45:52,,18:40:42,,,,18:49:55,18:52:31,,,19:03:00,,18:29:26,,,,18:26:00,,,,,,,18:31:53,18:34:00,18:42:01,18:43:00,18:44:00,18:38:48,18:35:34,18:37:43,,,,,,,18:28:00,18:55:43,18:48:05,19:00:01,,,,18:54:00,,18:57:27,19:04:00,,
113311457237437001,18:24:00,,18:38:52,,18:33:42,,,,18:42:55,18:45:31,,,18:56:00,,18:22:26,,,,18:19:00,,,,,,,18:24:53,18:27:00,18:35:01,18:36:00,18:37:00,18:31:48,18:28:34,18:30:43,,,,,,,18:21:00,18:48:43,18:41:05,18:53:01,,,,18:47:00,,18:50:27,18:57:00,,
113311458237437001,18:16:00,,18:30:52,,18:25:42,,,,18:34:55,18:37:31,,,18:48:00,,18:14:26,,,,18:11:00,,,,,,,18:16:53,18:19:00,18:27:01,18:28:00,18:29:00,18:23:48,18:20:34,18:22:43,,,,,,,18:13:00,18:40:43,18:33:05,18:45:01,,,,18:39:00,,18:42:27,18:49:00,,
113311459237437001,18:08:00,,18:23:52,,18:18:27,,,,18:27:55,18:30:31,,,18:41:00,,18:06:26,,,,18:03:00,,,,,,,18:08:53,18:11:00,18:19:54,18:21:00,18:22:00,18:16:20,18:12:44,18:15:08,,,,,,,18:05:00,18:33:43,18:26:05,18:38:01,,,,18:32:00,,18:35:27,18:42:00,,
113311460237437001,17:59:00,,18:14:52,,18:09:27,,,,18:18:55,18:21:31,,,18:32:00,,17:56:55,,,,17:53:00,,,,,,,17:59:53,18:02:00,18:10:54,18:12:00,18:13:00,18:07:20,18:03:44,18:06:08,,,,,,,17:55:00,18:24:43,18:17:05,18:29:01,,,,18:23:00,,18:26:27,18:33:00,,
113311461237437001,17:50:00,,18:06:52,,18:01:12,,,,18:10:55,18:13:31,,,18:24:00,,17:47:55,,,,17:44:00,,,,,,,17:50:53,17:53:00,18:02:48,18:04:00,18:05:00,17:58:52,17:54:55,17:57:33,,,,,,,17:46:00,18:16:43,18:09:05,18:21:01,,,,18:15:00,,18:18:27,18:25:00,,
113311462237437001,17:42:00,,17:58:52,,17:53:12,,,,18:02:55,18:05:31,,,18:16:00,,17:39:55,,,,17:36:00,,,,,,,17:42:53,17:45:00,17:54:48,17:56:00,17:57:00,17:50:52,17:46:55,17:49:33,,,,,,,17:38:00,18:08:43,18:01:05,18:13:01,,,,18:07:00,,18:10:27,18:17:00,,
113311463237437001,17:35:00,,17:51:52,,17:46:12,,,,17:55:55,17:58:31,,,18:09:00,,17:32:55,,,,17:29:00,,,,,,,17:35:53,17:38:00,17:47:48,17:49:00,17:50:00,17:43:52,17:39:55,17:42:33,,,,,,,17:31:00,18:01:43,17:54:05,18:06:01,,,,18:00:00,,18:03:27,18:10:00,,
113311464237437001,17:27:00,,17:43:52,,17:38:12,,,,17:47:55,17:50:31,,,18:01:00,,17:24:55,,,,17:21:00,,,,,,,17:27:53,17:30:00,17:39:48,17:41:00,17:42:00,17:35:52,17:31:55,17:34:33,,,,,,,17:23:00,17:53:43,17:46:05,17:58:01,,,,17:52:00,,17:55:27,18:02:00,,
113311465237437001,17:20:00,,17:36:52,,17:31:12,,,,17:40:55,17:43:31,,,17:54:00,,17:17:55,,,,17:14:00,,,,,,,17:20:53,17:23:00,17:32:48,17:34:00,17:35:00,17:28:52,17:24:55,17:27:33,,,,,,,17:16:00,17:46:43,17:39:05,17:51:01,,,,17:45:00,,17:48:27,17:55:00,,
113311466237437001,17:12:00,,17:28:52,,17:23:12,,,,17:32:55,17:35:31,,,17:46:00,,17:09:55,,,,17:06:00,,,,,,,17:12:53,17:15:00,17:24:48,17:26:00,17:27:00,17:20:52,17:16:55,17:19:33,,,,,,,17:08:00,17:38:43,17:31:05,17:43:01,,,,17:37:00,,17:40:27,17:47:00,,
113311467237437001,17:05:00,,17:21:52,,17:16:12,,,,17:25:55,17:28:31,,,17:39:00,,17:02:55,,,,16:59:00,,,,,,,17:05:53,17:08:00,17:17:48,17:19:00,17:20:00,17:13:52,17:09:55,17:12:33,,,,,,,17:01:00,17:31:43,17:24:05,17:36:01,,,,17:30:00,,17:33:27,17:40:00,,
113311468237437001,16:57:00,,17:13:52,,17:08:12,,,,17:17:55,17:20:31,,,17:31:00,,16:54:55,,,,16:51:00,,,,,,,16:57:53,17:00:00,17:09:48,17:11:00,17:12:00,17:05:52,17:01:55,17:04:33,,,,,,,16:53:00,17:23:43,17:16:05,17:28:01,,,,17:22:00,,17:25:27,17:32:00,,
113311469237437001,16:50:00,,17:06:52,,17:01:12,,,,17:10:55,17:13:31,,,17:24:00,,16:47:55,,,,16:44:00,,,,,,,16:50:53,16:53:00,17:02:48,17:04:00,17:05:00,16:58:52,16:54:55,16:57:33,,,,,,,16:46:00,17:16:43,17:09:05,17:21:01,,,,17:15:00,,17:18:27,17:25:00,,
113311470237437001,16:42:00,,16:58:52,,16:53:12,,,,17:02:55,17:05:31,,,17:16:00,,16:39:55,,,,16:36:00,,,,,,,16:42:53,16:45:00,16:54:48,16:56:00,16:57:00,16:50:52,16:46:55,16:49:33,,,,,,,16:38:00,17:08:43,17:01:05,17:13:01,,,,17:07:00,,17:10:27,17:17:00,,
113311471237437001,16:35:00,,16:51:52,,16:46:12,,,,16:55:55,16:58:31,,,17:09:00,,16:32:55,,,,16:29:00,,,,,,,16:35:53,16:38:00,16:47:48,16:49:00,16:50:00,16:43:52,16:39:55,16:42:33,,,,,,,16:31:00,17:01:43,16:54:05,17:06:01,,,,17:00:00,,17:03:27,17:10:00,,
113311472237437001,16:27:00,,16:43:52,,16:38:12,,,,16:47:55,16:50:31,,,17:01:00,,16:24:55,,,,16:21:00,,,,,,,16:27:53,16:30:00,16:39:48,16:41:00,16:42:00,16:35:52,16:31:55,16:34:33,,,,,,,16:23:00,16:53:43,16:46:05,16:58:01,,,,16:52:00,,16:55:27,17:02:00,,
113311473237437001,16:20:00,,16:36:52,,16:31:12,,,,16:40:55,16:43:31,,,16:54:00,,16:17:55,,,,16:14:00,,,,,,,16:20:53,16:23:00,16:32:48,16:34:00,16:35:00,16:28:52,16:24:55,16:27:33,,,,,,,16:16:00,16:46:43,16:39:05,16:51:01,,,,16:45:00,,16:48:27,16:55:00,,
113311474237437001,16:13:00,,16:29:52,,16:24:12,,,,16:33:55,16:36:31,,,16:47:00,,16:10:55,,,,16:07:00,,,,,,,16:13:53,16:16:00,16:25:48,16:27:00,16:28:00,16:21:52,16:17:55,16:20:33,,,,,,,16:09:00,16:39:43,16:32:05,16:44:01,,,,16:38:00,,16:41:27,16:48:00,,
113311475237437001,16:06:00,,16:22:52,,16:17:12,,,,16:26:55,16:29:31,,,16:40:00,,16:03:55,,,,16:00:00,,,,,,,16:06:53,16:09:00,16:18:48,16:20:00,16:21:00,16:14:52,16:10:55,16:13:33,,,,,,,16:02:00,16:32:43,16:25:05,16:37:01,,,,16:31:00,,16:34:27,16:41:00,,
113311476237437001,15:59:00,,16:14:52,,16:09:12,,,,16:18:55,16:21:31,,,16:32:00,,15:56:55,,,,15:53:00,,,,,,,15:59:35,16:01:00,16:10:48,16:12:00,16:13:00,16:06:52,16:02:55,16:05:33,,,,,,,15:55:00,16:24:43,16:17:05,16:29:01,,,,16:23:00,,16:26:27,16:33:00,,
113311477237437001,15:50:00,,16:04:52,,15:59:27,,,,16:08:55,16:11:31,,,16:22:00,,15:47:55,,,,15:44:00,,,,,,,15:50:35,15:52:00,16:00:54,16:02:00,16:03:00,15:57:20,15:53:44,15:56:08,,,,,,,15:46:00,16:14:43,16:07:05,16:19:01,,,,16:13:00,,16:16:27,16:23:00,,
113311478237437001,15:42:00,,15:56:52,,15:51:27,,,,16:00:55,16:03:31,,,16:14:00,,15:39:55,,,,15:36:00,,,,,,,15:42:35,15:44:00,15:52:54,15:54:00,15:55:00,15:49:20,15:45:44,15:48:08,,,,,,,15:38:00,16:06:43,15:59:05,16:11:01,,,,16:05:00,,16:08:27,16:15:00,,
113311479237437001,15:32:00,,15:46:52,,15:41:27,,,,15:50:55,15:53:31,,,16:04:00,,15:29:55,,,,15:26:00,,,,,,,15:32:35,15:34:00,15:42:54,15:44:00,15:45:00,15:39:20,15:35:44,15:38:08,,,,,,,15:28:00,15:56:43,15:49:05,16:01:01,,,,15:55:00,,15:58:27,16:05:00,,
113311480237437001,15:22:00,,15:36:52,,15:31:27,,,,15:40:55,15:43:31,,,15:54:00,,15:19:55,,,,15:16:00,,,,,,,15:22:35,15:24:00,15:32:54,15:34:00,15:35:00,15:29:20,15:25:44,15:28:08,,,,,,,15:18:00,15:46:43,15:39:05,15:51:01,,,,15:45:00,,15:48:27,15:55:00,,
113311481237437001,15:12:00,,15:26:52,,15:21:27,,,,15:30:55,15:33:31,,,15:44:00,,15:09:55,,,,15:06:00,,,,,,,15:12:35,15:14:00,15:22:54,15:24:00,15:25:00,15:19:20,15:15:44,15:18:08,,,,,,,15:08:00,15:36:43,15:29:05,15:41:01,,,,15:35:00,,15:38:27,15:45:00,,
