trip_id,0089,1042,5272F,5273F,5281G,5501,5502,5503,5504,5507,5508,5509,5510,5512,5515,5516,5517,5518,5519,5520F,5521,5522,5523,5524,5525,5528F,5529,5530,5531,5532,5533,5551,5553,5554,5555,5556,5559,5560,5561F,5562,6474F,6475F
112961827236300500,,,,,,,,,,,,,,,13:57:16,13:58:13,13:59:00,13:59:54,14:01:16,14:02:00,,,,,,,13:55:57,,,13:56:15,,,,,,,,,,,13:55:00,
112961828236300500,,,,,,,,,,,,,,,14:12:16,14:13:13,14:14:00,14:14:54,14:16:16,14:17:00,,,,,,,14:10:57,,,14:11:15,,,,,,,,,,,14:10:00,
112961829236300500,,,,,,,,,,,,,,,14:27:16,14:28:13,14:29:00,14:29:54,14:31:16,14:32:00,,,,,,,14:25:57,,,14:26:15,,,,,,,,,,,14:25:00,
112961830236300500,,,,,,,,,,,,,,,14:41:16,14:42:13,14:43:00,14:43:54,14:45:16,14:46:00,,,,,,,14:39:57,,,14:40:15,,,,,,,,,,,14:39:00,
112961831236300500,,,,,,,,,,,,,,,14:57:16,14:58:13,14:59:00,14:59:54,15:01:16,15:02:00,,,,,,,14:55:57,,,14:56:15,,,,,,,,,,,14:55:00,
112961832236300500,,,,,,,,,,05:11:00,05:12:00,05:13:50,05:15:15,05:17:07,05:20:16,05:21:13,05:22:00,05:22:54,05:24:16,05:25:00,,,,,,,05:18:57,,,05:19:15,,,,,,,,,,,05:18:00,
112961872236300500,,,24:20:00,,,,,,,,,,,,,,,,,,24:05:44,24:07:06,24:08:00,24:08:35,24:09:18,24:05:00,,24:10:17,,,24:10:04,24:13:00,24:14:14,24:15:31,24:17:00,24:18:08,,,,,,24:11:00
112961873236300500,,,24:36:00,,,,,,,,,,,,,,,,,,24:21:44,24:23:06,24:24:00,24:24:35,24:25:18,24:21:00,,24:26:17,,,24:26:04,24:29:00,24:30:14,24:31:31,24:33:00,24:34:08,,,,,,24:27:00
112961874236300500,,,24:57:00,,,,,,,,,,,,,,,,,,24:42:44,24:44:06,24:45:00,24:45:35,24:46:18,24:42:00,,24:47:17,,,24:47:04,24:50:00,24:51:14,24:52:31,24:54:00,24:55:08,,,,,,24:48:00
112961875236300500,,,25:20:00,,,,,,,,,,,,,,,,,,25:05:44,25:07:06,25:08:00,25:08:35,25:09:18,25:05:00,,25:10:17,,,25:10:04,25:13:00,25:14:14,25:15:31,25:17:00,25:18:08,,,,,,25:11:00
112961884236300500,,,,,,,,,,06:09:00,06:10:00,06:11:50,06:13:15,06:15:07,06:18:16,06:19:13,06:20:00,06:20:54,06:22:16,06:23:00,,,,,,,06:16:57,,,06:17:15,,,,,,,,,,,06:16:00,
112961886236300500,09:38:00,,,,09:45:00,09:39:02,09:40:00,09:41:41,09:43:11,09:47:00,09:48:00,09:50:08,09:51:48,09:53:58,09:57:16,09:58:13,09:59:00,09:59:54,10:01:16,10:02:00,,,,,,,09:55:57,,,09:56:15,,,,,,,,,,,09:55:00,
112961890236300500,08:05:00,,,07:58:00,,,,,,,,,,,,,,,,,07:42:44,07:44:06,07:45:00,07:45:35,07:46:18,07:42:00,,07:47:17,08:04:00,,07:47:04,07:50:00,07:51:33,07:53:09,07:55:00,07:56:08,07:59:43,08:01:37,08:03:00,,,07:48:00
112961893236300500,09:05:00,,,08:58:00,,,,,,,,,,,,,,,,,08:41:44,08:43:06,08:44:00,08:44:46,08:45:44,08:41:00,,08:47:03,09:04:00,,08:46:45,08:50:00,08:51:33,08:53:09,08:55:00,08:56:08,08:59:43,09:01:37,09:03:00,,,08:48:00
112961894236300500,07:45:00,,,07:38:00,,,,,,,,,,,,,,,,,07:22:44,07:24:06,07:25:00,07:25:35,07:26:18,07:22:00,,07:27:17,07:44:00,,07:27:04,07:30:00,07:31:33,07:33:09,07:35:00,07:36:08,07:39:43,07:41:37,07:43:00,,,07:28:00
112961913236300500,08:25:00,,,08:18:00,,,,,,,,,,,,,,,,,08:01:44,08:03:06,08:04:00,08:04:46,08:05:44,08:01:00,,08:07:03,08:24:00,,08:06:45,08:10:00,08:11:33,08:13:09,08:15:00,08:16:08,08:19:43,08:21:37,08:23:00,,,08:08:00
112961914236300500,08:45:00,,,08:38:00,,,,,,,,,,,,,,,,,08:21:44,08:23:06,08:24:00,08:24:46,08:25:44,08:21:00,,08:27:03,08:44:00,,08:26:45,08:30:00,08:31:33,08:33:09,08:35:00,08:36:08,08:39:43,08:41:37,08:43:00,,,08:28:00
112961922236300500,09:25:00,,,09:18:00,,,,,,,,,,,,,,,,,09:01:44,09:03:06,09:04:00,09:04:46,09:05:44,09:01:00,,09:07:03,09:24:00,,09:06:45,09:10:00,09:11:33,09:13:09,09:15:00,09:16:08,09:19:43,09:21:37,09:23:00,,,09:08:00
112961936236300500,,,,,,,,,,08:36:00,08:37:00,08:39:08,08:40:48,08:42:58,08:46:16,08:47:13,08:48:00,08:48:54,08:50:16,08:51:00,,,,,,,08:44:57,,,08:45:15,,,,,,,,,,,08:44:00,
112961939236301600,24:31:00,,,,24:38:00,24:32:02,24:33:00,24:34:41,24:36:11,24:40:00,24:41:00,24:42:50,24:44:15,24:46:07,24:49:16,24:50:13,24:51:00,24:51:54,24:53:16,24:54:00,,,,,,,24:47:57,,,24:48:15,,,,,,,,,,,24:47:00,
112961941236301600,24:10:00,,,,24:17:00,24:11:02,24:12:00,24:13:41,24:15:11,24:19:00,24:20:00,24:21:50,24:23:15,24:25:07,24:28:16,24:29:13,24:30:00,24:30:54,24:32:16,24:33:00,,,,,,,24:26:57,,,24:27:15,,,,,,,,,,,24:26:00,
112961944236301600,24:14:00,,,24:07:00,,,,,,,,,,,,,,,,,23:52:44,23:54:06,23:55:00,23:55:35,23:56:18,23:52:00,,23:57:17,24:13:00,,23:57:04,24:00:00,24:01:14,24:02:31,24:04:00,24:05:08,24:08:43,24:10:37,24:12:00,,,23:58:00
112961945236301600,23:50:00,,,,23:57:00,23:51:02,23:52:00,23:53:41,23:55:11,23:59:00,24:00:00,24:01:50,24:03:15,24:05:07,24:08:16,24:09:13,24:10:00,24:10:54,24:12:16,24:13:00,,,,,,,24:06:57,,,24:07:15,,,,,,,,,,,24:06:00,
112961948236301600,23:54:00,,,23:47:00,,,,,,,,,,,,,,,,,23:32:44,23:34:06,23:35:00,23:35:35,23:36:18,23:32:00,,23:37:17,23:53:00,,23:37:04,23:40:00,23:41:14,23:42:31,23:44:00,23:45:08,23:48:43,23:50:37,23:52:00,,,23:38:00
112961949236301600,23:30:00,,,,23:37:00,23:31:02,23:32:00,23:33:41,23:35:11,23:39:00,23:40:00,23:41:50,23:43:15,23:45:07,23:48:16,23:49:13,23:50:00,23:50:54,23:52:16,23:53:00,,,,,,,23:46:57,,,23:47:15,,,,,,,,,,,23:46:00,
112961952236301600,23:34:00,,,23:27:00,,,,,,,,,,,,,,,,,23:12:44,23:14:06,23:15:00,23:15:35,23:16:18,23:12:00,,23:17:17,23:33:00,,23:17:04,23:20:00,23:21:14,23:22:31,23:24:00,23:25:08,23:28:43,23:30:37,23:32:00,,,23:18:00
112961953236301600,23:09:00,,,,23:16:00,23:10:02,23:11:00,23:12:41,23:14:11,23:18:00,23:19:00,23:20:50,23:22:15,23:24:07,23:27:16,23:28:13,23:29:00,23:29:54,23:31:16,23:32:00,,,,,,,23:25:57,,,23:26:15,,,,,,,,,,,23:25:00,
112961956236301600,23:14:00,,,23:07:00,,,,,,,,,,,,,,,,,22:52:44,22:54:06,22:55:00,22:55:35,22:56:18,22:52:00,,22:57:17,23:13:00,,22:57:04,23:00:00,23:01:14,23:02:31,23:04:00,23:05:08,23:08:43,23:10:37,23:12:00,,,22:58:00
112961957236301600,22:49:00,,,,22:56:00,22:50:02,22:51:00,22:52:41,22:54:11,22:58:00,22:59:00,23:00:50,23:02:15,23:04:07,23:07:16,23:08:13,23:09:00,23:09:54,23:11:16,23:12:00,,,,,,,23:05:57,,,23:06:15,,,,,,,,,,,23:05:00,
112961958236301600,22:53:00,,,22:46:00,,,,,,,,,,,,,,,,,22:31:44,22:33:06,22:34:00,22:34:35,22:35:18,22:31:00,,22:36:17,22:52:00,,22:36:04,22:39:00,22:40:14,22:41:31,22:43:00,22:44:08,22:47:43,22:49:37,22:51:00,,,22:37:00
112961962236301600,22:29:00,,,,22:36:00,22:30:02,22:31:00,22:32:41,22:34:11,22:38:00,22:39:00,22:40:50,22:42:15,22:44:07,22:47:16,22:48:13,22:49:00,22:49:54,22:51:16,22:52:00,,,,,,,22:45:57,,,22:46:15,,,,,,,,,,,22:45:00,
112961963236301600,22:33:00,,,22:26:00,,,,,,,,,,,,,,,,,22:11:44,22:13:06,22:14:00,22:14:35,22:15:18,22:11:00,,22:16:17,22:32:00,,22:16:04,22:19:00,22:20:14,22:21:31,22:23:00,22:24:08,22:27:43,22:29:37,22:31:00,,,22:17:00
112961966236301600,22:09:00,,,,22:16:00,22:10:02,22:11:00,22:12:41,22:14:11,22:18:00,22:19:00,22:20:50,22:22:15,22:24:07,22:27:16,22:28:13,22:29:00,22:29:54,22:31:16,22:32:00,,,,,,,22:25:57,,,22:26:15,,,,,,,,,,,22:25:00,
112961967236301600,22:13:00,,,22:06:00,,,,,,,,,,,,,,,,,21:51:44,21:53:06,21:54:00,21:54:35,21:55:18,21:51:00,,21:56:17,22:12:00,,21:56:04,21:59:00,22:00:14,22:01:31,22:03:00,22:04:08,22:07:43,22:09:37,22:11:00,,,21:57:00
112961971236301600,21:49:00,,,,21:56:00,21:50:02,21:51:00,21:52:41,21:54:11,21:58:00,21:59:00,22:00:50,22:02:15,22:04:07,22:07:16,22:08:13,22:09:00,22:09:54,22:11:16,22:12:00,,,,,,,22:05:57,,,22:06:15,,,,,,,,,,,22:05:00,
112961972236301600,21:53:00,,,21:46:00,,,,,,,,,,,,,,,,,21:31:44,21:33:06,21:34:00,21:34:35,21:35:18,21:31:00,,21:36:17,21:52:00,,21:36:04,21:39:00,21:40:14,21:41:31,21:43:00,21:44:08,21:47:43,21:49:37,21:51:00,,,21:37:00
112961973236301600,21:29:00,,,,21:36:00,21:30:02,21:31:00,21:32:41,21:34:11,21:38:00,21:39:00,21:40:50,21:42:15,21:44:07,21:47:16,21:48:13,21:49:00,21:49:54,21:51:16,21:52:00,,,,,,,21:45:57,,,21:46:15,,,,,,,,,,,21:45:00,
112961976236301600,21:33:00,,,21:26:00,,,,,,,,,,,,,,,,,21:11:44,21:13:06,21:14:00,21:14:35,21:15:18,21:11:00,,21:16:17,21:32:00,,21:16:04,21:19:00,21:20:14,21:21:31,21:23:00,21:24:08,21:27:43,21:29:37,21:31:00,,,21:17:00
112961977236301600,21:09:00,,,,21:16:00,21:10:02,21:11:00,21:12:41,21:14:11,21:18:00,21:19:00,21:20:50,21:22:15,21:24:07,21:27:16,21:28:13,21:29:00,21:29:54,21:31:16,21:32:00,,,,,,,21:25:57,,,21:26:15,,,,,,,,,,,21:25:00,
112961978236301600,21:13:00,,,21:06:00,,,,,,,,,,,,,,,,,20:49:44,20:51:06,20:52:00,20:52:46,20:53:44,20:49:00,,20:55:03,21:12:00,,20:54:45,20:58:00,20:59:33,21:01:09,21:03:00,21:04:08,21:07:43,21:09:37,21:11:00,,,20:56:00
112961981236301600,20:49:00,,,,20:56:00,20:50:02,20:51:00,20:52:41,20:54:11,20:58:00,20:59:00,21:00:50,21:02:15,21:04:07,21:07:16,21:08:13,21:09:00,21:09:54,21:11:16,21:12:00,,,,,,,21:05:57,,,21:06:15,,,,,,,,,,,21:05:00,
112961983236301600,20:53:00,,,20:46:00,,,,,,,,,,,,,,,,,20:29:44,20:31:06,20:32:00,20:32:46,20:33:44,20:29:00,,20:35:03,20:52:00,,20:34:45,20:38:00,20:39:33,20:41:09,20:43:00,20:44:08,20:47:43,20:49:37,20:51:00,,,20:36:00
112961987236301600,20:28:00,,,,20:35:00,20:29:02,20:30:00,20:31:41,20:33:11,20:37:00,20:38:00,20:39:50,20:41:15,20:43:07,20:46:16,20:47:13,20:48:00,20:48:54,20:50:16,20:51:00,,,,,,,20:44:57,,,20:45:15,,,,,,,,,,,20:44:00,
112961988236301600,20:32:00,,,20:25:00,,,,,,,,,,,,,,,,,20:08:44,20:10:06,20:11:00,20:11:46,20:12:44,20:08:00,,20:14:03,20:31:00,,20:13:45,20:17:00,20:18:33,20:20:09,20:22:00,20:23:08,20:26:43,20:28:37,20:30:00,,,20:15:00
112961990236301600,20:08:00,,,,20:15:00,20:09:02,20:10:00,20:11:41,20:13:11,20:17:00,20:18:00,20:19:50,20:21:15,20:23:07,20:26:16,20:27:13,20:28:00,20:28:54,20:30:16,20:31:00,,,,,,,20:24:57,,,20:25:15,,,,,,,,,,,20:24:00,
112961992236301600,20:11:00,,,20:03:00,,,,,,,,,,,,,,,,,19:46:44,19:48:06,19:49:00,19:49:46,19:50:44,19:46:00,,19:52:03,,,19:51:45,19:55:00,19:56:33,19:58:09,20:00:00,20:01:08,20:04:43,20:06:37,20:08:00,20:09:44,,19:53:00
112961993236301600,19:48:00,,,,19:55:00,19:49:02,19:50:00,19:51:41,19:53:11,19:57:00,19:58:00,19:59:50,20:01:15,20:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,20:04:00,
112961995236301600,19:51:00,,,19:43:00,,,,,,,,,,,,,,,,,19:26:44,19:28:06,19:29:00,19:29:46,19:30:44,19:26:00,,19:32:03,,,19:31:45,19:35:00,19:36:33,19:38:09,19:40:00,19:41:08,19:44:43,19:46:37,19:48:00,19:49:44,,19:33:00
112961997236301600,19:28:00,,,,19:35:00,19:29:02,19:30:00,19:31:41,19:33:11,19:37:00,19:38:00,19:39:50,19:41:15,19:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,19:44:00,
112961999236301600,19:31:00,,,19:23:00,,,,,,,,,,,,,,,,,19:06:44,19:08:06,19:09:00,19:09:46,19:10:44,19:06:00,,19:12:03,,,19:11:45,19:15:00,19:16:33,19:18:09,19:20:00,19:21:08,19:24:43,19:26:37,19:28:00,19:29:44,,19:13:00
112962003236301600,19:08:00,,,,19:15:00,19:09:02,19:10:00,19:11:41,19:13:11,19:17:00,19:18:00,19:19:50,19:21:15,19:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,19:24:00,
112962004236301600,19:11:00,,,19:03:00,,,,,,,,,,,,,,,,,18:46:44,18:48:06,18:49:00,18:49:46,18:50:44,18:46:00,,18:52:03,,,18:51:45,18:55:00,18:56:33,18:58:09,19:00:00,19:01:08,19:04:43,19:06:37,19:08:00,19:09:44,,18:53:00
112962006236301600,18:48:00,,,,18:55:00,18:49:02,18:50:00,18:51:41,18:53:11,18:57:00,18:58:00,18:59:50,19:01:15,19:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,19:04:00,
112962008236301600,18:51:00,,,18:43:00,,,,,,,,,,,,,,,,,18:26:44,18:28:06,18:29:00,18:29:46,18:30:44,18:26:00,,18:32:03,,,18:31:45,18:35:00,18:36:33,18:38:09,18:40:00,18:41:08,18:44:43,18:46:37,18:48:00,18:49:44,,18:33:00
112962009236301600,18:28:00,,,,18:35:00,18:29:02,18:30:00,18:31:41,18:33:11,18:37:00,18:38:00,18:39:50,18:41:15,18:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,18:44:00,
112962011236301600,18:31:00,,,18:23:00,,,,,,,,,,,,,,,,,18:06:44,18:08:06,18:09:00,18:09:46,18:10:44,18:06:00,,18:12:03,,,18:11:45,18:15:00,18:16:33,18:18:09,18:20:00,18:21:08,18:24:43,18:26:37,18:28:00,18:29:44,,18:13:00
112962013236301600,18:08:00,,,,18:15:00,18:09:02,18:10:00,18:11:41,18:13:11,18:17:00,18:18:00,18:19:50,18:21:15,18:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,18:24:00,
112962015236301600,18:11:00,,,18:03:00,,,,,,,,,,,,,,,,,17:46:44,17:48:06,17:49:00,17:49:46,17:50:44,17:46:00,,17:52:03,,,17:51:45,17:55:00,17:56:33,17:58:09,18:00:00,18:01:08,18:04:43,18:06:37,18:08:00,18:09:44,,17:53:00
112962019236301600,17:48:00,,,,17:55:00,17:49:02,17:50:00,17:51:41,17:53:11,17:57:00,17:58:00,17:59:50,18:01:15,18:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,18:04:00,
112962021236301600,17:51:00,,,17:43:00,,,,,,,,,,,,,,,,,17:26:44,17:28:06,17:29:00,17:29:46,17:30:44,17:26:00,,17:32:03,,,17:31:45,17:35:00,17:36:33,17:38:09,17:40:00,17:41:08,17:44:43,17:46:37,17:48:00,17:49:44,,17:33:00
112962022236301600,17:28:00,,,,17:35:00,17:29:02,17:30:00,17:31:41,17:33:11,17:37:00,17:38:00,17:39:50,17:41:15,17:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,17:44:00,
112962024236301600,17:31:00,,,17:23:00,,,,,,,,,,,,,,,,,17:06:44,17:08:06,17:09:00,17:09:46,17:10:44,17:06:00,,17:12:03,,,17:11:45,17:15:00,17:16:33,17:18:09,17:20:00,17:21:08,17:24:43,17:26:37,17:28:00,17:29:44,,17:13:00
112962025236301600,17:08:00,,,,17:15:00,17:09:02,17:10:00,17:11:41,17:13:11,17:17:00,17:18:00,17:19:50,17:21:15,17:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,17:24:00,
112962027236301600,17:11:00,,,17:03:00,,,,,,,,,,,,,,,,,16:46:44,16:48:06,16:49:00,16:49:46,16:50:44,16:46:00,,16:52:03,,,16:51:45,16:55:00,16:56:33,16:58:09,17:00:00,17:01:08,17:04:43,17:06:37,17:08:00,17:09:44,,16:53:00
112962029236301600,16:48:00,,,,16:55:00,16:49:02,16:50:00,16:51:41,16:53:11,16:57:00,16:58:00,16:59:50,17:01:15,17:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,17:04:00,
112962031236301600,16:51:00,,,16:43:00,,,,,,,,,,,,,,,,,16:26:44,16:28:06,16:29:00,16:29:46,16:30:44,16:26:00,,16:32:03,,,16:31:45,16:35:00,16:36:33,16:38:09,16:40:00,16:41:08,16:44:43,16:46:37,16:48:00,16:49:44,,16:33:00
112962035236301600,16:28:00,,,,16:35:00,16:29:02,16:30:00,16:31:41,16:33:11,16:37:00,16:38:00,16:39:50,16:41:15,16:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,16:44:00,
112962036236301600,16:31:00,,,16:23:00,,,,,,,,,,,,,,,,,16:06:44,16:08:06,16:09:00,16:09:46,16:10:44,16:06:00,,16:12:03,,,16:11:45,16:15:00,16:16:33,16:18:09,16:20:00,16:21:08,16:24:43,16:26:37,16:28:00,16:29:44,,16:13:00
112962038236301600,16:08:00,,,,16:15:00,16:09:02,16:10:00,16:11:41,16:13:11,16:17:00,16:18:00,16:19:50,16:21:15,16:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,16:24:00,
112962040236301600,15:48:00,,,,15:55:00,15:49:02,15:50:00,15:51:41,15:53:11,15:57:00,15:58:00,15:59:50,16:01:15,16:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,16:04:00,
112962041236301600,16:11:00,,,16:03:00,,,,,,,,,,,,,,,,,15:46:44,15:48:06,15:49:00,15:49:46,15:50:44,15:46:00,,15:52:03,,,15:51:45,15:55:00,15:56:33,15:58:09,16:00:00,16:01:08,16:04:43,16:06:37,16:08:00,16:09:44,,15:53:00
112962044236301600,15:28:00,,,,15:35:00,15:29:02,15:30:00,15:31:41,15:33:11,15:37:00,15:38:00,15:39:50,15:41:15,15:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,15:44:00,
112962045236301600,15:51:00,,,15:43:00,,,,,,,,,,,,,,,,,15:26:44,15:28:06,15:29:00,15:29:46,15:30:44,15:26:00,,15:32:03,,,15:31:45,15:35:00,15:36:33,15:38:09,15:40:00,15:41:08,15:44:43,15:46:37,15:48:00,15:49:44,,15:33:00
112962048236301600,15:31:00,,,15:23:00,,,,,,,,,,,,,,,,,15:06:44,15:08:06,15:09:00,15:09:46,15:10:44,15:06:00,,15:12:03,,,15:11:45,15:15:00,15:16:33,15:18:09,15:20:00,15:21:08,15:24:43,15:26:37,15:28:00,15:29:44,,15:13:00
112962051236301600,15:08:00,,,,15:15:00,15:09:02,15:10:00,15:11:41,15:13:11,15:17:00,15:18:00,15:19:50,15:21:15,15:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,15:24:00,
112962052236301600,15:11:00,,,15:03:00,,,,,,,,,,,,,,,,,14:46:44,14:48:06,14:49:00,14:49:46,14:50:44,14:46:00,,14:52:03,,,14:51:45,14:55:00,14:56:33,14:58:09,15:00:00,15:01:08,15:04:43,15:06:37,15:08:00,15:09:44,,14:53:00
112962055236301600,14:48:00,,,,14:55:00,14:49:02,14:50:00,14:51:41,14:53:11,14:57:00,14:58:00,14:59:50,15:01:15,15:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,15:04:00,
112962056236301600,14:28:00,,,,14:35:00,14:29:02,14:30:00,14:31:41,14:33:11,14:37:00,14:38:00,14:39:50,14:41:15,14:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44:00,
112962057236301600,14:51:00,,,14:43:00,,,,,,,,,,,,,,,,,14:26:44,14:28:06,14:29:00,14:29:46,14:30:44,14:26:00,,14:32:03,,,14:31:45,14:35:00,14:36:33,14:38:09,14:40:00,14:41:08,14:44:43,14:46:37,14:48:00,14:49:44,,14:33:00
112962060236301600,14:08:00,,,,14:15:00,14:09:02,14:10:00,14:11:41,14:13:11,14:17:00,14:18:00,14:19:50,14:21:15,14:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,14:24:00,
112962061236301600,14:31:00,,,14:23:00,,,,,,,,,,,,,,,,,14:06:44,14:08:06,14:09:00,14:09:46,14:10:44,14:06:00,,14:12:03,,,14:11:45,14:15:00,14:16:33,14:18:09,14:20:00,14:21:08,14:24:43,14:26:37,14:28:00,14:29:44,,14:13:00
112962064236301600,14:11:00,,,14:03:00,,,,,,,,,,,,,,,,,13:46:44,13:48:06,13:49:00,13:49:46,13:50:44,13:46:00,,13:52:03,,,13:51:45,13:55:00,13:56:33,13:58:09,14:00:00,14:01:08,14:04:43,14:06:37,14:08:00,14:09:44,,13:53:00
112962067236301600,13:48:00,,,,13:55:00,13:49:02,13:50:00,13:51:41,13:53:11,13:57:00,13:58:00,13:59:50,14:01:15,14:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,14:04:00,
112962068236301600,13:51:00,,,13:43:00,,,,,,,,,,,,,,,,,13:26:44,13:28:06,13:29:00,13:29:46,13:30:44,13:26:00,,13:32:03,,,13:31:45,13:35:00,13:36:33,13:38:09,13:40:00,13:41:08,13:44:43,13:46:37,13:48:00,13:49:44,,13:33:00
112962071236301600,13:28:00,,,,13:35:00,13:29:02,13:30:00,13:31:41,13:33:11,13:37:00,13:38:00,13:39:50,13:41:15,13:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,13:44:00,
112962073236301600,13:08:00,,,,13:15:00,13:09:02,13:10:00,13:11:41,13:13:11,13:17:00,13:18:00,13:19:50,13:21:15,13:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,13:24:00,
112962074236301600,13:31:00,,,13:23:00,,,,,,,,,,,,,,,,,13:06:44,13:08:06,13:09:00,13:09:46,13:10:44,13:06:00,,13:12:03,,,13:11:45,13:15:00,13:16:33,13:18:09,13:20:00,13:21:08,13:24:43,13:26:37,13:28:00,13:29:44,,13:13:00
112962076236301600,12:48:00,,,,12:55:00,12:49:02,12:50:00,12:51:41,12:53:11,12:57:00,12:58:00,12:59:50,13:01:15,13:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,13:04:00,
112962077236301600,13:11:00,,,13:03:00,,,,,,,,,,,,,,,,,12:46:44,12:48:06,12:49:00,12:49:46,12:50:44,12:46:00,,12:52:03,,,12:51:45,12:55:00,12:56:33,12:58:09,13:00:00,13:01:08,13:04:43,13:06:37,13:08:00,13:09:44,,12:53:00
112962080236301600,12:51:00,,,12:43:00,,,,,,,,,,,,,,,,,12:26:44,12:28:06,12:29:00,12:29:46,12:30:44,12:26:00,,12:32:03,,,12:31:45,12:35:00,12:36:33,12:38:09,12:40:00,12:41:08,12:44:43,12:46:37,12:48:00,12:49:44,,12:33:00
112962083236301600,12:28:00,,,,12:35:00,12:29:02,12:30:00,12:31:41,12:33:11,12:37:00,12:38:00,12:39:50,12:41:15,12:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,12:44:00,
112962084236301600,12:31:00,,,12:23:00,,,,,,,,,,,,,,,,,12:06:44,12:08:06,12:09:00,12:09:46,12:10:44,12:06:00,,12:12:03,,,12:11:45,12:15:00,12:16:33,12:18:09,12:20:00,12:21:08,12:24:43,12:26:37,12:28:00,12:29:44,,12:13:00
112962087236301600,12:08:00,,,,12:15:00,12:09:02,12:10:00,12:11:41,12:13:11,12:17:00,12:18:00,12:19:50,12:21:15,12:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,12:24:00,
112962089236301600,11:48:00,,,,11:55:00,11:49:02,11:50:00,11:51:41,11:53:11,11:57:00,11:58:00,11:59:50,12:01:15,12:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,12:04:00,
112962090236301600,12:11:00,,,12:03:00,,,,,,,,,,,,,,,,,11:46:44,11:48:06,11:49:00,11:49:46,11:50:44,11:46:00,,11:52:03,,,11:51:45,11:55:00,11:56:33,11:58:09,12:00:00,12:01:08,12:04:43,12:06:37,12:08:00,12:09:44,,11:53:00
112962092236301600,11:28:00,,,,11:35:00,11:29:02,11:30:00,11:31:41,11:33:11,11:37:00,11:38:00,11:39:50,11:41:15,11:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,11:44:00,
112962093236301600,11:51:00,,,11:43:00,,,,,,,,,,,,,,,,,11:26:44,11:28:06,11:29:00,11:29:46,11:30:44,11:26:00,,11:32:03,,,11:31:45,11:35:00,11:36:33,11:38:09,11:40:00,11:41:08,11:44:43,11:46:37,11:48:00,11:49:44,,11:33:00
112962096236301600,11:08:00,,,,11:15:00,11:09:02,11:10:00,11:11:41,11:13:11,11:17:00,11:18:00,11:19:50,11:21:15,11:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,11:24:00,
112962097236301600,11:31:00,,,11:23:00,,,,,,,,,,,,,,,,,11:06:44,11:08:06,11:09:00,11:09:46,11:10:44,11:06:00,,11:12:03,,,11:11:45,11:15:00,11:16:33,11:18:09,11:20:00,11:21:08,11:24:43,11:26:37,11:28:00,11:29:44,,11:13:00
112962100236301600,11:11:00,,,11:03:00,,,,,,,,,,,,,,,,,10:46:44,10:48:06,10:49:00,10:49:46,10:50:44,10:46:00,,10:52:03,,,10:51:45,10:55:00,10:56:33,10:58:09,11:00:00,11:01:08,11:04:43,11:06:37,11:08:00,11:09:44,,10:53:00
112962103236301600,10:48:00,,,,10:55:00,10:49:02,10:50:00,10:51:41,10:53:11,10:57:00,10:58:00,10:59:50,11:01:15,11:03:07,,,,,,,,,,,,,,,,,,,,,,,,,,,11:04:00,
112962105236301600,10:28:00,,,,10:35:00,10:29:02,10:30:00,10:31:41,10:33:11,10:37:00,10:38:00,10:39:50,10:41:15,10:43:07,,,,,,,,,,,,,,,,,,,,,,,,,,,10:44:00,
112962106236301600,10:51:00,,,10:43:00,,,,,,,,,,,,,,,,,10:26:44,10:28:06,10:29:00,10:29:46,10:30:44,10:26:00,,10:32:03,,,10:31:45,10:35:00,10:36:33,10:38:09,10:40:00,10:41:08,10:44:43,10:46:37,10:48:00,10:49:44,,10:33:00
112962108236301600,10:08:00,,,,10:15:00,10:09:02,10:10:00,10:11:41,10:13:11,10:17:00,10:18:00,10:19:50,10:21:15,10:23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,10:24:00,
