trip_id,1662,1664,1665,1666,2528,2541,3800,3802,3804B,3805,3808,3810,3812,3814,3815,3850,3851,3852,3853,3856,3858,3859,3860
113553724238508602,19:55:00,,19:49:00,,19:51:53,19:52:58,,,,,,,,,19:44:27,19:44:00,19:45:10,19:51:04,,19:48:00,19:50:00,19:46:49,19:45:54
113553725238508602,18:40:00,,18:34:00,,18:36:53,18:37:58,,,,,,,,,18:29:27,18:29:00,18:30:10,18:36:04,,18:33:00,18:35:00,18:31:49,18:30:54
113553726238508602,19:40:00,,19:34:00,,19:36:53,19:37:58,,,,,,,,,19:29:27,19:29:00,19:30:10,19:36:04,,19:33:00,19:35:00,19:31:49,19:30:54
113553727238508602,18:55:00,,18:49:00,,18:51:53,18:52:58,,,,,,,,,18:44:27,18:44:00,18:45:10,18:51:04,,18:48:00,18:50:00,18:46:49,18:45:54
113553728238508602,18:25:00,,18:19:00,,18:21:53,18:22:58,,,,,,,,,18:14:27,18:14:00,18:15:10,18:21:04,,18:18:00,18:20:00,18:16:49,18:15:54
113553729238508602,19:10:00,,19:04:00,,19:06:53,19:07:58,,,,,,,,,18:59:27,18:59:00,19:00:10,19:06:04,,19:03:00,19:05:00,19:01:49,19:00:54
113553730238508602,20:10:00,,20:04:00,,20:06:53,20:07:58,,,,,,,,,19:59:27,19:59:00,20:00:10,20:06:04,,20:03:00,20:05:00,20:01:49,20:00:54
113553731238508602,,09:23:00,,09:29:00,,,09:24:47,09:25:53,09:26:39,09:28:00,09:30:00,09:33:00,09:30:54,09:34:06,,09:35:00,,,09:32:03,,,,
113553732238508602,,09:38:00,,09:44:00,,,09:39:47,09:40:53,09:41:39,09:43:00,09:45:00,09:48:00,09:45:54,09:49:06,,09:50:00,,,09:47:03,,,,
113553733238508602,,08:22:00,,08:28:00,,,08:23:47,08:24:53,08:25:39,08:27:00,08:29:00,08:32:00,08:29:54,08:33:06,,08:34:00,,,08:31:03,,,,
113553734238508602,09:12:00,,09:04:00,,09:07:39,09:09:09,,,,,,,,,08:59:27,08:59:00,09:00:10,09:06:29,,09:03:00,09:05:00,09:01:49,09:00:54
113553735238508602,,08:38:00,,08:44:00,,,08:39:47,08:40:53,08:41:39,08:43:00,08:45:00,08:48:00,08:45:54,08:49:06,,08:50:00,,,08:47:03,,,,
113553736238508602,,20:24:00,,20:29:00,,,20:25:25,20:26:19,20:26:55,20:28:00,20:30:00,20:32:24,20:30:43,20:33:17,,20:34:00,,,20:31:39,,,,
113553737238508602,,19:38:00,,19:44:00,,,19:39:47,19:40:53,19:41:39,19:43:00,19:45:00,19:47:24,19:45:43,19:48:17,,19:49:00,,,19:46:39,,,,
113553739238508602,08:41:00,,08:34:00,,08:37:16,08:38:34,,,,,,,,,08:29:27,08:29:00,08:30:10,08:36:16,,08:33:00,08:35:00,08:31:49,08:30:54
113553740238508602,,19:53:00,,19:59:00,,,19:54:47,19:55:53,19:56:39,19:58:00,20:00:00,20:02:24,20:00:43,20:03:17,,20:04:00,,,20:01:39,,,,
113553742238508602,09:42:00,,09:34:00,,09:37:39,09:39:09,,,,,,,,,09:29:27,09:29:00,09:30:10,09:36:29,,09:33:00,09:35:00,09:31:49,09:30:54
113553743238508602,09:27:00,,09:19:00,,09:22:39,09:24:09,,,,,,,,,09:14:27,09:14:00,09:15:10,09:21:29,,09:18:00,09:20:00,09:16:49,09:15:54
113553745238508602,09:57:00,,09:49:00,,09:52:39,09:54:09,,,,,,,,,09:44:27,09:44:00,09:45:10,09:51:29,,09:48:00,09:50:00,09:46:49,09:45:54
113553746238508602,08:56:00,,08:49:00,,08:52:16,08:53:34,,,,,,,,,08:44:27,08:44:00,08:45:10,08:51:16,,08:48:00,08:50:00,08:46:49,08:45:54
113553747238508602,20:30:00,,20:24:00,,20:26:53,20:27:58,,,,,,,,,20:19:27,20:19:00,20:20:10,20:26:04,,20:23:00,20:25:00,20:21:49,20:20:54
113553748238508602,08:26:00,,08:19:00,,08:22:16,08:23:34,,,,,,,,,08:14:27,08:14:00,08:15:10,08:21:16,,08:18:00,08:20:00,08:16:49,08:15:54
113553752238508602,,08:53:00,,08:59:00,,,08:54:47,08:55:53,08:56:39,08:58:00,09:00:00,09:03:00,09:00:54,09:04:06,,09:05:00,,,09:02:03,,,,
113553757238508602,17:25:00,,17:19:00,,17:21:53,17:22:58,,,,,,,,,17:14:27,17:14:00,17:15:10,17:21:04,,17:18:00,17:20:00,17:16:49,17:15:54
113553758238508602,17:40:00,,17:34:00,,17:36:53,17:37:58,,,,,,,,,17:29:27,17:29:00,17:30:10,17:36:04,,17:33:00,17:35:00,17:31:49,17:30:54
113553759238508602,17:55:00,,17:49:00,,17:51:53,17:52:58,,,,,,,,,17:44:27,17:44:00,17:45:10,17:51:04,,17:48:00,17:50:00,17:46:49,17:45:54
113553760238508602,,17:08:00,,17:14:00,,,17:09:47,17:10:53,17:11:39,17:13:00,17:15:00,17:17:24,17:15:43,17:18:17,,17:19:00,,,17:16:39,,,,
113553761238508602,,17:23:00,,17:29:00,,,17:24:47,17:25:53,17:26:39,17:28:00,17:30:00,17:32:24,17:30:43,17:33:17,,17:34:00,,,17:31:39,,,,
113553762238508602,,17:38:00,,17:44:00,,,17:39:47,17:40:53,17:41:39,17:43:00,17:45:00,17:47:24,17:45:43,17:48:17,,17:49:00,,,17:46:39,,,,
113553763238508602,,17:53:00,,17:59:00,,,17:54:47,17:55:53,17:56:39,17:58:00,18:00:00,18:02:24,18:00:43,18:03:17,,18:04:00,,,18:01:39,,,,
113553764238508602,,18:08:00,,18:14:00,,,18:09:47,18:10:53,18:11:39,18:13:00,18:15:00,18:17:24,18:15:43,18:18:17,,18:19:00,,,18:16:39,,,,
113553765238508602,,18:23:00,,18:29:00,,,18:24:47,18:25:53,18:26:39,18:28:00,18:30:00,18:32:24,18:30:43,18:33:17,,18:34:00,,,18:31:39,,,,
113553766238508602,,18:38:00,,18:44:00,,,18:39:47,18:40:53,18:41:39,18:43:00,18:45:00,18:47:24,18:45:43,18:48:17,,18:49:00,,,18:46:39,,,,
113553767238508602,,18:53:00,,18:59:00,,,18:54:47,18:55:53,18:56:39,18:58:00,19:00:00,19:02:24,19:00:43,19:03:17,,19:04:00,,,19:01:39,,,,
113553768238508602,,19:08:00,,19:14:00,,,19:09:47,19:10:53,19:11:39,19:13:00,19:15:00,19:17:24,19:15:43,19:18:17,,19:19:00,,,19:16:39,,,,
113553769238508602,,19:23:00,,19:29:00,,,19:24:47,19:25:53,19:26:39,19:28:00,19:30:00,19:32:24,19:30:43,19:33:17,,19:34:00,,,19:31:39,,,,
113553770238508602,,09:08:00,,09:14:00,,,09:09:47,09:10:53,09:11:39,09:13:00,09:15:00,09:18:00,09:15:54,09:19:06,,09:20:00,,,09:17:03,,,,
113554356238508602,,,,,,,,,,,08:04:00,08:07:00,08:04:54,08:08:06,,08:09:00,,,08:06:03,,,,
113677641238834003,,09:30:00,,09:37:00,,,09:32:08,09:33:28,09:34:23,09:36:00,,,,,,,,,,,,,
113677651238834003,,09:11:00,,09:18:00,,,09:13:08,09:14:28,09:15:23,09:17:00,,,,,,,,,,,,,
113688043238920032,,09:30:00,,09:37:00,,,09:32:08,09:33:28,09:34:23,09:36:00,,,,,,,,,,,,,
113688046238920032,,09:11:00,,09:18:00,,,09:13:08,09:14:28,09:15:23,09:17:00,,,,,,,,,,,,,
113688340238920032,,14:09:00,,14:16:00,,,14:11:08,14:12:28,14:13:23,14:15:00,,,,,,,,,,,,,
113688345238920032,,13:59:00,,14:06:00,,,14:01:08,14:02:28,14:03:23,14:05:00,,,,,,,,,,,,,
113688346238920032,,13:49:00,,13:56:00,,,13:51:08,13:52:28,13:53:23,13:55:00,,,,,,,,,,,,,
113688351238920032,,13:39:00,,13:46:00,,,13:41:08,13:42:28,13:43:23,13:45:00,,,,,,,,,,,,,
113688395238920032,,13:29:00,,13:36:00,,,13:31:08,13:32:28,13:33:23,13:35:00,,,,,,,,,,,,,
113688398238920032,,14:39:00,,14:46:00,,,14:41:08,14:42:28,14:43:23,14:45:00,,,,,,,,,,,,,
113690057238924052,,09:30:00,,09:37:00,,,09:32:08,09:33:28,09:34:23,09:36:00,,,,,,,,,,,,,
113690060238924052,,09:11:00,,09:18:00,,,09:13:08,09:14:28,09:15:23,09:17:00,,,,,,,,,,,,,
113712723239003001,,25:28:00,,25:33:00,,,25:29:25,25:30:19,25:30:55,25:32:00,,,,,,,,,,,,,
113712726239003001,,25:13:00,,25:18:00,,,25:14:25,25:15:19,25:15:55,25:17:00,,,,,,,,,,,,,
113712727239003001,,24:59:00,,25:04:00,,,25:00:25,25:01:19,25:01:55,25:03:00,,,,,,,,,,,,,
113712739239003001,,24:22:00,,24:27:00,,,24:23:25,24:24:19,24:24:55,24:26:00,,,,,,,,,,,,,
113712817239003001,05:05:00,,04:59:00,,05:01:53,05:02:58,,,,,,,,,,,,05:01:04,,,05:00:00,,
113712819239003001,05:27:00,,05:21:00,,05:23:53,05:24:58,,,,,,,,,,,,05:23:04,,,05:22:00,,
113713874239009501,,25:28:00,,25:33:00,,,25:29:25,25:30:19,25:30:55,25:32:00,,,,,,,,,,,,,
113713878239009501,,25:13:00,,25:18:00,,,25:14:25,25:15:19,25:15:55,25:17:00,,,,,,,,,,,,,
113713881239009501,,24:59:00,,25:04:00,,,25:00:25,25:01:19,25:01:55,25:03:00,,,,,,,,,,,,,
113713895239009501,,24:22:00,,24:27:00,,,24:23:25,24:24:19,24:24:55,24:26:00,,,,,,,,,,,,,
113713962239009501,05:27:00,,05:21:00,,05:23:53,05:24:58,,,,,,,,,,,,05:23:04,,,05:22:00,,
113713970239009501,05:05:00,,04:59:00,,05:01:53,05:02:58,,,,,,,,,,,,05:01:04,,,05:00:00,,
113714633239010601,07:32:00,,07:26:00,,07:28:53,07:29:58,,,,,,,,,,,,07:28:04,,,07:27:00,,
113714634239010601,05:27:00,,05:21:00,,05:23:53,05:24:58,,,,,,,,,,,,05:23:04,,,05:22:00,,
113714640239010601,,24:59:00,,25:04:00,,,25:00:25,25:01:19,25:01:55,25:03:00,,,,,,,,,,,,,
113714641239010601,,25:13:00,,25:18:00,,,25:14:25,25:15:19,25:15:55,25:17:00,,,,,,,,,,,,,
113714642239010601,,25:28:00,,25:33:00,,,25:29:25,25:30:19,25:30:55,25:32:00,,,,,,,,,,,,,
113714649239010601,,24:22:00,,24:27:00,,,24:23:25,24:24:19,24:24:55,24:26:00,,,,,,,,,,,,,
113714654239010601,05:05:00,,04:59:00,,05:01:53,05:02:58,,,,,,,,,,,,05:01:04,,,05:00:00,,
