trip_id,1145,1242,1348,1350,1351,1356,1894,2305,2370,2558,3225,3230,3231,3232,3233,3234,3238,3252,3253,3257,3259B,3260,3261,3263B,3281,3282,4074B,4127,4213,4214,4217,4252,4253,4258,4266,4267,4271,4594,4595,6648,6702,6706,6754,6755
113358393237600501,,,23:29:00,23:29:41,,,,,23:27:40,23:22:00,23:38:51,23:40:00,23:41:43,23:42:45,23:43:33,23:45:00,,,,,,,,,,,23:34:00,,23:32:00,23:33:15,23:26:13,,,,,23:23:25,23:24:38,23:38:00,,,23:35:07,23:36:25,,
113358394237600501,,,20:46:00,20:46:54,,,,,20:44:29,20:38:00,20:58:51,21:00:00,21:01:43,21:02:45,21:03:33,21:05:00,,,,,,,,,,,20:52:40,,20:50:00,20:51:40,20:42:49,,,,,20:39:38,20:41:00,20:58:00,,,20:54:09,20:55:53,,
113358395237600501,,,21:27:00,21:27:54,,,,,21:25:29,21:19:00,21:38:51,21:40:00,21:41:43,21:42:45,21:43:33,21:45:00,,,,,,,,,,,21:33:20,,21:31:00,21:32:28,21:23:49,,,,,21:20:38,21:22:00,21:38:00,,,21:34:38,21:36:09,,
113358396237600501,,,21:07:00,21:07:54,,,,,21:05:29,20:59:00,21:18:51,21:20:00,21:21:43,21:22:45,21:23:33,21:25:00,,,,,,,,,,,21:13:20,,21:11:00,21:12:28,21:03:49,,,,,21:00:38,21:02:00,21:18:00,,,21:14:38,21:16:09,,
113358397237600501,,,21:47:00,21:47:54,,,,,21:45:29,21:39:00,21:58:51,22:00:00,22:01:43,22:02:45,22:03:33,22:05:00,,,,,,,,,,,21:53:20,,21:51:00,21:52:28,21:43:49,,,,,21:40:38,21:42:00,21:58:00,,,21:54:38,21:56:09,,
113358398237600501,,,22:27:00,22:27:54,,,,,22:25:29,22:19:00,22:38:51,22:40:00,22:41:43,22:42:45,22:43:33,22:45:00,,,,,,,,,,,22:33:20,,22:31:00,22:32:28,22:23:49,,,,,22:20:38,22:22:00,22:38:00,,,22:34:38,22:36:09,,
113358399237600501,,,23:09:00,23:09:41,,,,,23:07:40,23:02:00,23:18:51,23:20:00,23:21:43,23:22:45,23:23:33,23:25:00,,,,,,,,,,,23:14:00,,23:12:00,23:13:15,23:06:13,,,,,23:03:25,23:04:38,23:18:00,,,23:15:07,23:16:25,,
113358400237600501,,,24:09:00,24:09:41,,,,,24:07:40,24:02:00,24:18:51,24:20:00,24:21:43,24:22:45,24:23:33,24:25:00,,,,,,,,,,,24:14:00,,24:12:00,24:13:15,24:06:13,,,,,24:03:25,24:04:38,24:18:00,,,24:15:07,24:16:25,,
113358401237600501,,,23:49:00,23:49:41,,,,,23:47:40,23:42:00,23:58:51,24:00:00,24:01:43,24:02:45,24:03:33,24:05:00,,,,,,,,,,,23:54:00,,23:52:00,23:53:15,23:46:13,,,,,23:43:25,23:44:38,23:58:00,,,23:55:07,23:56:25,,
113358402237600501,,,,,,,,,,,,,,,,24:30:00,24:31:41,24:32:16,24:36:00,,,,,,24:33:03,24:34:00,,,,,,,,,,,,,,,,,,
113358403237600501,,,,,,,,,,,,,,,,24:10:00,24:11:41,24:12:16,24:16:00,,,,,,24:13:03,24:14:00,,,,,,,,,,,,,,,,,,
113358406237600501,,,,,,,,,,,,05:06:00,05:07:22,05:08:12,05:08:51,05:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113358407237600501,,05:24:53,,,05:33:01,05:34:00,,05:34:59,,05:41:00,,,,,,05:15:00,05:16:41,05:17:16,05:21:00,05:21:56,,,,,05:18:03,05:19:00,,05:40:00,,,,05:36:26,05:30:00,05:38:12,05:39:26,,,,05:23:00,,,,05:26:16,05:27:36
113358408237600501,,05:54:53,,,06:03:01,06:04:00,,06:04:59,,06:11:00,,,,,,05:45:00,05:46:41,05:47:16,05:51:00,05:51:56,,,,,05:48:03,05:49:00,,06:10:00,,,,06:06:26,06:00:00,06:08:12,06:09:26,,,,05:53:00,,,,05:56:16,05:57:36
113358410237600501,,,05:47:00,05:47:41,,,,,05:45:29,05:39:00,05:56:51,05:58:00,05:59:22,06:00:12,06:00:51,06:02:00,,,,,,,,,,,05:52:00,,05:50:00,05:51:15,05:43:49,,,,,05:40:38,05:42:00,05:56:00,,,05:53:07,05:54:25,,
113358412237600501,,05:17:53,,,05:26:01,05:27:00,,05:27:59,,05:34:00,,,,,,,,,,05:15:00,,,,,,,,05:33:00,,,,05:29:26,05:23:00,05:31:12,05:32:26,,,,05:16:00,,,,05:19:16,05:20:36
113358413237600501,,,24:35:00,24:35:41,,,,,24:33:40,24:28:00,24:45:00,,,,,,,,,,,,,,,,24:40:00,,24:38:00,24:39:15,24:32:13,,,,,24:29:25,24:30:38,24:44:00,,,24:41:07,24:42:25,,
113358414237600501,,,24:15:00,24:15:41,,,,,24:13:40,24:08:00,24:25:00,,,,,,,,,,,,,,,,24:20:00,,24:18:00,24:19:15,24:12:13,,,,,24:09:25,24:10:38,24:24:00,,,24:21:07,24:22:25,,
113358427237600501,,06:19:53,,,06:28:01,06:29:00,,06:29:59,,06:36:00,,,,,,06:10:00,06:11:41,06:12:16,06:16:00,06:16:56,,,,,06:13:03,06:14:00,,06:35:00,,,,06:31:26,06:25:00,06:33:12,06:34:26,,,,06:18:00,,,,06:21:16,06:22:36
113358428237600501,,06:41:53,,,06:50:01,06:51:00,,06:51:59,,06:58:00,,,,,,06:32:00,06:33:41,06:34:16,06:38:00,06:38:56,,,,,06:35:03,06:36:00,,06:57:00,,,,06:53:26,06:47:00,06:55:12,06:56:26,,,,06:40:00,,,,06:43:16,06:44:36
113358429237600501,,07:01:53,,,07:10:01,07:11:00,,07:12:09,,07:19:00,,,,,,06:52:00,06:53:41,06:54:16,06:58:00,06:58:56,,,,,06:55:03,06:56:00,,07:18:00,,,,07:13:51,07:07:00,07:15:54,07:17:20,,,,07:00:00,,,,07:03:16,07:04:36
113358430237600501,,07:21:53,,,07:30:01,07:31:00,,07:32:09,,07:39:00,,,,,,07:12:00,07:13:41,07:14:16,07:18:00,07:18:56,,,,,07:15:03,07:16:00,,07:38:00,,,,07:33:51,07:27:00,07:35:54,07:37:20,,,,07:20:00,,,,07:23:16,07:24:36
113358431237600501,,07:41:53,,,07:50:01,07:51:00,,07:52:09,,07:59:00,,,,,,07:32:00,07:33:41,07:34:16,07:38:00,07:38:56,,,,,07:35:03,07:36:00,,07:58:00,,,,07:53:51,07:47:00,07:55:54,07:57:20,,,,07:40:00,,,,07:43:16,07:44:36
113358432237600501,,08:01:53,,,08:10:01,08:11:00,,08:12:09,,08:19:00,,,,,,07:52:00,07:53:41,07:54:16,07:58:00,07:58:56,,,,,07:55:03,07:56:00,,08:18:00,,,,08:13:51,08:07:00,08:15:54,08:17:20,,,,08:00:00,,,,08:03:16,08:04:36
113358433237600501,,08:22:53,,,08:31:01,08:32:00,,08:33:19,,08:41:00,,,,,,08:12:00,08:14:06,08:14:50,08:19:00,08:19:56,,,,,08:15:49,08:17:00,,08:40:00,,,,08:35:15,08:28:00,08:37:35,08:39:14,,,,08:21:00,,,,08:24:16,08:25:36
113358434237600501,,08:42:53,,,08:51:01,08:52:00,,08:53:19,,09:01:00,,,,,,08:32:00,08:34:06,08:34:50,08:39:00,08:39:56,,,,,08:35:49,08:37:00,,09:00:00,,,,08:55:15,08:48:00,08:57:35,08:59:14,,,,08:41:00,,,,08:44:16,08:45:36
113358435237600501,,09:02:53,,,09:11:46,09:13:00,,09:14:19,,09:22:00,,,,,,08:52:00,08:54:06,08:54:50,08:59:00,08:59:56,,,,,08:55:49,08:57:00,,09:21:00,,,,09:16:15,09:08:00,09:18:35,09:20:14,,,,09:01:00,,,,09:04:16,09:05:36
113358436237600501,,09:22:53,,,09:31:46,09:33:00,,09:34:19,,09:42:00,,,,,,09:12:00,09:14:06,09:14:50,09:19:00,09:19:56,,,,,09:15:49,09:17:00,,09:41:00,,,,09:36:15,09:28:00,09:38:35,09:40:14,,,,09:21:00,,,,09:24:16,09:25:36
113358437237600501,,09:36:53,,,09:45:46,09:47:00,,09:48:19,,09:56:00,,,,,,09:26:00,09:28:06,09:28:50,09:33:00,09:33:56,,,,,09:29:49,09:31:00,,09:55:00,,,,09:50:15,09:42:00,09:52:35,09:54:14,,,,09:35:00,,,,09:38:16,09:39:36
113358438237600501,,09:48:53,,,09:57:46,09:59:00,,10:00:19,,10:08:00,,,,,,09:38:00,09:40:06,09:40:50,09:45:00,09:45:56,,,,,09:41:49,09:43:00,,10:07:00,,,,10:02:15,09:54:00,10:04:35,10:06:14,,,,09:47:00,,,,09:50:16,09:51:36
113358439237600501,,10:00:53,,,10:09:46,10:11:00,,10:12:29,,10:21:00,,,,,,09:50:00,09:52:06,09:52:50,09:57:00,09:57:56,,,,,09:53:49,09:55:00,,10:20:00,,,,10:14:39,10:06:00,10:17:17,10:19:08,,,,09:59:00,,,,10:02:16,10:03:36
113358440237600501,,10:12:53,,,10:21:46,10:23:00,,10:24:29,,10:33:00,,,,,,10:01:00,10:03:32,10:04:24,10:09:00,10:09:56,,,,,10:05:35,10:07:00,,10:32:00,,,,10:26:39,10:18:00,10:29:17,10:31:08,,,,10:11:00,,,,10:14:16,10:15:36
113358441237600501,,10:24:53,,,10:33:46,10:35:00,,10:36:29,,10:45:00,,,,,,10:13:00,10:15:32,10:16:24,10:21:00,10:21:56,,,,,10:17:35,10:19:00,,10:44:00,,,,10:38:39,10:30:00,10:41:17,10:43:08,,,,10:23:00,,,,10:26:16,10:27:36
113358442237600501,,10:36:53,,,10:45:46,10:47:00,,10:48:29,,10:57:00,,,,,,10:25:00,10:27:32,10:28:24,10:33:00,10:33:56,,,,,10:29:35,10:31:00,,10:56:00,,,,10:50:39,10:42:00,10:53:17,10:55:08,,,,10:35:00,,,,10:38:16,10:39:36
113358443237600501,,10:48:53,,,10:57:46,10:59:00,,11:00:29,,11:09:00,,,,,,10:37:00,10:39:32,10:40:24,10:45:00,10:45:56,,,,,10:41:35,10:43:00,,11:08:00,,,,11:02:39,10:54:00,11:05:17,11:07:08,,,,10:47:00,,,,10:50:16,10:51:36
113358444237600501,,11:00:53,,,11:09:46,11:11:00,,11:12:29,,11:21:00,,,,,,10:49:00,10:51:32,10:52:24,10:57:00,10:57:56,,,,,10:53:35,10:55:00,,11:20:00,,,,11:14:39,11:06:00,11:17:17,11:19:08,,,,10:59:00,,,,11:02:16,11:03:36
113358445237600501,,11:13:09,,,11:22:46,11:24:00,,11:25:29,,11:34:00,,,,,,11:01:00,11:03:32,11:04:24,11:09:00,11:09:56,,,,,11:05:35,11:07:00,,11:33:00,,,,11:27:39,11:19:00,11:30:17,11:32:08,,,,11:11:00,,,,11:14:44,11:16:15
113358446237600501,,11:25:09,,,11:34:46,11:36:00,,11:37:29,,11:46:00,,,,,,11:13:00,11:15:32,11:16:24,11:21:00,11:21:56,,,,,11:17:35,11:19:00,,11:45:00,,,,11:39:39,11:31:00,11:42:17,11:44:08,,,,11:23:00,,,,11:26:44,11:28:15
113358447237600501,,11:37:09,,,11:46:46,11:48:00,,11:49:29,,11:58:00,,,,,,11:25:00,11:27:32,11:28:24,11:33:00,11:33:56,,,,,11:29:35,11:31:00,,11:57:00,,,,11:51:39,11:43:00,11:54:17,11:56:08,,,,11:35:00,,,,11:38:44,11:40:15
113358448237600501,,11:50:09,,,11:59:46,12:01:00,,12:02:29,,12:12:00,,,,,,11:37:00,11:39:32,11:40:24,11:45:00,11:46:24,,,,,11:41:35,11:43:00,,12:10:00,,,,12:04:39,11:56:00,12:07:17,12:09:08,,,,11:48:00,,,,11:51:44,11:53:15
113358449237600501,,12:02:09,,,12:11:46,12:13:00,,12:14:29,,12:24:00,,,,,,11:49:00,11:51:32,11:52:24,11:57:00,11:58:24,,,,,11:53:35,11:55:00,,12:22:00,,,,12:16:39,12:08:00,12:19:17,12:21:08,,,,12:00:00,,,,12:03:44,12:05:15
113358450237600501,,12:14:09,,,12:23:46,12:25:00,,12:26:29,,12:36:00,,,,,,12:01:00,12:03:32,12:04:24,12:09:00,12:10:24,,,,,12:05:35,12:07:00,,12:34:00,,,,12:28:39,12:20:00,12:31:17,12:33:08,,,,12:12:00,,,,12:15:44,12:17:15
113358451237600501,,12:26:09,,,12:35:46,12:37:00,,12:38:29,,12:48:00,,,,,,12:13:00,12:15:32,12:16:24,12:21:00,12:22:24,,,,,12:17:35,12:19:00,,12:46:00,,,,12:40:39,12:32:00,12:43:17,12:45:08,,,,12:24:00,,,,12:27:44,12:29:15
113358452237600501,,12:36:09,,,12:45:46,12:47:00,,12:48:29,,12:58:00,,,,,,12:23:00,12:25:32,12:26:24,12:31:00,12:32:24,,,,,12:27:35,12:29:00,,12:56:00,,,,12:50:39,12:42:00,12:53:17,12:55:08,,,,12:34:00,,,,12:37:44,12:39:15
113358453237600501,,12:46:09,,,12:55:46,12:57:00,,12:58:29,,13:08:00,,,,,,12:33:00,12:35:32,12:36:24,12:41:00,12:42:24,,,,,12:37:35,12:39:00,,13:06:00,,,,13:00:39,12:52:00,13:03:17,13:05:08,,,,12:44:00,,,,12:47:44,12:49:15
113358454237600501,,12:56:09,,,13:06:31,13:08:00,,13:09:39,,13:20:00,,,,,,12:43:00,12:45:32,12:46:24,12:51:00,12:52:24,,,,,12:47:35,12:49:00,,13:18:00,,,,13:12:04,13:02:00,13:14:59,13:17:03,,,,12:54:00,,,,12:57:44,12:59:15
113358455237600501,,13:06:25,,,13:17:31,13:19:00,,13:20:39,,13:31:00,,,,,,12:53:00,12:55:32,12:56:24,13:01:00,13:02:24,,,,,12:57:35,12:59:00,,13:29:00,,,,13:23:04,13:13:00,13:25:59,13:28:03,,,,13:04:00,,,,13:08:11,13:09:55
113358456237600501,,13:16:25,,,13:27:31,13:29:00,,13:30:39,,13:41:00,,,,,,13:03:00,13:05:32,13:06:24,13:11:00,13:12:24,,,,,13:07:35,13:09:00,,13:39:00,,,,13:33:04,13:23:00,13:35:59,13:38:03,,,,13:14:00,,,,13:18:11,13:19:55
113358457237600501,,13:26:25,,,13:37:31,13:39:00,,13:40:39,,13:51:00,,,,,,13:13:00,13:15:32,13:16:24,13:21:00,13:22:24,,,,,13:17:35,13:19:00,,13:49:00,,,,13:43:04,13:33:00,13:45:59,13:48:03,,,,13:24:00,,,,13:28:11,13:29:55
113358458237600501,,13:36:25,,,13:47:31,13:49:00,,13:50:39,,14:01:00,,,,,,13:23:00,13:25:32,13:26:24,13:31:00,13:32:24,,,,,13:27:35,13:29:00,,13:59:00,,,,13:53:04,13:43:00,13:55:59,13:58:03,,,,13:34:00,,,,13:38:11,13:39:55
113358459237600501,,13:46:25,,,13:57:31,13:59:00,,14:00:39,,14:11:00,,,,,,13:33:00,13:35:32,13:36:24,13:41:00,13:42:24,,,,,13:37:35,13:39:00,,14:09:00,,,,14:03:04,13:53:00,14:05:59,14:08:03,,,,13:44:00,,,,13:48:11,13:49:55
113358460237600501,,13:56:25,,,14:06:46,14:08:00,,14:09:39,,14:20:00,,,,,,13:43:00,13:45:32,13:46:24,13:51:00,13:52:24,,,,,13:47:35,13:49:00,,14:18:00,,,,14:12:04,14:03:00,14:14:59,14:17:03,,,,13:54:00,,,,13:58:11,13:59:55
113358461237600501,,14:06:41,,,14:17:46,14:19:00,,14:20:39,,14:31:00,,,,,,13:53:00,13:55:32,13:56:24,14:01:00,14:02:24,,,,,13:57:35,13:59:00,,14:29:00,,,,14:23:04,14:14:00,14:25:59,14:28:03,,,,14:04:00,,,,14:08:39,14:10:34
113358462237600501,,14:16:41,,,14:27:46,14:29:00,,14:30:39,,14:41:00,,,,,,14:03:00,14:05:32,14:06:24,14:11:00,14:12:24,,,,,14:07:35,14:09:00,,14:39:00,,,,14:33:04,14:24:00,14:35:59,14:38:03,,,,14:14:00,,,,14:18:39,14:20:34
113358463237600501,,14:26:41,,,14:37:46,14:39:00,,14:40:39,,14:51:00,,,,,,14:13:00,14:15:32,14:16:24,14:21:00,14:22:24,,,,,14:17:35,14:19:00,,14:49:00,,,,14:43:04,14:34:00,14:45:59,14:48:03,,,,14:24:00,,,,14:28:39,14:30:34
113358464237600501,,14:36:41,,,14:47:46,14:49:00,,14:50:39,,15:01:00,,,,,,14:23:00,14:25:32,14:26:24,14:31:00,14:32:24,,,,,14:27:35,14:29:00,,14:59:00,,,,14:53:04,14:44:00,14:55:59,14:58:03,,,,14:34:00,,,,14:38:39,14:40:34
113358465237600501,,14:46:41,,,14:57:46,14:59:00,,15:00:39,,15:11:00,,,,,,14:33:00,14:35:32,14:36:24,14:41:00,14:42:24,,,,,14:37:35,14:39:00,,15:09:00,,,,15:03:04,14:54:00,15:05:59,15:08:03,,,,14:44:00,,,,14:48:39,14:50:34
113358466237600501,,14:56:41,,,15:08:31,15:10:00,,15:11:39,,15:22:00,,,,,,14:43:00,14:45:32,14:46:24,14:51:00,14:52:24,,,,,14:47:35,14:49:00,,15:20:00,,,,15:14:04,15:04:00,15:16:59,15:19:03,,,,14:54:00,,,,14:58:39,15:00:34
113358467237600501,,15:06:41,,,15:18:31,15:20:00,,15:21:39,,15:32:00,,,,,,14:53:00,14:55:32,14:56:24,15:01:00,15:02:24,,,,,14:57:35,14:59:00,,15:30:00,,,,15:24:04,15:14:00,15:26:59,15:29:03,,,,15:04:00,,,,15:08:39,15:10:34
113358468237600501,,15:16:41,,,15:28:31,15:30:00,,15:31:39,,15:42:00,,,,,,15:03:00,15:05:32,15:06:24,15:11:00,15:12:24,,,,,15:07:35,15:09:00,,15:40:00,,,,15:34:04,15:24:00,15:36:59,15:39:03,,,,15:14:00,,,,15:18:39,15:20:34
113358469237600501,,15:26:41,,,15:38:31,15:40:00,,15:41:39,,15:52:00,,,,,,15:13:00,15:15:32,15:16:24,15:21:00,15:22:24,,,,,15:17:35,15:19:00,,15:50:00,,,,15:44:04,15:34:00,15:46:59,15:49:03,,,,15:24:00,,,,15:28:39,15:30:34
113358470237600501,,15:36:41,,,15:48:31,15:50:00,,15:51:39,,16:02:00,,,,,,15:23:00,15:25:32,15:26:24,15:31:00,15:32:24,,,,,15:27:35,15:29:00,,16:00:00,,,,15:54:04,15:44:00,15:56:59,15:59:03,,,,15:34:00,,,,15:38:39,15:40:34
113358471237600501,,15:46:41,,,15:58:31,16:00:00,,16:01:39,,16:12:00,,,,,,15:33:00,15:35:32,15:36:24,15:41:00,15:42:24,,,,,15:37:35,15:39:00,,16:10:00,,,,16:04:04,15:54:00,16:06:59,16:09:03,,,,15:44:00,,,,15:48:39,15:50:34
113358472237600501,,15:56:41,,,16:08:31,16:10:00,,16:11:39,,16:22:00,,,,,,15:43:00,15:45:32,15:46:24,15:51:00,15:52:24,,,,,15:47:35,15:49:00,,16:20:00,,,,16:14:04,16:04:00,16:16:59,16:19:03,,,,15:54:00,,,,15:58:39,16:00:34
113358473237600501,,16:06:41,,,16:18:31,16:20:00,,16:21:39,,16:32:00,,,,,,15:53:00,15:55:32,15:56:24,16:01:00,16:02:24,,,,,15:57:35,15:59:00,,16:30:00,,,,16:24:04,16:14:00,16:26:59,16:29:03,,,,16:04:00,,,,16:08:39,16:10:34
113358474237600501,,16:16:41,,,16:28:31,16:30:00,,16:31:39,,16:42:00,,,,,,16:03:00,16:05:32,16:06:24,16:11:00,16:12:24,,,,,16:07:35,16:09:00,,16:40:00,,,,16:34:04,16:24:00,16:36:59,16:39:03,,,,16:14:00,,,,16:18:39,16:20:34
113358475237600501,,16:26:41,,,16:38:31,16:40:00,,16:41:39,,16:52:00,,,,,,16:13:00,16:15:32,16:16:24,16:21:00,16:22:24,,,,,16:17:35,16:19:00,,16:50:00,,,,16:44:04,16:34:00,16:46:59,16:49:03,,,,16:24:00,,,,16:28:39,16:30:34
113358476237600501,,16:36:41,,,16:48:31,16:50:00,,16:51:39,,17:02:00,,,,,,16:23:00,16:25:32,16:26:24,16:31:00,16:32:24,,,,,16:27:35,16:29:00,,17:00:00,,,,16:54:04,16:44:00,16:56:59,16:59:03,,,,16:34:00,,,,16:38:39,16:40:34
113358477237600501,,16:46:41,,,16:58:31,17:00:00,,17:01:39,,17:12:00,,,,,,16:33:00,16:35:32,16:36:24,16:41:00,16:42:24,,,,,16:37:35,16:39:00,,17:10:00,,,,17:04:04,16:54:00,17:06:59,17:09:03,,,,16:44:00,,,,16:48:39,16:50:34
113358478237600501,,16:56:41,,,17:08:31,17:10:00,,17:11:39,,17:22:00,,,,,,16:43:00,16:45:32,16:46:24,16:51:00,16:52:24,,,,,16:47:35,16:49:00,,17:20:00,,,,17:14:04,17:04:00,17:16:59,17:19:03,,,,16:54:00,,,,16:58:39,17:00:34
113358479237600501,,17:06:41,,,17:18:31,17:20:00,,17:21:39,,17:32:00,,,,,,16:53:00,16:55:32,16:56:24,17:01:00,17:02:24,,,,,16:57:35,16:59:00,,17:30:00,,,,17:24:04,17:14:00,17:26:59,17:29:03,,,,17:04:00,,,,17:08:39,17:10:34
113358480237600501,,17:16:41,,,17:28:31,17:30:00,,17:31:39,,17:42:00,,,,,,17:03:00,17:05:32,17:06:24,17:11:00,17:12:24,,,,,17:07:35,17:09:00,,17:40:00,,,,17:34:04,17:24:00,17:36:59,17:39:03,,,,17:14:00,,,,17:18:39,17:20:34
113358481237600501,,17:26:41,,,17:38:31,17:40:00,,17:41:39,,17:52:00,,,,,,17:13:00,17:15:32,17:16:24,17:21:00,17:22:24,,,,,17:17:35,17:19:00,,17:50:00,,,,17:44:04,17:34:00,17:46:59,17:49:03,,,,17:24:00,,,,17:28:39,17:30:34
113358482237600501,,17:36:41,,,17:48:31,17:50:00,,17:51:39,,18:02:00,,,,,,17:23:00,17:25:32,17:26:24,17:31:00,17:32:24,,,,,17:27:35,17:29:00,,18:00:00,,,,17:54:04,17:44:00,17:56:59,17:59:03,,,,17:34:00,,,,17:38:39,17:40:34
113358483237600501,,17:46:41,,,17:58:31,18:00:00,,18:01:29,,18:11:00,,,,,,17:33:00,17:35:32,17:36:24,17:41:00,17:42:24,,,,,17:37:35,17:39:00,,18:09:00,,,,18:03:39,17:54:00,18:06:17,18:08:08,,,,17:44:00,,,,17:48:39,17:50:34
113358484237600501,,17:56:41,,,18:08:31,18:10:00,,18:11:29,,18:21:00,,,,,,17:43:00,17:45:32,17:46:24,17:51:00,17:52:24,,,,,17:47:35,17:49:00,,18:19:00,,,,18:13:39,18:04:00,18:16:17,18:18:08,,,,17:54:00,,,,17:58:39,18:00:34
113358485237600501,,18:06:41,,,18:18:31,18:20:00,,18:21:29,,18:31:00,,,,,,17:53:00,17:55:32,17:56:24,18:01:00,18:02:24,,,,,17:57:35,17:59:00,,18:29:00,,,,18:23:39,18:14:00,18:26:17,18:28:08,,,,18:04:00,,,,18:08:39,18:10:34
113358486237600501,,18:16:41,,,18:28:31,18:30:00,,18:31:29,,18:41:00,,,,,,18:03:00,18:05:32,18:06:24,18:11:00,18:12:24,,,,,18:07:35,18:09:00,,18:39:00,,,,18:33:39,18:24:00,18:36:17,18:38:08,,,,18:14:00,,,,18:18:39,18:20:34
113358487237600501,,18:26:41,,,18:38:31,18:40:00,,18:41:29,,18:51:00,,,,,,18:13:00,18:15:32,18:16:24,18:21:00,18:22:24,,,,,18:17:35,18:19:00,,18:49:00,,,,18:43:39,18:34:00,18:46:17,18:48:08,,,,18:24:00,,,,18:28:39,18:30:34
113358488237600501,,18:35:41,,,18:47:31,18:49:00,,18:50:29,,19:00:00,,,,,,18:23:00,18:25:32,18:26:24,18:31:00,18:31:56,,,,,18:27:35,18:29:00,,18:58:00,,,,18:52:39,18:43:00,18:55:17,18:57:08,,,,18:33:00,,,,18:37:39,18:39:34
113358489237600501,,18:45:41,,,18:57:31,18:59:00,,19:00:29,,19:09:00,,,,,,18:33:00,18:35:32,18:36:24,18:41:00,18:41:56,,,,,18:37:35,18:39:00,,19:08:00,,,,19:02:39,18:53:00,19:05:17,19:07:08,,,,18:43:00,,,,18:47:39,18:49:34
113358490237600501,,18:55:41,,,19:07:31,19:09:00,,19:10:19,,19:18:00,,,,,,18:43:00,18:45:32,18:46:24,18:51:00,18:51:56,,,,,18:47:35,18:49:00,,19:17:00,,,,19:12:15,19:03:00,19:14:35,19:16:14,,,,18:53:00,,,,18:57:39,18:59:34
113358491237600501,,19:05:41,,,19:17:31,19:19:00,,19:20:19,,19:28:00,,,,,,18:53:00,18:55:32,18:56:24,19:01:00,19:01:56,,,,,18:57:35,18:59:00,,19:27:00,,,,19:22:15,19:13:00,19:24:35,19:26:14,,,,19:03:00,,,,19:07:39,19:09:34
113358492237600501,,19:15:41,,,19:27:31,19:29:00,,19:30:19,,19:38:00,,,,,,19:03:00,19:05:32,19:06:24,19:11:00,19:11:56,,,,,19:07:35,19:09:00,,19:37:00,,,,19:32:15,19:23:00,19:34:35,19:36:14,,,,19:13:00,,,,19:17:39,19:19:34
113358493237600501,,19:27:41,,,19:39:31,19:41:00,,19:42:19,,19:50:00,,,,,,19:15:00,19:17:32,19:18:24,19:23:00,19:23:56,,,,,19:19:35,19:21:00,,19:49:00,,,,19:44:15,19:35:00,19:46:35,19:48:14,,,,19:25:00,,,,19:29:39,19:31:34
113358494237600501,,19:54:41,,,20:05:46,20:07:00,,20:08:19,,20:16:00,,,,,,19:42:00,19:44:32,19:45:24,19:50:00,19:50:56,,,,,19:46:35,19:48:00,,20:15:00,,,,20:10:15,20:02:00,20:12:35,20:14:14,,,,19:52:00,,,,19:56:39,19:58:34
113358495237600501,,20:09:25,,,20:19:46,20:21:00,,20:22:19,,20:30:00,,,,,,19:57:00,19:59:32,20:00:24,20:05:00,20:05:56,,,,,20:01:35,20:03:00,,20:29:00,,,,20:24:15,20:16:00,20:26:35,20:28:14,,,,20:07:00,,,,20:11:11,20:12:55
113358496237600501,,19:39:41,,,19:51:31,19:53:00,,19:54:19,,20:02:00,,,,,,19:27:00,19:29:32,19:30:24,19:35:00,19:35:56,,,,,19:31:35,19:33:00,,20:01:00,,,,19:56:15,19:47:00,19:58:35,20:00:14,,,,19:37:00,,,,19:41:39,19:43:34
113358649237600501,,,06:14:00,06:14:41,,,,,06:12:29,06:06:00,06:23:51,06:25:00,06:26:22,06:27:12,06:27:51,06:29:00,,,,,,,,,,,06:19:00,,06:17:00,06:18:15,06:10:49,,,,,06:07:38,06:09:00,06:23:00,,,06:20:07,06:21:25,,
113358650237600501,,,06:39:00,06:39:54,,,,,06:37:29,06:31:00,06:49:51,06:51:00,06:52:22,06:53:12,06:53:51,06:55:00,,,,,,,,,,,06:45:00,,06:43:00,06:44:15,06:35:49,,,,,06:32:38,06:34:00,06:49:00,,,06:46:07,06:47:25,,
113358651237600501,,,07:04:00,07:04:54,,,,,07:02:29,06:56:00,07:14:51,07:16:00,07:17:22,07:18:12,07:18:51,07:20:00,,,,,,,,,,,07:10:00,,07:08:00,07:09:15,07:00:49,,,,,06:57:38,06:59:00,07:14:00,,,07:11:07,07:12:25,,
113358652237600501,,,07:29:00,07:29:54,,,,,07:27:29,07:21:00,07:39:51,07:41:00,07:42:22,07:43:12,07:43:51,07:45:00,,,,,,,,,,,07:35:00,,07:33:00,07:34:15,07:25:49,,,,,07:22:38,07:24:00,07:39:00,,,07:36:07,07:37:25,,
113358653237600501,,,08:09:00,08:09:54,,,,,08:07:29,08:01:00,08:19:51,08:21:00,08:22:43,08:23:45,08:24:33,08:26:00,,,,,,,,,,,08:15:00,,08:13:00,08:14:15,08:05:49,,,,,08:02:38,08:04:00,08:19:00,,,08:16:07,08:17:25,,
113358654237600501,,,08:29:00,08:29:54,,,,,08:27:29,08:21:00,08:40:51,08:42:00,08:43:43,08:44:45,08:45:33,08:47:00,,,,,,,,,,,08:35:20,,08:33:00,08:34:28,08:25:49,,,,,08:22:38,08:24:00,08:40:00,,,08:36:38,08:38:09,,
